TIMESTAMP,EGS_OPEN_PRICE_USD,EGS_HIGH_PRICE_USD,EGS_LOW_PRICE_USD,EGS_CLOSE_PRICE_USD,EGS_VOLUME_USD,EGS_DIVIDENDS_USD,EGS_STOCK_SPLITS_USD
2022-04-10 00:00:00+00:00,0.14004699885845184,0.1440100073814392,0.11685299873352051,0.11685299873352051,101730869,0.0,0.0
2022-04-11 00:00:00+00:00,0.116457000374794,0.1345299929380417,0.09750600159168243,0.10082200169563293,39690032,0.0,0.0
2022-04-12 00:00:00+00:00,0.10075999796390533,0.10661599785089493,0.08714000135660172,0.08843199908733368,19374350,0.0,0.0
2022-04-13 00:00:00+00:00,0.08865900337696075,0.09279900044202805,0.07811599969863892,0.08115199953317642,21977203,0.0,0.0
2022-04-14 00:00:00+00:00,0.08112599700689316,0.08542799949645996,0.06862799823284149,0.07340800017118454,19443863,0.0,0.0
2022-04-15 00:00:00+00:00,0.073232002556324,0.07325399667024612,0.06124899908900261,0.06346400082111359,17623152,0.0,0.0
2022-04-16 00:00:00+00:00,0.06364099681377411,0.07039699703454971,0.05549800023436546,0.06345900148153305,25773573,0.0,0.0
2022-04-17 00:00:00+00:00,0.06337100267410278,0.09332200139760971,0.06030600145459175,0.07845500111579895,34453653,0.0,0.0
2022-04-18 00:00:00+00:00,0.07850199937820435,0.08321800082921982,0.06980899721384048,0.07489299774169922,30653816,0.0,0.0
2022-04-19 00:00:00+00:00,0.07483100146055222,0.07569199800491333,0.06588499993085861,0.06803800165653229,31382032,0.0,0.0
2022-04-20 00:00:00+00:00,0.06782899796962738,0.07115799933671951,0.06202799826860428,0.06373099982738495,23576579,0.0,0.0
2022-04-21 00:00:00+00:00,0.06388899683952332,0.07711999863386154,0.0513870008289814,0.053011998534202576,20484207,0.0,0.0
2022-04-22 00:00:00+00:00,0.052650000900030136,0.056147001683712006,0.048493001610040665,0.05114499852061272,13862487,0.0,0.0
2022-04-23 00:00:00+00:00,0.05112700164318085,0.05313799902796745,0.044610001146793365,0.04629100114107132,8550123,0.0,0.0
2022-04-24 00:00:00+00:00,0.0462849996984005,0.047600001096725464,0.043542999774217606,0.043919000774621964,5989804,0.0,0.0
2022-04-25 00:00:00+00:00,0.04390300065279007,0.05634000152349472,0.0395050011575222,0.04800799861550331,9470381,0.0,0.0
