TIMESTAMP,ZNN_OPEN_PRICE_USD,ZNN_HIGH_PRICE_USD,ZNN_LOW_PRICE_USD,ZNN_CLOSE_PRICE_USD,ZNN_VOLUME_USD,ZNN_DIVIDENDS_USD,ZNN_STOCK_SPLITS_USD
2019-06-12 00:00:00+00:00,1.5976719856262207,1.7017719745635986,1.5821280479431152,1.699157953262329,16038,0.0,0.0
2019-06-13 00:00:00+00:00,1.7001370191574097,1.7089829444885254,1.4321789741516113,1.4628950357437134,6691,0.0,0.0
2019-06-14 00:00:00+00:00,1.464311957359314,1.5298529863357544,1.391456961631775,1.4968949556350708,5864,0.0,0.0
2019-06-15 00:00:00+00:00,1.49753999710083,1.6549129486083984,1.4689940214157104,1.5297659635543823,272,0.0,0.0
2019-06-16 00:00:00+00:00,1.5297659635543823,1.8855559825897217,1.5241390466690063,1.5487090349197388,18415,0.0,0.0
2019-06-17 00:00:00+00:00,1.5500489473342896,1.8628430366516113,1.294456958770752,1.3106950521469116,14,0.0,0.0
2019-06-18 00:00:00+00:00,1.3101279735565186,1.314160943031311,1.262097954750061,1.2728840112686157,14,0.0,0.0
2019-06-19 00:00:00+00:00,1.2737449407577515,2.030627965927124,1.2725579738616943,1.9022079706192017,1295,0.0,0.0
2019-06-20 00:00:00+00:00,1.9018759727478027,1.9034249782562256,1.3698370456695557,1.4953999519348145,32,0.0,0.0
2019-06-21 00:00:00+00:00,1.4964710474014282,1.5713939666748047,1.4733259677886963,1.5036460161209106,58,0.0,0.0
2019-06-22 00:00:00+00:00,1.5080490112304688,1.6581239700317383,1.469351053237915,1.5084929466247559,458,0.0,0.0
2019-06-23 00:00:00+00:00,1.5087430477142334,1.688025951385498,1.4852780103683472,1.6269210577011108,248,0.0,0.0
2019-06-24 00:00:00+00:00,1.6269210577011108,12.447237968444824,1.5904309749603271,1.6637790203094482,10496,0.0,0.0
2019-06-25 00:00:00+00:00,1.6621520519256592,9.76880168914795,1.6621520519256592,3.554908037185669,58511,0.0,0.0
2019-06-26 00:00:00+00:00,3.554908037185669,3.837125062942505,2.8396100997924805,3.4576990604400635,558,0.0,0.0
2019-06-27 00:00:00+00:00,3.4576990604400635,3.7009010314941406,2.6315059661865234,2.8094000816345215,6797,0.0,0.0
2019-06-28 00:00:00+00:00,2.8138670921325684,8.383933067321777,2.2729849815368652,6.191770076751709,4239,0.0,0.0
2019-06-29 00:00:00+00:00,6.196699142456055,7.813016891479492,3.333422899246216,7.03533411026001,696,0.0,0.0
2019-06-30 00:00:00+00:00,7.0295209884643555,7.176863193511963,3.6072890758514404,4.52090311050415,5147,0.0,0.0
2019-07-01 00:00:00+00:00,4.52090311050415,4.69550895690918,1.5021610260009766,2.176276922225952,105222,0.0,0.0
2019-07-02 00:00:00+00:00,2.178015947341919,3.1278269290924072,1.676509976387024,1.6919410228729248,57082,0.0,0.0
2019-07-03 00:00:00+00:00,1.6919219493865967,2.4649670124053955,1.6720540523529053,2.3864309787750244,9225,0.0,0.0
