TIMESTAMP,DOGE32778_OPEN_PRICE_USD,DOGE32778_HIGH_PRICE_USD,DOGE32778_LOW_PRICE_USD,DOGE32778_CLOSE_PRICE_USD,DOGE32778_VOLUME_USD,DOGE32778_DIVIDENDS_USD,DOGE32778_STOCK_SPLITS_USD
2024-08-21 00:00:00+00:00,0.00037299998803064227,0.0005910000181756914,0.00014000000373926014,0.00030499999411404133,1319792,0.0,0.0
2024-08-22 00:00:00+00:00,0.00030499999411404133,0.00101500004529953,0.00024399999529123306,0.00044100001105107367,916900,0.0,0.0
2024-08-23 00:00:00+00:00,0.00044100001105107367,0.0006900000153109431,0.0003490000090096146,0.0005159999709576368,472224,0.0,0.0
2024-08-24 00:00:00+00:00,0.0005159999709576368,0.0005329999839887023,0.00023299999884329736,0.0002479999966453761,160159,0.0,0.0
2024-08-25 00:00:00+00:00,0.0002680000034160912,0.0003640000068116933,0.0002209999947808683,0.00026599998818710446,141569,0.0,0.0
2024-08-26 00:00:00+00:00,0.00026599998818710446,0.000299000006634742,0.00015900000289548188,0.000195999993593432,83856,0.0,0.0
2024-08-27 00:00:00+00:00,0.000195999993593432,0.0001990000018849969,0.00012599999899975955,0.00016199999663513154,39181,0.0,0.0
2024-08-28 00:00:00+00:00,0.00016199999663513154,0.00016199999663513154,9.999999747378752e-05,0.00011999999696854502,22983,0.0,0.0
2024-08-29 00:00:00+00:00,0.00011999999696854502,0.0002479999966453761,0.0001140000022132881,0.00019999999494757503,38499,0.0,0.0
2024-08-30 00:00:00+00:00,0.00019999999494757503,0.00022499999613501132,0.00013099999341648072,0.0001500000071246177,34323,0.0,0.0
2024-08-31 00:00:00+00:00,0.0001500000071246177,0.00016599999798927456,0.0001250000059371814,0.0001250000059371814,11223,0.0,0.0
2024-09-01 00:00:00+00:00,0.0001250000059371814,0.00015100000018719584,0.0001230000052601099,0.00013299999409355223,9850,0.0,0.0
2024-09-02 00:00:00+00:00,0.00013299999409355223,0.00013600000238511711,9.600000339560211e-05,0.00011200000153621659,20071,0.0,0.0
2024-09-03 00:00:00+00:00,0.00011200000153621659,0.00014800000644754618,9.7999996796716e-05,0.00011600000289035961,27910,0.0,0.0
2024-09-04 00:00:00+00:00,0.00011600000289035961,0.00011600000289035961,9.40000027185306e-05,9.40000027185306e-05,17764,0.0,0.0
2024-09-05 00:00:00+00:00,9.40000027185306e-05,0.0007910000276751816,9.000000136438757e-05,0.0007249999907799065,743776,0.0,0.0
2024-09-06 00:00:00+00:00,0.0006479999865405262,0.0016189999878406525,0.00033599999733269215,0.0006150000263005495,1644700,0.0,0.0
2024-09-07 00:00:00+00:00,0.0006150000263005495,0.004089000169187784,0.0004889999981969595,0.0017209999496117234,5306545,0.0,0.0
2024-09-08 00:00:00+00:00,0.0017209999496117234,0.006630000192672014,0.001474000047892332,0.00636899983510375,5694140,0.0,0.0
2024-09-09 00:00:00+00:00,0.006382999941706657,0.018530000001192093,0.005313999950885773,0.011611999943852425,11631119,0.0,0.0
2024-09-10 00:00:00+00:00,0.011486000381410122,0.012578999623656273,0.006357000209391117,0.0072130002081394196,7216196,0.0,0.0
2024-09-11 00:00:00+00:00,0.0072130002081394196,0.0091559998691082,0.00381199992261827,0.004344000015407801,9669139,0.0,0.0
2024-09-12 00:00:00+00:00,0.004346000030636787,0.008422000333666801,0.0034650000743567944,0.005652000196278095,7824230,0.0,0.0
2024-09-13 00:00:00+00:00,0.005652000196278095,0.009278000332415104,0.0051460000686347485,0.005566000007092953,3675638,0.0,0.0
2024-09-14 00:00:00+00:00,0.0055959997698664665,0.0067449999041855335,0.003938000183552504,0.004610999953001738,2160517,0.0,0.0
2024-09-15 00:00:00+00:00,0.004610999953001738,0.005216000135987997,0.0028019999153912067,0.0029299999587237835,1959814,0.0,0.0
2024-09-16 00:00:00+00:00,0.0029299999587237835,0.008286000229418278,0.0027910000644624233,0.006984000094234943,3764420,0.0,0.0
2024-09-17 00:00:00+00:00,0.006949999835342169,0.0075530000030994415,0.004695000126957893,0.004858999978750944,2346972,0.0,0.0
2024-09-18 00:00:00+00:00,0.004858999978750944,0.005628000013530254,0.003731000004336238,0.004732999950647354,1652200,0.0,0.0
2024-09-19 00:00:00+00:00,0.004732999950647354,0.008077999576926231,0.003872999921441078,0.0057470002211630344,2389768,0.0,0.0
