TIMESTAMP,LOBO_OPEN_PRICE_USD,LOBO_HIGH_PRICE_USD,LOBO_LOW_PRICE_USD,LOBO_CLOSE_PRICE_USD,LOBO_VOLUME_USD,LOBO_DIVIDENDS_USD,LOBO_STOCK_SPLITS_USD
2024-05-06 00:00:00+00:00,0.0008089999901130795,0.0008099999977275729,0.0006040000007487833,0.0006440000142902136,578056,0.0,0.0
2024-05-07 00:00:00+00:00,0.0006459999713115394,0.0006970000104047358,0.0006130000110715628,0.0006670000148005784,487035,0.0,0.0
2024-05-08 00:00:00+00:00,0.0008660000166855752,0.0008740000193938613,0.0007050000131130219,0.0007459999760612845,629001,0.0,0.0
2024-05-09 00:00:00+00:00,0.0007459999760612845,0.0008379999781027436,0.000707999977748841,0.0007140000234358013,574318,0.0,0.0
2024-05-10 00:00:00+00:00,0.0007140000234358013,0.0007319999858736992,0.0006430000066757202,0.0006699999794363976,491757,0.0,0.0
2024-05-11 00:00:00+00:00,0.0006910000229254365,0.0006910000229254365,0.0006040000007487833,0.0006249999860301614,437750,0.0,0.0
2024-05-12 00:00:00+00:00,0.000623999978415668,0.0007350000087171793,0.0006040000007487833,0.0007099999929778278,415468,0.0,0.0
2024-05-13 00:00:00+00:00,0.0007130000158213079,0.0007200000109151006,0.000623999978415668,0.0006689999718219042,424127,0.0,0.0
2024-05-14 00:00:00+00:00,0.0006639999919570982,0.0006929999799467623,0.0005419999943114817,0.0005840000230818987,456001,0.0,0.0
2024-05-15 00:00:00+00:00,0.0005840000230818987,0.0008089999901130795,0.0005540000274777412,0.0006849999772384763,454061,0.0,0.0
2024-05-16 00:00:00+00:00,0.0006900000153109431,0.0006900000153109431,0.0005050000036135316,0.0005440000095404685,465499,0.0,0.0
2024-05-17 00:00:00+00:00,0.000534999999217689,0.0006769999745301902,0.0005319999763742089,0.0006350000039674342,458164,0.0,0.0
2024-05-18 00:00:00+00:00,0.0006140000186860561,0.0006469999789260328,0.0005670000100508332,0.0006050000083632767,439276,0.0,0.0
2024-05-19 00:00:00+00:00,0.0006099999882280827,0.0006220000213943422,0.0005619999719783664,0.0005649999948218465,418215,0.0,0.0
2024-05-20 00:00:00+00:00,0.0005670000100508332,0.0007479999912902713,0.000506000011228025,0.0007200000109151006,503025,0.0,0.0
2024-05-21 00:00:00+00:00,0.0007210000185295939,0.0007210000185295939,0.0005939999828115106,0.000653000024612993,274717,0.0,0.0
2024-05-22 00:00:00+00:00,0.000653000024612993,0.00120900000911206,0.0005389999714680016,0.0010349999647587538,453855,0.0,0.0
2024-05-23 00:00:00+00:00,0.0010339999571442604,0.001290000043809414,0.000846999988425523,0.0009459999855607748,627193,0.0,0.0
2024-05-24 00:00:00+00:00,0.0009360000258311629,0.0010679999832063913,0.0008249999955296516,0.0008650000090710819,241809,0.0,0.0
2024-05-25 00:00:00+00:00,0.0008650000090710819,0.0009280000231228769,0.0007800000021234155,0.000859999970998615,255990,0.0,0.0
2024-05-26 00:00:00+00:00,0.0008410000009462237,0.0010359999723732471,0.0008410000009462237,0.0008660000166855752,229183,0.0,0.0
2024-05-27 00:00:00+00:00,0.0008660000166855752,0.0008660000166855752,0.0007510000141337514,0.0007820000173524022,251801,0.0,0.0
2024-05-28 00:00:00+00:00,0.0007900000200606883,0.0008970000199042261,0.000699999975040555,0.0008619999862276018,262453,0.0,0.0
2024-05-29 00:00:00+00:00,0.000846999988425523,0.0012329999590292573,0.000846999988425523,0.0011919999960809946,656489,0.0,0.0
2024-05-30 00:00:00+00:00,0.0013630000175908208,0.0018660000059753656,0.0011480000102892518,0.001803999999538064,5375947,0.0,0.0
2024-05-31 00:00:00+00:00,0.001693999976851046,0.0018370000179857016,0.0013279999839141965,0.0013780000153928995,4439390,0.0,0.0
2024-06-01 00:00:00+00:00,0.0013099999632686377,0.001908999984152615,0.0012420000275596976,0.0018820000113919377,3504287,0.0,0.0
2024-06-02 00:00:00+00:00,0.0018629999831318855,0.002409999957308173,0.001832999987527728,0.0020630001090466976,6423685,0.0,0.0
2024-06-03 00:00:00+00:00,0.0021569998934865,0.002612000098451972,0.0018149999668821692,0.00241199997253716,7256419,0.0,0.0
2024-06-04 00:00:00+00:00,0.002572000026702881,0.0032389999832957983,0.0023990001063793898,0.0030960000585764647,7780876,0.0,0.0
2024-06-05 00:00:00+00:00,0.003321999916806817,0.00406000018119812,0.0029170000925660133,0.0032840000931173563,18463470,0.0,0.0
2024-06-06 00:00:00+00:00,0.003415999934077263,0.0034519999753683805,0.0025659999810159206,0.002848000032827258,8464228,0.0,0.0
2024-06-07 00:00:00+00:00,0.0026920000091195107,0.0031479999888688326,0.002392000053077936,0.002744999947026372,8172557,0.0,0.0
2024-06-08 00:00:00+00:00,0.0027439999394118786,0.0029589999467134476,0.002145000034943223,0.0022950000129640102,4430747,0.0,0.0
2024-06-09 00:00:00+00:00,0.002300000051036477,0.002725000027567148,0.0019890000112354755,0.0026259999722242355,6044753,0.0,0.0
2024-06-10 00:00:00+00:00,0.002633000025525689,0.002633000025525689,0.0020669999066740274,0.002182000083848834,3552856,0.0,0.0
2024-06-11 00:00:00+00:00,0.0021810000762343407,0.0022360000293701887,0.0018070000223815441,0.001943000010214746,4883817,0.0,0.0
