TIMESTAMP,4TOKEN_OPEN_PRICE_USD,4TOKEN_HIGH_PRICE_USD,4TOKEN_LOW_PRICE_USD,4TOKEN_CLOSE_PRICE_USD,4TOKEN_VOLUME_USD,4TOKEN_DIVIDENDS_USD,4TOKEN_STOCK_SPLITS_USD
2023-03-29 00:00:00+00:00,3.199999991920777e-05,0.00010800000018207356,2.5999999706982635e-05,6.299999949987978e-05,16,0.0,0.0
2023-03-30 00:00:00+00:00,6.299999949987978e-05,6.500000017695129e-05,1.9999999494757503e-05,1.9999999494757503e-05,0,0.0,0.0
2023-03-31 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.700000029813964e-05,1.8000000636675395e-05,957,0.0,0.0
2023-04-01 00:00:00+00:00,1.8000000636675395e-05,2.5999999706982635e-05,1.8000000636675395e-05,2.5999999706982635e-05,5533,0.0,0.0
2023-04-02 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.2000000171829015e-05,4553,0.0,0.0
2023-04-03 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.9999999494757503e-05,2.2000000171829015e-05,1860,0.0,0.0
2023-04-04 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.8999999156221747e-05,1.9999999494757503e-05,1624,0.0,0.0
2023-04-05 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,1669,0.0,0.0
2023-04-06 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.8000000636675395e-05,1.9999999494757503e-05,1357,0.0,0.0
2023-04-07 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.9999999494757503e-05,1.9999999494757503e-05,2956,0.0,0.0
2023-04-08 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8999999156221747e-05,1.8999999156221747e-05,1017,0.0,0.0
2023-04-09 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,839,0.0,0.0
2023-04-10 00:00:00+00:00,1.9999999494757503e-05,2.5999999706982635e-05,1.8999999156221747e-05,2.5999999706982635e-05,3843,0.0,0.0
2023-04-11 00:00:00+00:00,2.5999999706982635e-05,3.7000001611886546e-05,2.499999936844688e-05,3.600000127335079e-05,20372,0.0,0.0
2023-04-12 00:00:00+00:00,3.600000127335079e-05,3.899999865097925e-05,3.199999991920777e-05,3.400000059627928e-05,5143,0.0,0.0
2023-04-13 00:00:00+00:00,3.300000025774352e-05,3.899999865097925e-05,3.199999991920777e-05,3.7000001611886546e-05,6214,0.0,0.0
2023-04-14 00:00:00+00:00,3.7000001611886546e-05,6.199999916134402e-05,3.600000127335079e-05,6.0999998822808266e-05,20425,0.0,0.0
2023-04-15 00:00:00+00:00,6.0999998822808266e-05,7.599999662488699e-05,5.2999999752501026e-05,5.8000001445179805e-05,30429,0.0,0.0
2023-04-16 00:00:00+00:00,5.8000001445179805e-05,6.70000008540228e-05,5.700000110664405e-05,6.70000008540228e-05,10633,0.0,0.0
