TIMESTAMP,LLM35130_OPEN_PRICE_USD,LLM35130_HIGH_PRICE_USD,LLM35130_LOW_PRICE_USD,LLM35130_CLOSE_PRICE_USD,LLM35130_VOLUME_USD,LLM35130_DIVIDENDS_USD,LLM35130_STOCK_SPLITS_USD
2025-03-03 00:00:00+00:00,0.0018570000538602471,0.0018570000538602471,0.0014270000392571092,0.0014430000446736813,2994067,0.0,0.0
2025-03-04 00:00:00+00:00,0.0014430000446736813,0.0015089999651536345,0.0013089999556541443,0.0014029999729245901,3477069,0.0,0.0
2025-03-05 00:00:00+00:00,0.0014029999729245901,0.0015119999879971147,0.0013699999544769526,0.001395000028423965,2381356,0.0,0.0
2025-03-06 00:00:00+00:00,0.001395000028423965,0.0014909999445080757,0.0013539999490603805,0.0013830000534653664,2312345,0.0,0.0
2025-03-07 00:00:00+00:00,0.0013830000534653664,0.0013940000208094716,0.0012229999992996454,0.001243000035174191,2847133,0.0,0.0
2025-03-08 00:00:00+00:00,0.001243000035174191,0.0013040000339969993,0.0011020000092685223,0.0011030000168830156,2157401,0.0,0.0
2025-03-09 00:00:00+00:00,0.0011030000168830156,0.0012000000569969416,0.0009590000263415277,0.0009950000094249845,2308307,0.0,0.0
2025-03-10 00:00:00+00:00,0.0009950000094249845,0.0010339999571442604,0.0008399999933317304,0.0008789999992586672,2415632,0.0,0.0
2025-03-11 00:00:00+00:00,0.0008789999992586672,0.0010100000072270632,0.0008529999759048223,0.000965000013820827,2553734,0.0,0.0
2025-03-12 00:00:00+00:00,0.000965000013820827,0.0010110000148415565,0.0009169999975711107,0.000999000039882958,2069489,0.0,0.0
2025-03-13 00:00:00+00:00,0.000999000039882958,0.0010140000376850367,0.0008510000188834965,0.0008820000221021473,1720608,0.0,0.0
2025-03-14 00:00:00+00:00,0.0008820000221021473,0.0010110000148415565,0.0008750000270083547,0.0009590000263415277,2079339,0.0,0.0
2025-03-15 00:00:00+00:00,0.0009590000263415277,0.0009869999485090375,0.0008989999769255519,0.0009449999779462814,1673272,0.0,0.0
2025-03-16 00:00:00+00:00,0.0009449999779462814,0.0010379999876022339,0.0008950000046752393,0.000901999999769032,2193387,0.0,0.0
2025-03-17 00:00:00+00:00,0.000901999999769032,0.003232999937608838,0.000881000014487654,0.0018289999570697546,7170630,0.0,0.0
2025-03-18 00:00:00+00:00,0.0018269999418407679,0.0028589998837560415,0.0014489999739453197,0.0015330000314861536,3664280,0.0,0.0
2025-03-19 00:00:00+00:00,0.0015330000314861536,0.001921999966725707,0.0013830000534653664,0.0016880000475794077,2479124,0.0,0.0
2025-03-20 00:00:00+00:00,0.0016880000475794077,0.0017960000550374389,0.0015259999781847,0.0016120000509545207,1921067,0.0,0.0
2025-03-21 00:00:00+00:00,0.0016120000509545207,0.0016139999497681856,0.0013940000208094716,0.0014380000066012144,1671935,0.0,0.0
2025-03-22 00:00:00+00:00,0.0014380000066012144,0.002322999993339181,0.001415999955497682,0.0018390000332146883,2466465,0.0,0.0
2025-03-23 00:00:00+00:00,0.0018390000332146883,0.0024739999789744616,0.0018390000332146883,0.0019480000482872128,2155717,0.0,0.0
2025-03-24 00:00:00+00:00,0.0019480000482872128,0.0020469999872148037,0.0016949999844655395,0.0018599999602884054,2192236,0.0,0.0
2025-03-25 00:00:00+00:00,0.0018599999602884054,0.001888000057078898,0.0016060000052675605,0.0016060000052675605,1997794,0.0,0.0
2025-03-26 00:00:00+00:00,0.0016060000052675605,0.0024220000486820936,0.001491999952122569,0.0022499999031424522,4259541,0.0,0.0
2025-03-27 00:00:00+00:00,0.002248999895527959,0.003344000084325671,0.001829999964684248,0.0018599999602884054,3476723,0.0,0.0
2025-03-28 00:00:00+00:00,0.0018599999602884054,0.0020570000633597374,0.0017079999670386314,0.0017750000115484,2169861,0.0,0.0
2025-03-29 00:00:00+00:00,0.0017750000115484,0.0027910000644624233,0.0017750000115484,0.002457000082358718,3432568,0.0,0.0
2025-03-30 00:00:00+00:00,0.002457000082358718,0.002492000116035342,0.002171000000089407,0.0022499999031424522,2177484,0.0,0.0
2025-03-31 00:00:00+00:00,0.0022499999031424522,0.002311999909579754,0.0018889999482780695,0.0018909999635070562,2163333,0.0,0.0
2025-04-01 00:00:00+00:00,0.0018909999635070562,0.0020719999447464943,0.0017239999724552035,0.0018710000440478325,2213733,0.0,0.0
2025-04-02 00:00:00+00:00,0.0018710000440478325,0.0019099999917671084,0.0016120000509545207,0.0016240000259131193,2258946,0.0,0.0
