TIMESTAMP,NEZHA35698_OPEN_PRICE_USD,NEZHA35698_HIGH_PRICE_USD,NEZHA35698_LOW_PRICE_USD,NEZHA35698_CLOSE_PRICE_USD,NEZHA35698_VOLUME_USD,NEZHA35698_DIVIDENDS_USD,NEZHA35698_STOCK_SPLITS_USD
2025-04-16 00:00:00+00:00,7.699999696342275e-05,8.499999967170879e-05,7.699999696342275e-05,8.399999933317304e-05,8064,0.0,0.0
2025-04-17 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,8.299999899463728e-05,8.399999933317304e-05,0,0.0,0.0
2025-04-18 00:00:00+00:00,8.399999933317304e-05,8.499999967170879e-05,8.399999933317304e-05,8.399999933317304e-05,255,0.0,0.0
2025-04-19 00:00:00+00:00,8.399999933317304e-05,8.499999967170879e-05,8.299999899463728e-05,8.399999933317304e-05,1021,0.0,0.0
2025-04-20 00:00:00+00:00,8.399999933317304e-05,8.600000001024455e-05,8.399999933317304e-05,8.600000001024455e-05,1376,0.0,0.0
2025-04-21 00:00:00+00:00,8.600000001024455e-05,8.800000068731606e-05,8.600000001024455e-05,8.600000001024455e-05,1186,0.0,0.0
2025-04-22 00:00:00+00:00,8.600000001024455e-05,8.900000102585182e-05,8.600000001024455e-05,8.900000102585182e-05,1080,0.0,0.0
2025-04-23 00:00:00+00:00,8.900000102585182e-05,9.000000136438757e-05,8.399999933317304e-05,8.600000001024455e-05,0,0.0,0.0
2025-04-24 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,8.299999899463728e-05,8.499999967170879e-05,0,0.0,0.0
2025-04-25 00:00:00+00:00,8.499999967170879e-05,8.499999967170879e-05,8.199999865610152e-05,8.299999899463728e-05,945,0.0,0.0
2025-04-26 00:00:00+00:00,8.299999899463728e-05,8.399999933317304e-05,8.099999831756577e-05,8.199999865610152e-05,60,0.0,0.0
2025-04-27 00:00:00+00:00,8.199999865610152e-05,8.299999899463728e-05,8.099999831756577e-05,8.299999899463728e-05,22,0.0,0.0
2025-04-28 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,7.999999797903001e-05,7.999999797903001e-05,673,0.0,0.0
2025-04-29 00:00:00+00:00,7.999999797903001e-05,8.199999865610152e-05,6.199999916134402e-05,6.800000119255856e-05,7017,0.0,0.0
2025-04-30 00:00:00+00:00,6.800000119255856e-05,7.300000288523734e-05,6.600000051548705e-05,7.200000254670158e-05,0,0.0,0.0
2025-05-01 00:00:00+00:00,7.200000254670158e-05,7.400000322377309e-05,7.000000186963007e-05,7.200000254670158e-05,590,0.0,0.0
2025-05-02 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.000000186963007e-05,7.300000288523734e-05,0,0.0,0.0
2025-05-03 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,6.299999949987978e-05,6.299999949987978e-05,0,0.0,0.0
2025-05-04 00:00:00+00:00,6.299999949987978e-05,6.70000008540228e-05,5.900000178371556e-05,5.999999848427251e-05,1067,0.0,0.0
2025-05-05 00:00:00+00:00,5.999999848427251e-05,7.200000254670158e-05,5.900000178371556e-05,6.70000008540228e-05,2102,0.0,0.0
2025-05-06 00:00:00+00:00,6.70000008540228e-05,6.800000119255856e-05,6.600000051548705e-05,6.70000008540228e-05,276,0.0,0.0
2025-05-07 00:00:00+00:00,6.70000008540228e-05,6.800000119255856e-05,6.399999983841553e-05,6.500000017695129e-05,306,0.0,0.0
2025-05-08 00:00:00+00:00,6.500000017695129e-05,6.800000119255856e-05,6.399999983841553e-05,6.800000119255856e-05,600,0.0,0.0
2025-05-09 00:00:00+00:00,6.800000119255856e-05,7.599999662488699e-05,6.70000008540228e-05,7.599999662488699e-05,445,0.0,0.0
2025-05-10 00:00:00+00:00,7.599999662488699e-05,7.699999696342275e-05,6.900000153109431e-05,7.200000254670158e-05,0,0.0,0.0
2025-05-11 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,6.399999983841553e-05,7.000000186963007e-05,1225,0.0,0.0
2025-05-12 00:00:00+00:00,7.000000186963007e-05,7.699999696342275e-05,7.000000186963007e-05,7.300000288523734e-05,1461,0.0,0.0
2025-05-13 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,6.600000051548705e-05,7.000000186963007e-05,0,0.0,0.0
2025-05-14 00:00:00+00:00,7.000000186963007e-05,7.000000186963007e-05,5.500000042957254e-05,5.700000110664405e-05,1525,0.0,0.0
2025-05-15 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.500000042957254e-05,5.500000042957254e-05,125,0.0,0.0
2025-05-16 00:00:00+00:00,5.500000042957254e-05,5.700000110664405e-05,5.500000042957254e-05,5.6000000768108293e-05,0,0.0,0.0
2025-05-17 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.400000009103678e-05,5.400000009103678e-05,90,0.0,0.0
2025-05-18 00:00:00+00:00,5.400000009103678e-05,5.700000110664405e-05,5.400000009103678e-05,5.500000042957254e-05,71,0.0,0.0
2025-05-19 00:00:00+00:00,5.500000042957254e-05,5.700000110664405e-05,5.500000042957254e-05,5.6000000768108293e-05,19,0.0,0.0
2025-05-20 00:00:00+00:00,5.6000000768108293e-05,5.900000178371556e-05,5.500000042957254e-05,5.700000110664405e-05,0,0.0,0.0
2025-05-21 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.2999999752501026e-05,5.500000042957254e-05,0,0.0,0.0
2025-05-22 00:00:00+00:00,5.500000042957254e-05,6.199999916134402e-05,5.500000042957254e-05,6.199999916134402e-05,0,0.0,0.0
2025-05-23 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.8000001445179805e-05,5.8000001445179805e-05,12,0.0,0.0
2025-05-24 00:00:00+00:00,5.8000001445179805e-05,6.0999998822808266e-05,5.8000001445179805e-05,5.999999848427251e-05,0,0.0,0.0
2025-05-25 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.8000001445179805e-05,5.900000178371556e-05,0,0.0,0.0
2025-05-26 00:00:00+00:00,5.900000178371556e-05,6.0999998822808266e-05,5.900000178371556e-05,6.0999998822808266e-05,0,0.0,0.0
2025-05-27 00:00:00+00:00,6.0999998822808266e-05,6.299999949987978e-05,5.900000178371556e-05,6.0999998822808266e-05,0,0.0,0.0
2025-05-28 00:00:00+00:00,6.0999998822808266e-05,6.199999916134402e-05,5.999999848427251e-05,6.0999998822808266e-05,0,0.0,0.0
2025-05-29 00:00:00+00:00,6.0999998822808266e-05,6.199999916134402e-05,5.900000178371556e-05,5.999999848427251e-05,0,0.0,0.0
2025-05-30 00:00:00+00:00,5.999999848427251e-05,6.199999916134402e-05,5.8000001445179805e-05,6.0999998822808266e-05,0,0.0,0.0
2025-05-31 00:00:00+00:00,6.0999998822808266e-05,8.900000102585182e-05,5.900000178371556e-05,8.099999831756577e-05,17037,0.0,0.0
2025-06-01 00:00:00+00:00,8.138297562254593e-05,0.00011290748079773039,8.112593059195206e-05,9.742168185766786e-05,42510,0.0,0.0
