TIMESTAMP,PETOSHI_OPEN_PRICE_USD,PETOSHI_HIGH_PRICE_USD,PETOSHI_LOW_PRICE_USD,PETOSHI_CLOSE_PRICE_USD,PETOSHI_VOLUME_USD,PETOSHI_DIVIDENDS_USD,PETOSHI_STOCK_SPLITS_USD
2024-06-14 00:00:00+00:00,1.8168540000915527,1.9202810525894165,1.4917670488357544,1.5102430582046509,3448028,0.0,0.0
2024-06-15 00:00:00+00:00,1.5027170181274414,1.6667059659957886,1.4088399410247803,1.4121849536895752,2286473,0.0,0.0
2024-06-16 00:00:00+00:00,1.4126930236816406,1.4330220222473145,1.2087509632110596,1.2167929410934448,2213151,0.0,0.0
2024-06-17 00:00:00+00:00,1.2175530195236206,4.124652862548828,1.1791470050811768,1.9914000034332275,8983025,0.0,0.0
2024-06-18 00:00:00+00:00,2.0033440589904785,2.5681989192962646,1.2987439632415771,1.6423089504241943,3927922,0.0,0.0
2024-06-19 00:00:00+00:00,1.643921971321106,1.8105590343475342,1.4147440195083618,1.4826749563217163,1561925,0.0,0.0
2024-06-20 00:00:00+00:00,1.4826749563217163,1.9502029418945312,1.4796439409255981,1.6924270391464233,1648877,0.0,0.0
2024-06-21 00:00:00+00:00,1.6923949718475342,2.397386074066162,1.5234169960021973,1.6423579454421997,2147355,0.0,0.0
2024-06-22 00:00:00+00:00,1.6404210329055786,1.6900080442428589,1.3802939653396606,1.412315011024475,1614874,0.0,0.0
2024-06-23 00:00:00+00:00,1.4117300510406494,1.478005051612854,1.2329139709472656,1.3197020292282104,1470816,0.0,0.0
2024-06-24 00:00:00+00:00,1.3271230459213257,1.3515770435333252,1.173063039779663,1.1926820278167725,1290021,0.0,0.0
2024-06-25 00:00:00+00:00,1.1945439577102661,1.4122860431671143,1.1811820268630981,1.314450979232788,1457108,0.0,0.0
2024-06-26 00:00:00+00:00,1.3141249418258667,1.6311620473861694,1.2310199737548828,1.3697220087051392,2830222,0.0,0.0
2024-06-27 00:00:00+00:00,1.3680649995803833,1.4953399896621704,1.2188940048217773,1.261314034461975,5260642,0.0,0.0
2024-06-28 00:00:00+00:00,1.2611700296401978,1.2614740133285522,1.1019020080566406,1.1501450538635254,6869134,0.0,0.0
2024-06-29 00:00:00+00:00,1.1502059698104858,1.257323980331421,1.1333270072937012,1.215177059173584,6988646,0.0,0.0
2024-06-30 00:00:00+00:00,1.2146899700164795,1.364372968673706,1.1336990594863892,1.201856017112732,6980266,0.0,0.0
2024-07-01 00:00:00+00:00,1.1997100114822388,1.2952029705047607,1.0792850255966187,1.1104700565338135,4175272,0.0,0.0
2024-07-02 00:00:00+00:00,1.1109189987182617,1.1464899778366089,1.075448989868164,1.0816880464553833,1476038,0.0,0.0
2024-07-03 00:00:00+00:00,1.0797510147094727,1.082319974899292,1.0382699966430664,1.0485039949417114,1654023,0.0,0.0
2024-07-04 00:00:00+00:00,1.048624038696289,1.0528149604797363,1.034417986869812,1.0429869890213013,1483882,0.0,0.0
