TIMESTAMP,A1X_OPEN_PRICE_USD,A1X_HIGH_PRICE_USD,A1X_LOW_PRICE_USD,A1X_CLOSE_PRICE_USD,A1X_VOLUME_USD,A1X_DIVIDENDS_USD,A1X_STOCK_SPLITS_USD
2025-01-14 00:00:00+00:00,0.009337999857962132,0.009482000023126602,0.009166999720036983,0.00940600037574768,135729,0.0,0.0
2025-01-15 00:00:00+00:00,0.00940600037574768,0.00964100006967783,0.009146000258624554,0.00955200009047985,133304,0.0,0.0
2025-01-16 00:00:00+00:00,0.00955200009047985,0.009602000005543232,0.008794999681413174,0.009089999832212925,138219,0.0,0.0
2025-01-17 00:00:00+00:00,0.009089999832212925,0.009440000168979168,0.008906999602913857,0.00937500037252903,95842,0.0,0.0
2025-01-18 00:00:00+00:00,0.00937500037252903,0.00937699992209673,0.008679999969899654,0.008860000409185886,29097,0.0,0.0
2025-01-19 00:00:00+00:00,0.008860000409185886,0.009038000367581844,0.008019999600946903,0.00814099982380867,131717,0.0,0.0
2025-01-20 00:00:00+00:00,0.00814099982380867,0.008368000388145447,0.007654000073671341,0.007728999946266413,150447,0.0,0.0
2025-01-21 00:00:00+00:00,0.007728999946266413,0.007796000223606825,0.007530999835580587,0.007718999870121479,74456,0.0,0.0
2025-01-22 00:00:00+00:00,0.007718999870121479,0.0077669997699558735,0.007530999835580587,0.007530999835580587,87481,0.0,0.0
2025-01-23 00:00:00+00:00,0.007530999835580587,0.007872000336647034,0.007393000181764364,0.007654000073671341,111823,0.0,0.0
2025-01-24 00:00:00+00:00,0.007654000073671341,0.007943999953567982,0.007544000167399645,0.00774300005286932,73823,0.0,0.0
2025-01-25 00:00:00+00:00,0.00774300005286932,0.00774399982765317,0.007172000128775835,0.007207000162452459,99421,0.0,0.0
2025-01-26 00:00:00+00:00,0.007207000162452459,0.007278999779373407,0.0071760001592338085,0.007176999934017658,73722,0.0,0.0
2025-01-27 00:00:00+00:00,0.007176999934017658,0.007176999934017658,0.0065390001982450485,0.006697999779134989,102572,0.0,0.0
2025-01-28 00:00:00+00:00,0.006697999779134989,0.0067349998280406,0.005836000200361013,0.005861000157892704,104250,0.0,0.0
2025-01-29 00:00:00+00:00,0.005861000157892704,0.006072999909520149,0.005797000136226416,0.006041999906301498,106631,0.0,0.0
2025-01-30 00:00:00+00:00,0.006041999906301498,0.00610999995842576,0.005791000090539455,0.005809000227600336,111272,0.0,0.0
2025-01-31 00:00:00+00:00,0.005809000227600336,0.006504999939352274,0.005805000197142363,0.00635599996894598,106857,0.0,0.0
2025-02-01 00:00:00+00:00,0.00635599996894598,0.006444000173360109,0.005551000125706196,0.005594999995082617,96941,0.0,0.0
2025-02-02 00:00:00+00:00,0.005594999995082617,0.005799000151455402,0.004954000003635883,0.004974000155925751,122027,0.0,0.0
2025-02-03 00:00:00+00:00,0.004974000155925751,0.004976999945938587,0.0037849999498575926,0.004412999842315912,120802,0.0,0.0
2025-02-04 00:00:00+00:00,0.004412999842315912,0.004424999933689833,0.004288000054657459,0.0042940001003444195,54139,0.0,0.0
2025-02-05 00:00:00+00:00,0.0042940001003444195,0.00432500010356307,0.004265999887138605,0.004323999863117933,51402,0.0,0.0
2025-02-06 00:00:00+00:00,0.004323999863117933,0.004327999893575907,0.004220999777317047,0.004222000017762184,43856,0.0,0.0
2025-02-07 00:00:00+00:00,0.004222000017762184,0.00430600019171834,0.004155999980866909,0.0041669998317956924,118579,0.0,0.0
2025-02-08 00:00:00+00:00,0.0041669998317956924,0.004273000173270702,0.004007000010460615,0.004007999785244465,127768,0.0,0.0
2025-02-09 00:00:00+00:00,0.004007999785244465,0.004104999825358391,0.003938000183552504,0.003949000034481287,143508,0.0,0.0
2025-02-10 00:00:00+00:00,0.003949000034481287,0.004013999830931425,0.003911999985575676,0.0039530000649392605,148070,0.0,0.0
2025-02-11 00:00:00+00:00,0.0039530000649392605,0.004155000206083059,0.003949000034481287,0.004098000004887581,142984,0.0,0.0
2025-02-12 00:00:00+00:00,0.004098000004887581,0.004100000020116568,0.0040339999832212925,0.004044999834150076,147381,0.0,0.0
2025-02-13 00:00:00+00:00,0.004044999834150076,0.0041149999015033245,0.004021000117063522,0.004102999810129404,143305,0.0,0.0
2025-02-14 00:00:00+00:00,0.004102999810129404,0.004133000038564205,0.004071999806910753,0.004102000035345554,148851,0.0,0.0
2025-02-15 00:00:00+00:00,0.004102000035345554,0.004102000035345554,0.003889000043272972,0.003932000137865543,145219,0.0,0.0
2025-02-16 00:00:00+00:00,0.003932000137865543,0.003955999854952097,0.0038920000661164522,0.0039090001955628395,130352,0.0,0.0
2025-02-17 00:00:00+00:00,0.0039090001955628395,0.003911000210791826,0.003857000032439828,0.003857000032439828,139607,0.0,0.0
2025-02-18 00:00:00+00:00,0.003857000032439828,0.0038670001085847616,0.003774000098928809,0.0038250000216066837,93385,0.0,0.0
2025-02-19 00:00:00+00:00,0.0038250000216066837,0.004100999794900417,0.0038109999150037766,0.004004000220447779,55589,0.0,0.0
2025-02-20 00:00:00+00:00,0.004004000220447779,0.004046999849379063,0.003945999778807163,0.004002999980002642,123360,0.0,0.0
2025-02-21 00:00:00+00:00,0.004002999980002642,0.004027999937534332,0.0038580000400543213,0.0038640000857412815,64453,0.0,0.0
2025-02-22 00:00:00+00:00,0.0038640000857412815,0.003897000104188919,0.0035780000034719706,0.0037350000347942114,124387,0.0,0.0
2025-02-23 00:00:00+00:00,0.0037350000347942114,0.003739000065252185,0.0036730000283569098,0.0037060000468045473,117634,0.0,0.0
2025-02-24 00:00:00+00:00,0.0037060000468045473,0.003711000084877014,0.003570999950170517,0.003579000011086464,80699,0.0,0.0
2025-02-25 00:00:00+00:00,0.003579000011086464,0.0035800000187009573,0.0034290000330656767,0.003498000092804432,26847,0.0,0.0
2025-02-26 00:00:00+00:00,0.003498000092804432,0.0035689999349415302,0.0034719998948276043,0.0035510000307112932,101723,0.0,0.0
2025-02-27 00:00:00+00:00,0.0035510000307112932,0.003596999915316701,0.0035409999545663595,0.003573999973013997,25685,0.0,0.0
2025-02-28 00:00:00+00:00,0.003573999973013997,0.003984000068157911,0.00329799996688962,0.003984000068157911,105537,0.0,0.0
2025-03-01 00:00:00+00:00,0.003984000068157911,0.004251999780535698,0.0033909999765455723,0.0035250000655651093,72728,0.0,0.0
2025-03-02 00:00:00+00:00,0.0035250000655651093,0.0039369999431073666,0.0034650000743567944,0.0037529999390244484,52100,0.0,0.0
2025-03-03 00:00:00+00:00,0.0037529999390244484,0.003909999970346689,0.003536999924108386,0.00355600006878376,45605,0.0,0.0
2025-03-04 00:00:00+00:00,0.00355600006878376,0.0035570000763982534,0.0033140000887215137,0.0033579999580979347,48268,0.0,0.0
2025-03-05 00:00:00+00:00,0.0033579999580979347,0.0035039999056607485,0.00330400001257658,0.0034280000254511833,40939,0.0,0.0
2025-03-06 00:00:00+00:00,0.0034280000254511833,0.0035490000154823065,0.003335000015795231,0.0034729999024420977,42155,0.0,0.0
2025-03-07 00:00:00+00:00,0.0034729999024420977,0.0034940000623464584,0.0033680000342428684,0.0033909999765455723,46255,0.0,0.0
2025-03-08 00:00:00+00:00,0.0033909999765455723,0.0033919999841600657,0.0033400000538676977,0.003350999904796481,29925,0.0,0.0
