TIMESTAMP,VISTA32943_OPEN_PRICE_USD,VISTA32943_HIGH_PRICE_USD,VISTA32943_LOW_PRICE_USD,VISTA32943_CLOSE_PRICE_USD,VISTA32943_VOLUME_USD,VISTA32943_DIVIDENDS_USD,VISTA32943_STOCK_SPLITS_USD
2024-09-05 00:00:00+00:00,29.271982192993164,72.0841293334961,17.015974044799805,27.202014923095703,44031132,0.0,0.0
2024-09-06 00:00:00+00:00,27.202014923095703,29.507709503173828,18.18939971923828,23.654163360595703,23340795,0.0,0.0
2024-09-07 00:00:00+00:00,23.654163360595703,25.996355056762695,17.6208553314209,23.179561614990234,13506018,0.0,0.0
2024-09-08 00:00:00+00:00,23.179561614990234,26.214603424072266,19.872831344604492,24.51631736755371,8030589,0.0,0.0
2024-09-09 00:00:00+00:00,24.51631736755371,28.131826400756836,21.31135368347168,21.783117294311523,9695743,0.0,0.0
2024-09-10 00:00:00+00:00,21.783117294311523,22.76199722290039,15.083216667175293,17.631887435913086,21179750,0.0,0.0
2024-09-11 00:00:00+00:00,17.63190460205078,18.940227508544922,12.006768226623535,14.4315824508667,13232385,0.0,0.0
2024-09-12 00:00:00+00:00,14.4315824508667,14.851543426513672,10.234848022460938,14.462385177612305,11156311,0.0,0.0
2024-09-13 00:00:00+00:00,14.463214874267578,18.186662673950195,13.411410331726074,17.42156410217285,7058022,0.0,0.0
2024-09-14 00:00:00+00:00,17.437700271606445,18.27060317993164,13.455059051513672,15.35776138305664,5235898,0.0,0.0
2024-09-15 00:00:00+00:00,15.357728958129883,18.499652862548828,13.92036247253418,14.762104034423828,6095588,0.0,0.0
2024-09-16 00:00:00+00:00,14.762104034423828,14.762104034423828,11.283684730529785,13.7986478805542,7145811,0.0,0.0
2024-09-17 00:00:00+00:00,13.798646926879883,13.798662185668945,11.21724796295166,11.769754409790039,5577469,0.0,0.0
2024-09-18 00:00:00+00:00,11.769747734069824,18.594417572021484,11.050230026245117,17.827783584594727,10389409,0.0,0.0
2024-09-19 00:00:00+00:00,17.832853317260742,20.922607421875,14.667058944702148,15.421483039855957,6635630,0.0,0.0
2024-09-20 00:00:00+00:00,15.42149543762207,17.088939666748047,13.932319641113281,14.414839744567871,5845851,0.0,0.0
2024-09-21 00:00:00+00:00,14.414839744567871,14.646492004394531,12.918703079223633,13.894274711608887,4097996,0.0,0.0
2024-09-22 00:00:00+00:00,13.845898628234863,14.550445556640625,10.972552299499512,11.824006080627441,5835083,0.0,0.0
2024-09-23 00:00:00+00:00,11.824006080627441,13.192580223083496,10.559869766235352,11.067285537719727,4796114,0.0,0.0
2024-09-24 00:00:00+00:00,11.067285537719727,11.595002174377441,8.280061721801758,9.137661933898926,4562364,0.0,0.0
2024-09-25 00:00:00+00:00,9.13526725769043,9.291973114013672,7.068215847015381,7.117663860321045,4495841,0.0,0.0
2024-09-26 00:00:00+00:00,7.117663860321045,8.10161304473877,6.271011829376221,7.253232002258301,4753281,0.0,0.0
2024-09-27 00:00:00+00:00,7.251461982727051,9.006616592407227,7.19649076461792,8.14321231842041,3295798,0.0,0.0
