TIMESTAMP,DXAI_OPEN_PRICE_USD,DXAI_HIGH_PRICE_USD,DXAI_LOW_PRICE_USD,DXAI_CLOSE_PRICE_USD,DXAI_VOLUME_USD,DXAI_DIVIDENDS_USD,DXAI_STOCK_SPLITS_USD
2025-03-03 00:00:00+00:00,0.0001449999981559813,0.0001449999981559813,0.0001140000022132881,0.0001140000022132881,422,0.0,0.0
2025-03-04 00:00:00+00:00,0.0001140000022132881,0.0001140000022132881,9.899999713525176e-05,0.00010599999950500205,0,0.0,0.0
2025-03-05 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.0001049999991664663,0.0001049999991664663,96,0.0,0.0
2025-03-06 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,9.300000237999484e-05,9.300000237999484e-05,0,0.0,0.0
2025-03-07 00:00:00+00:00,9.300000237999484e-05,9.300000237999484e-05,8.199999865610152e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-08 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,7.999999797903001e-05,7.999999797903001e-05,0,0.0,0.0
2025-03-09 00:00:00+00:00,7.999999797903001e-05,8.299999899463728e-05,7.000000186963007e-05,7.000000186963007e-05,0,0.0,0.0
2025-03-10 00:00:00+00:00,7.000000186963007e-05,7.300000288523734e-05,7.000000186963007e-05,7.200000254670158e-05,0,0.0,0.0
2025-03-11 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,6.199999916134402e-05,6.399999983841553e-05,0,0.0,0.0
2025-03-12 00:00:00+00:00,6.399999983841553e-05,6.600000051548705e-05,6.399999983841553e-05,6.600000051548705e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,6.600000051548705e-05,6.70000008540228e-05,6.600000051548705e-05,6.70000008540228e-05,0,0.0,0.0
2025-03-14 00:00:00+00:00,6.70000008540228e-05,7.300000288523734e-05,6.600000051548705e-05,7.300000288523734e-05,0,0.0,0.0
2025-03-15 00:00:00+00:00,7.300000288523734e-05,8.70000003487803e-05,7.300000288523734e-05,8.70000003487803e-05,0,0.0,0.0
2025-03-16 00:00:00+00:00,8.70000003487803e-05,9.300000237999484e-05,8.600000001024455e-05,8.600000001024455e-05,0,0.0,0.0
2025-03-17 00:00:00+00:00,8.600000001024455e-05,9.000000136438757e-05,8.600000001024455e-05,8.800000068731606e-05,0,0.0,0.0
2025-03-18 00:00:00+00:00,8.800000068731606e-05,8.800000068731606e-05,7.79999973019585e-05,7.79999973019585e-05,0,0.0,0.0
2025-03-19 00:00:00+00:00,7.79999973019585e-05,8.199999865610152e-05,7.599999662488699e-05,7.599999662488699e-05,0,0.0,0.0
2025-03-20 00:00:00+00:00,7.599999662488699e-05,8.099999831756577e-05,7.599999662488699e-05,7.79999973019585e-05,0,0.0,0.0
2025-03-21 00:00:00+00:00,7.79999973019585e-05,8.499999967170879e-05,7.79999973019585e-05,8.499999967170879e-05,1,0.0,0.0
2025-03-22 00:00:00+00:00,8.499999967170879e-05,8.600000001024455e-05,8.099999831756577e-05,8.399999933317304e-05,0,0.0,0.0
2025-03-23 00:00:00+00:00,8.399999933317304e-05,8.600000001024455e-05,8.399999933317304e-05,8.600000001024455e-05,0,0.0,0.0
2025-03-24 00:00:00+00:00,8.600000001024455e-05,9.200000204145908e-05,8.600000001024455e-05,9.100000170292333e-05,0,0.0,0.0
2025-03-25 00:00:00+00:00,9.100000170292333e-05,9.100000170292333e-05,8.900000102585182e-05,9.100000170292333e-05,0,0.0,0.0
2025-03-26 00:00:00+00:00,9.100000170292333e-05,9.100000170292333e-05,8.600000001024455e-05,8.600000001024455e-05,0,0.0,0.0
2025-03-27 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,8.600000001024455e-05,8.600000001024455e-05,0,0.0,0.0
2025-03-28 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,7.400000322377309e-05,7.400000322377309e-05,3,0.0,0.0
2025-03-29 00:00:00+00:00,7.400000322377309e-05,7.400000322377309e-05,6.900000153109431e-05,6.900000153109431e-05,0,0.0,0.0
2025-03-30 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,6.500000017695129e-05,6.500000017695129e-05,0,0.0,0.0
2025-03-31 00:00:00+00:00,6.500000017695129e-05,6.500000017695129e-05,6.299999949987978e-05,6.299999949987978e-05,0,0.0,0.0
2025-04-01 00:00:00+00:00,6.299999949987978e-05,6.600000051548705e-05,6.299999949987978e-05,6.600000051548705e-05,0,0.0,0.0
2025-04-02 00:00:00+00:00,6.600000051548705e-05,7.000000186963007e-05,6.600000051548705e-05,6.800000119255856e-05,0,0.0,0.0
2025-04-03 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,6.299999949987978e-05,6.500000017695129e-05,0,0.0,0.0
2025-04-04 00:00:00+00:00,6.500000017695129e-05,6.500000017695129e-05,6.0999998822808266e-05,6.0999998822808266e-05,0,0.0,0.0
2025-04-05 00:00:00+00:00,6.0999998822808266e-05,6.199999916134402e-05,6.0999998822808266e-05,6.199999916134402e-05,0,0.0,0.0
2025-04-06 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.400000009103678e-05,5.400000009103678e-05,0,0.0,0.0
2025-04-07 00:00:00+00:00,5.400000009103678e-05,5.6000000768108293e-05,5.400000009103678e-05,5.6000000768108293e-05,0,0.0,0.0
2025-04-08 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.6000000768108293e-05,5.6000000768108293e-05,0,0.0,0.0
2025-04-09 00:00:00+00:00,5.6000000768108293e-05,5.8000001445179805e-05,5.199999941396527e-05,5.8000001445179805e-05,0,0.0,0.0
2025-04-10 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.2999999752501026e-05,5.2999999752501026e-05,1,0.0,0.0
2025-04-11 00:00:00+00:00,5.2999999752501026e-05,6.500000017695129e-05,5.2999999752501026e-05,6.299999949987978e-05,0,0.0,0.0
2025-04-12 00:00:00+00:00,6.299999949987978e-05,7.400000322377309e-05,6.299999949987978e-05,7.300000288523734e-05,0,0.0,0.0
2025-04-13 00:00:00+00:00,7.300000288523734e-05,7.599999662488699e-05,6.399999983841553e-05,6.399999983841553e-05,0,0.0,0.0
2025-04-14 00:00:00+00:00,6.399999983841553e-05,6.900000153109431e-05,6.399999983841553e-05,6.900000153109431e-05,1,0.0,0.0
2025-04-15 00:00:00+00:00,6.900000153109431e-05,7.500000356230885e-05,6.900000153109431e-05,6.900000153109431e-05,0,0.0,0.0
2025-04-16 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.600000051548705e-05,6.600000051548705e-05,0,0.0,0.0
2025-04-17 00:00:00+00:00,6.600000051548705e-05,6.600000051548705e-05,6.199999916134402e-05,6.199999916134402e-05,0,0.0,0.0
2025-04-18 00:00:00+00:00,6.199999916134402e-05,6.600000051548705e-05,6.199999916134402e-05,6.399999983841553e-05,470,0.0,0.0
2025-04-19 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,6.299999949987978e-05,6.299999949987978e-05,0,0.0,0.0
2025-04-20 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,6.0999998822808266e-05,6.0999998822808266e-05,0,0.0,0.0
2025-04-21 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,6.0999998822808266e-05,6.0999998822808266e-05,0,0.0,0.0
2025-04-22 00:00:00+00:00,6.0999998822808266e-05,6.70000008540228e-05,6.0999998822808266e-05,6.70000008540228e-05,0,0.0,0.0
2025-04-23 00:00:00+00:00,6.70000008540228e-05,8.499999967170879e-05,6.70000008540228e-05,7.999999797903001e-05,0,0.0,0.0
2025-04-24 00:00:00+00:00,7.999999797903001e-05,8.099999831756577e-05,7.400000322377309e-05,8.099999831756577e-05,2,0.0,0.0
2025-04-25 00:00:00+00:00,8.099999831756577e-05,0.00010299999848939478,8.099999831756577e-05,0.00010299999848939478,0,0.0,0.0
2025-04-26 00:00:00+00:00,0.00010299999848939478,0.00013699999544769526,9.999999747378752e-05,0.00013699999544769526,2305,0.0,0.0
2025-04-27 00:00:00+00:00,0.00013699999544769526,0.00014200000441633165,0.00012799999967683107,0.00012799999967683107,0,0.0,0.0
2025-04-28 00:00:00+00:00,0.00012799999967683107,0.0001610000035725534,0.00012199999764561653,0.0001610000035725534,0,0.0,0.0
2025-04-29 00:00:00+00:00,0.0001610000035725534,0.0001829999964684248,0.000155999994603917,0.00017100000695791095,3694,0.0,0.0
2025-04-30 00:00:00+00:00,0.00017100000695791095,0.0001829999964684248,0.00015900000289548188,0.0001829999964684248,1030,0.0,0.0
2025-05-01 00:00:00+00:00,0.0001829999964684248,0.00022699999681208283,0.0001829999964684248,0.00021300000662449747,3064,0.0,0.0
2025-05-02 00:00:00+00:00,0.00021300000662449747,0.0002519999979995191,0.00020799999765586108,0.00023799999326001853,0,0.0,0.0
2025-05-03 00:00:00+00:00,0.00023799999326001853,0.0002410000015515834,0.0002229999954579398,0.00022499999613501132,709,0.0,0.0
2025-05-04 00:00:00+00:00,0.00022499999613501132,0.00022899999748915434,0.00021399999968707561,0.00022400000307243317,0,0.0,0.0
2025-05-05 00:00:00+00:00,0.00022400000307243317,0.0002410000015515834,0.00021600000036414713,0.0002229999954579398,321,0.0,0.0
2025-05-06 00:00:00+00:00,0.0002229999954579398,0.0002229999954579398,0.0001849999971454963,0.0001849999971454963,0,0.0,0.0
2025-05-07 00:00:00+00:00,0.0001849999971454963,0.0001939999929163605,0.00017100000695791095,0.00018600000475998968,0,0.0,0.0
2025-05-08 00:00:00+00:00,0.00018600000475998968,0.00026699999580159783,0.00018600000475998968,0.00026599998818710446,1350,0.0,0.0
2025-05-09 00:00:00+00:00,0.00026599998818710446,0.0002690000110305846,0.0002469999890308827,0.0002469999890308827,0,0.0,0.0
2025-05-10 00:00:00+00:00,0.0002469999890308827,0.0002479999966453761,0.00023299999884329736,0.0002479999966453761,1519,0.0,0.0
2025-05-11 00:00:00+00:00,0.0002479999966453761,0.0002479999966453761,0.0002300000051036477,0.00023200000578071922,784,0.0,0.0
2025-05-12 00:00:00+00:00,0.00023200000578071922,0.0002570000069681555,0.00022200000239536166,0.00022200000239536166,0,0.0,0.0
2025-05-13 00:00:00+00:00,0.00022200000239536166,0.0002390000008745119,0.00021499999274965376,0.00021499999274965376,3144,0.0,0.0
2025-05-14 00:00:00+00:00,0.00021499999274965376,0.00021499999274965376,0.00018000000272877514,0.00018699999782256782,0,0.0,0.0
2025-05-15 00:00:00+00:00,0.00018699999782256782,0.00018699999782256782,0.00017100000695791095,0.00017100000695791095,502,0.0,0.0
2025-05-16 00:00:00+00:00,0.00017100000695791095,0.00017299999308306724,0.00016999999934341758,0.00017100000695791095,0,0.0,0.0
2025-05-17 00:00:00+00:00,0.00017100000695791095,0.00017100000695791095,0.00015500000154133886,0.00015500000154133886,0,0.0,0.0
2025-05-18 00:00:00+00:00,0.00015500000154133886,0.0001900000061141327,0.00015500000154133886,0.0001900000061141327,0,0.0,0.0
2025-05-19 00:00:00+00:00,0.0001900000061141327,0.0001900000061141327,0.00016500000492669642,0.00017499999376013875,169,0.0,0.0
2025-05-20 00:00:00+00:00,0.00017499999376013875,0.00017800000205170363,0.00016999999934341758,0.00016999999934341758,0,0.0,0.0
2025-05-21 00:00:00+00:00,0.00016999999934341758,0.00017499999376013875,0.00016900000628083944,0.00017100000695791095,0,0.0,0.0
2025-05-22 00:00:00+00:00,0.00017100000695791095,0.00018000000272877514,0.00017100000695791095,0.00017600000137463212,0,0.0,0.0
2025-05-23 00:00:00+00:00,0.00017600000137463212,0.00019299999985378236,0.00017299999308306724,0.00018699999782256782,0,0.0,0.0
2025-05-24 00:00:00+00:00,0.00018699999782256782,0.00019200000679120421,0.00017600000137463212,0.00017600000137463212,1971,0.0,0.0
2025-05-25 00:00:00+00:00,0.00017600000137463212,0.00017600000137463212,0.00016199999663513154,0.00016199999663513154,0,0.0,0.0
2025-05-26 00:00:00+00:00,0.00016199999663513154,0.000195999993593432,0.00016199999663513154,0.00018400000408291817,0,0.0,0.0
2025-05-27 00:00:00+00:00,0.00018400000408291817,0.0002229999954579398,0.00018400000408291817,0.00021100000594742596,0,0.0,0.0
2025-05-28 00:00:00+00:00,0.00021100000594742596,0.00021399999968707561,0.00019700000120792538,0.0001990000018849969,0,0.0,0.0
2025-05-29 00:00:00+00:00,0.0001990000018849969,0.00020300000323913991,0.0001990000018849969,0.00020300000323913991,0,0.0,0.0
