TIMESTAMP,ESG_OPEN_PRICE_USD,ESG_HIGH_PRICE_USD,ESG_LOW_PRICE_USD,ESG_CLOSE_PRICE_USD,ESG_VOLUME_USD,ESG_DIVIDENDS_USD,ESG_STOCK_SPLITS_USD
2022-04-12 00:00:00+00:00,1.150521993637085,1.4387969970703125,1.0143500566482544,1.0604710578918457,2824761,0.0,0.0
2022-04-13 00:00:00+00:00,1.0665810108184814,1.2862050533294678,1.0002800226211548,1.057800054550171,429323,0.0,0.0
2022-04-14 00:00:00+00:00,1.0578019618988037,1.1604390144348145,1.0095419883728027,1.0500340461730957,155142,0.0,0.0
2022-04-15 00:00:00+00:00,1.0500260591506958,1.7333669662475586,1.0180679559707642,1.6505049467086792,1209838,0.0,0.0
2022-04-16 00:00:00+00:00,1.6488900184631348,1.8074439764022827,1.290321946144104,1.4412460327148438,1263808,0.0,0.0
2022-04-17 00:00:00+00:00,1.4412389993667603,1.6727449893951416,1.2202949523925781,1.362267017364502,1843902,0.0,0.0
2022-04-18 00:00:00+00:00,1.3674689531326294,1.6204979419708252,1.340345025062561,1.528573989868164,974784,0.0,0.0
2022-04-19 00:00:00+00:00,1.5285669565200806,1.884464979171753,1.5203900337219238,1.6071410179138184,903750,0.0,0.0
2022-04-20 00:00:00+00:00,1.6040220260620117,1.667240023612976,1.0149359703063965,1.1266369819641113,932211,0.0,0.0
2022-04-21 00:00:00+00:00,1.117143988609314,1.1505579948425293,1.0001929998397827,1.0078179836273193,1150976,0.0,0.0
2022-04-22 00:00:00+00:00,1.007802963256836,1.0383859872817993,1.0001050233840942,1.0093859434127808,154145,0.0,0.0
2022-04-23 00:00:00+00:00,1.006382942199707,1.1239290237426758,1.0001510381698608,1.0002779960632324,141777,0.0,0.0
2022-04-24 00:00:00+00:00,1.0002679824829102,1.0229779481887817,1.0002150535583496,1.0050649642944336,77158,0.0,0.0
2022-04-25 00:00:00+00:00,1.0050679445266724,1.0151610374450684,1.0001579523086548,1.014096975326538,196704,0.0,0.0
2022-04-26 00:00:00+00:00,1.0140819549560547,1.0296430587768555,1.000048041343689,1.0029829740524292,120765,0.0,0.0
2022-04-27 00:00:00+00:00,1.0029690265655518,1.0072699785232544,1.0000239610671997,1.0019129514694214,48027,0.0,0.0
2022-04-28 00:00:00+00:00,1.0018550157546997,1.0071309804916382,1.0000419616699219,1.0003210306167603,48140,0.0,0.0
2022-04-29 00:00:00+00:00,1.0003299713134766,1.0081570148468018,0.9999920129776001,1.0035200119018555,126093,0.0,0.0
2022-04-30 00:00:00+00:00,1.0014410018920898,1.089877963066101,0.9999790191650391,1.0006150007247925,59681,0.0,0.0
