TIMESTAMP,XTRA_OPEN_PRICE_USD,XTRA_HIGH_PRICE_USD,XTRA_LOW_PRICE_USD,XTRA_CLOSE_PRICE_USD,XTRA_VOLUME_USD,XTRA_DIVIDENDS_USD,XTRA_STOCK_SPLITS_USD
2021-11-03 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,0,0.0,0.0
2021-11-04 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,25069,0.0,0.0
2021-11-05 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,29246,0.0,0.0
2021-11-06 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,0,0.0,0.0
2021-11-07 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,0,0.0,0.0
2021-11-08 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,0,0.0,0.0
2021-11-09 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,0,0.0,0.0
2021-11-10 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,0,0.0,0.0
2021-11-11 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,0,0.0,0.0
2021-11-12 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,28836,0.0,0.0
2021-11-13 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,40014,0.0,0.0
2021-11-14 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,28447,0.0,0.0
2021-11-15 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,0,0.0,0.0
2021-11-16 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,0,0.0,0.0
2021-11-17 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2021-11-18 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2021-11-19 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2021-11-20 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2021-11-21 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2021-11-22 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2021-11-23 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2021-11-24 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1,0.0,0.0
2021-11-25 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1,0.0,0.0
2021-11-26 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2021-12-06 00:00:00+00:00,1.9999999949504854e-06,7.999999979801942e-06,1.9999999949504854e-06,3.000000106112566e-06,17976,0.0,0.0
2021-12-07 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,13913,0.0,0.0
2021-12-08 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,12370,0.0,0.0
2021-12-09 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,21748,0.0,0.0
2021-12-10 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,19198,0.0,0.0
2021-12-11 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,11975,0.0,0.0
2021-12-12 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,12034,0.0,0.0
2021-12-13 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,8308,0.0,0.0
2021-12-14 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,9859,0.0,0.0
2021-12-15 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,11640,0.0,0.0
2021-12-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,8092,0.0,0.0
2021-12-17 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,20436,0.0,0.0
2021-12-18 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,22132,0.0,0.0
2021-12-19 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,6504,0.0,0.0
2021-12-20 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,10315,0.0,0.0
2021-12-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7940,0.0,0.0
2021-12-22 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,3972,0.0,0.0
2021-12-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8806,0.0,0.0
2021-12-24 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,20004,0.0,0.0
2021-12-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23421,0.0,0.0
2021-12-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9009,0.0,0.0
2021-12-27 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,1425,0.0,0.0
2021-12-28 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,2257,0.0,0.0
2021-12-29 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,2822,0.0,0.0
2021-12-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2196,0.0,0.0
2021-12-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3359,0.0,0.0
2022-01-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4873,0.0,0.0
2022-01-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2678,0.0,0.0
2022-01-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3367,0.0,0.0
2022-01-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3201,0.0,0.0
2022-01-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1742,0.0,0.0
2022-01-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2749,0.0,0.0
2022-01-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3357,0.0,0.0
2022-01-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2914,0.0,0.0
2022-01-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2369,0.0,0.0
2022-01-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2263,0.0,0.0
2022-01-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1994,0.0,0.0
2022-01-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3080,0.0,0.0
2022-01-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5457,0.0,0.0
2022-01-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1654,0.0,0.0
2022-01-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1534,0.0,0.0
2022-01-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3498,0.0,0.0
2022-01-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2605,0.0,0.0
2022-01-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1476,0.0,0.0
2022-01-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4018,0.0,0.0
2022-01-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3378,0.0,0.0
2022-01-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1214,0.0,0.0
2022-01-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,946,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,4810,0.0,0.0
2022-01-24 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,5672,0.0,0.0
2022-01-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,2764,0.0,0.0
2022-01-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,1895,0.0,0.0
2022-01-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,639,0.0,0.0
2022-01-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,1126,0.0,0.0
2022-01-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,1510,0.0,0.0
2022-01-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,561,0.0,0.0
2022-01-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,370,0.0,0.0
2022-02-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,356,0.0,0.0
2022-02-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,330,0.0,0.0
2022-02-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,447,0.0,0.0
2022-02-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,593,0.0,0.0
2022-02-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,975,0.0,0.0
2022-02-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,802,0.0,0.0
2022-02-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2086,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,2876,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,1605,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,2142,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,2120,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,3186,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,3736,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,2053,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,2978,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,1816,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,1829,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,880,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,799,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,6916,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,6183,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,731,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,500,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,652,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,1093,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,677,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,1150,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,1246,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,1095,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,916,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,395,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,360,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,1046,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,1521,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,660,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,425,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,234,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,137,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,135,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,478,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,750,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,760,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,554,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,580,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,706,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,277,0.0,0.0
2022-03-27 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,0,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,140,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,126,0.0,0.0
2022-04-04 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,0,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,115,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,114,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,90,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,109,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,325,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,320,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,67,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,290,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,254,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,173,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,172,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,645,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,635,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,276,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,410,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,182,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,280,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,247,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,308,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,316,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,57,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,95,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,244,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,192,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,146,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,140,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,94,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,242,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,428,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,850,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,644,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,57,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,99,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,95,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,39,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,119,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,119,0.0,0.0
2022-05-22 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2022-05-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-05-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-05-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-05-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-05-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-05-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-05-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-05-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-05-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-06-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
