TIMESTAMP,SHISHA_OPEN_PRICE_USD,SHISHA_HIGH_PRICE_USD,SHISHA_LOW_PRICE_USD,SHISHA_CLOSE_PRICE_USD,SHISHA_VOLUME_USD,SHISHA_DIVIDENDS_USD,SHISHA_STOCK_SPLITS_USD
2024-08-30 00:00:00+00:00,0.49352800846099854,0.49624499678611755,0.48228999972343445,0.49624499678611755,13266,0.0,0.0
2024-08-31 00:00:00+00:00,0.49624499678611755,0.498199999332428,0.49558499455451965,0.4973450005054474,5048,0.0,0.0
2024-09-01 00:00:00+00:00,0.4973450005054474,0.4976480007171631,0.49439001083374023,0.49448901414871216,4778,0.0,0.0
2024-09-02 00:00:00+00:00,0.49448901414871216,0.4956069886684418,0.49279800057411194,0.4950549900531769,13711,0.0,0.0
2024-09-03 00:00:00+00:00,0.4950549900531769,0.501537024974823,0.49218499660491943,0.4983929991722107,15519,0.0,0.0
2024-09-04 00:00:00+00:00,0.4983929991722107,0.5017049908638,0.49208998680114746,0.49907800555229187,16944,0.0,0.0
2024-09-05 00:00:00+00:00,0.49907800555229187,0.5952540040016174,0.49692198634147644,0.594664990901947,19843,0.0,0.0
2024-09-06 00:00:00+00:00,0.594664990901947,0.5956810116767883,0.3423230051994324,0.34422698616981506,12909,0.0,0.0
2024-09-07 00:00:00+00:00,0.34422698616981506,0.34699100255966187,0.3417719900608063,0.3458789885044098,5270,0.0,0.0
2024-09-08 00:00:00+00:00,0.3458789885044098,0.3476119935512543,0.3389720022678375,0.347463995218277,4519,0.0,0.0
2024-09-09 00:00:00+00:00,0.347463995218277,0.37137600779533386,0.34703001379966736,0.3704279959201813,9414,0.0,0.0
2024-09-10 00:00:00+00:00,0.3704279959201813,0.4314189851284027,0.36907899379730225,0.392069011926651,8982,0.0,0.0
2024-09-11 00:00:00+00:00,0.392069011926651,0.43261000514030457,0.14997799694538116,0.43154799938201904,11708,0.0,0.0
2024-09-12 00:00:00+00:00,0.43154799938201904,0.43327298760414124,0.43052300810813904,0.4325380027294159,7733,0.0,0.0
2024-09-13 00:00:00+00:00,0.4325380027294159,0.46440398693084717,0.43241798877716064,0.46380800008773804,15301,0.0,0.0
2024-09-14 00:00:00+00:00,0.46380800008773804,0.46519601345062256,0.4631670117378235,0.46481600403785706,4118,0.0,0.0
2024-09-15 00:00:00+00:00,0.46481600403785706,0.4650450050830841,0.45519599318504333,0.45519599318504333,8110,0.0,0.0
2024-09-16 00:00:00+00:00,0.45519599318504333,0.4608199894428253,0.4504059851169586,0.459183007478714,17989,0.0,0.0
2024-09-17 00:00:00+00:00,0.459183007478714,0.4805389940738678,0.4552209973335266,0.4756920039653778,12736,0.0,0.0
2024-09-18 00:00:00+00:00,0.4756920039653778,0.4756920039653778,0.46679699420928955,0.4733160138130188,12306,0.0,0.0
2024-09-19 00:00:00+00:00,0.4733160138130188,0.526714026927948,0.47077199816703796,0.5232099890708923,14786,0.0,0.0
2024-09-20 00:00:00+00:00,0.5232099890708923,0.5250229835510254,0.5183169841766357,0.520950973033905,15790,0.0,0.0
2024-09-21 00:00:00+00:00,0.520950973033905,0.5335010290145874,0.5193099975585938,0.5279020071029663,11986,0.0,0.0
