TIMESTAMP,BULEI_OPEN_PRICE_USD,BULEI_HIGH_PRICE_USD,BULEI_LOW_PRICE_USD,BULEI_CLOSE_PRICE_USD,BULEI_VOLUME_USD,BULEI_DIVIDENDS_USD,BULEI_STOCK_SPLITS_USD
2024-08-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,33413,0.0,0.0
2024-08-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7167,0.0,0.0
2024-08-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,136991,0.0,0.0
2024-08-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,230649,0.0,0.0
2024-08-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,235783,0.0,0.0
2024-08-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,175526,0.0,0.0
2024-08-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20637,0.0,0.0
2024-08-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,18451,0.0,0.0
2024-08-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,306046,0.0,0.0
2024-08-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,193062,0.0,0.0
2024-08-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,285499,0.0,0.0
2024-08-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,306103,0.0,0.0
2024-08-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2860,0.0,0.0
2024-08-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1886,0.0,0.0
2024-08-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1589,0.0,0.0
2024-08-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5744,0.0,0.0
2024-08-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10789,0.0,0.0
2024-08-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4173,0.0,0.0
2024-08-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2472,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,891,0.0,0.0
2024-08-23 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,577,0.0,0.0
2024-08-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,50267,0.0,0.0
2024-08-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,33666,0.0,0.0
2024-08-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3419,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,2418,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,1000,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,1563,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,771,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,3521,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,438,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,2388,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,1895,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,734,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,1103,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,945,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,1605,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,5338,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,2228,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,303,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,421,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,626,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,281,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,303,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,594,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,1534,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,2186,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,30184,0.0,0.0
2024-09-20 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,20322,0.0,0.0
2024-09-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,6759,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,780,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,3130,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,281,0.0,0.0
2024-09-25 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,9485,0.0,0.0
2024-09-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11529,0.0,0.0
2024-09-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8710,0.0,0.0
2024-09-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9082,0.0,0.0
2024-09-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3262,0.0,0.0
2024-09-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11646,0.0,0.0
2024-10-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4387,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,2386,0.0,0.0
2024-10-03 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,10533,0.0,0.0
2024-10-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,1239,0.0,0.0
2024-10-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,3098,0.0,0.0
2024-10-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1768,0.0,0.0
2024-10-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,452,0.0,0.0
2024-10-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,569,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,1679,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-10-11 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1409,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,5827,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,2844,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,10172,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,2687,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,1301,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,4058,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,5790,0.0,0.0
2024-10-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,12165,0.0,0.0
2024-10-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13721,0.0,0.0
2024-10-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3909,0.0,0.0
2024-10-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1718,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,295,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,66,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,5145,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,4755,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,1254,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,283,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,1279,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,1146,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,1695,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,783,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,437,0.0,0.0
2024-11-03 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,3466,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,732,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,185,0.0,0.0
2024-11-07 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,228,0.0,0.0
2024-11-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,216,0.0,0.0
2024-11-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,97,0.0,0.0
2024-11-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1710,0.0,0.0
2024-11-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3762,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,5358,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,4311,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,254,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,1663,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,1630,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,866,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,1724,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,1217,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,341,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,739,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,436,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,483,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,385,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,256,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,212,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1056,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,1336,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,227,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,2091,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,388,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,5461,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,2247,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,2446,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,794,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,1191,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,492,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,4096,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,1698,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,674,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,118,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,823,0.0,0.0
2024-12-20 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,375,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,187,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,115,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,3027,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,266,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,116,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,560,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,2356,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,121,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,1328,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,1014,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,774,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,1403,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,927,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,520,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,467,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,85,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,189,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,502,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,306,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,648,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-01-22 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,10,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,930,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,224,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,376,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,714,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,99,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-01-30 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,10,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,616,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,42,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,355,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,257,0.0,0.0
2025-02-04 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,75,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-02-07 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,13,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,980,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,64,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-02-15 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,12,0.0,0.0
2025-02-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,1957,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,595,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-02-22 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,12,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,47,0.0,0.0
2025-02-24 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,10,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,81,0.0,0.0
2025-02-26 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,12,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,117,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,61,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,49,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,919,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-12 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,10,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-14 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,10,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-21 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,10,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-23 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,10,0.0,0.0
2025-03-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10,0.0,0.0
2025-03-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,10,0.0,0.0
