TIMESTAMP,DEFIDO_OPEN_PRICE_USD,DEFIDO_HIGH_PRICE_USD,DEFIDO_LOW_PRICE_USD,DEFIDO_CLOSE_PRICE_USD,DEFIDO_VOLUME_USD,DEFIDO_DIVIDENDS_USD,DEFIDO_STOCK_SPLITS_USD
2021-10-08 00:00:00+00:00,0.044119998812675476,0.07423599809408188,0.03837599977850914,0.07356099784374237,602938,0.0,0.0
2021-10-09 00:00:00+00:00,0.073573999106884,0.08923900127410889,0.06636399775743484,0.08918599784374237,641626,0.0,0.0
2021-10-10 00:00:00+00:00,0.08921000361442566,0.17896300554275513,0.08228900283575058,0.15540699660778046,1144071,0.0,0.0
2021-10-11 00:00:00+00:00,0.15519599616527557,0.1664469987154007,0.10747099667787552,0.13604900240898132,1623413,0.0,0.0
2021-10-12 00:00:00+00:00,0.13590499758720398,0.14747199416160583,0.12171199917793274,0.13605700433254242,873030,0.0,0.0
2021-10-13 00:00:00+00:00,0.13624699413776398,0.1384029984474182,0.05685599893331528,0.07333700358867645,1111705,0.0,0.0
2021-10-14 00:00:00+00:00,0.07337799668312073,0.07987499982118607,0.06383799761533737,0.06603799760341644,1170395,0.0,0.0
2021-10-15 00:00:00+00:00,0.06604299694299698,0.06611000001430511,0.04980500042438507,0.0544620007276535,520423,0.0,0.0
2021-10-16 00:00:00+00:00,0.05444499850273132,0.06524000316858292,0.05176600068807602,0.05278800055384636,323858,0.0,0.0
2021-10-17 00:00:00+00:00,0.05273599922657013,0.10991799831390381,0.05273599922657013,0.06651700288057327,281078,0.0,0.0
2021-10-18 00:00:00+00:00,0.06652099639177322,0.07048500329256058,0.055775001645088196,0.05632700026035309,269512,0.0,0.0
2021-10-19 00:00:00+00:00,0.056352000683546066,0.06005299836397171,0.05041399970650673,0.05041399970650673,233794,0.0,0.0
2021-10-20 00:00:00+00:00,0.05042700096964836,0.06324800103902817,0.04981999844312668,0.0626479983329773,274789,0.0,0.0
2021-10-21 00:00:00+00:00,0.06268999725580215,0.07022500038146973,0.06193400174379349,0.07016599923372269,230588,0.0,0.0
2021-10-22 00:00:00+00:00,0.07007899880409241,0.08785499632358551,0.06942600011825562,0.07975400239229202,289918,0.0,0.0
2021-10-23 00:00:00+00:00,0.0797400027513504,0.08104000240564346,0.06652799993753433,0.07901500165462494,325750,0.0,0.0
