TIMESTAMP,IVIP_OPEN_PRICE_USD,IVIP_HIGH_PRICE_USD,IVIP_LOW_PRICE_USD,IVIP_CLOSE_PRICE_USD,IVIP_VOLUME_USD,IVIP_DIVIDENDS_USD,IVIP_STOCK_SPLITS_USD
2023-06-10 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.400000059627928e-05,3.5000000934815034e-05,2410,0.0,0.0
2023-06-11 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,3.400000059627928e-05,3.5000000934815034e-05,622,0.0,0.0
2023-06-12 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,2.9999999242136255e-05,3.300000025774352e-05,5751,0.0,0.0
2023-06-13 00:00:00+00:00,3.300000025774352e-05,3.400000059627928e-05,3.300000025774352e-05,3.400000059627928e-05,647,0.0,0.0
2023-06-14 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.199999991920777e-05,3.199999991920777e-05,552,0.0,0.0
2023-06-15 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,3.199999991920777e-05,3.400000059627928e-05,605,0.0,0.0
2023-06-16 00:00:00+00:00,3.400000059627928e-05,4.099999932805076e-05,3.400000059627928e-05,4.099999932805076e-05,1869,0.0,0.0
2023-06-17 00:00:00+00:00,4.099999932805076e-05,4.5000000682193786e-05,3.899999865097925e-05,4.5000000682193786e-05,6621,0.0,0.0
2023-06-18 00:00:00+00:00,4.5000000682193786e-05,4.8999998398358e-05,4.5000000682193786e-05,4.5000000682193786e-05,7303,0.0,0.0
2023-06-19 00:00:00+00:00,4.5000000682193786e-05,6.299999949987978e-05,4.099999932805076e-05,4.8999998398358e-05,25087,0.0,0.0
2023-06-20 00:00:00+00:00,4.8999998398358e-05,5.0999999075429514e-05,4.400000034365803e-05,4.5000000682193786e-05,14539,0.0,0.0
2023-06-21 00:00:00+00:00,4.5000000682193786e-05,4.600000102072954e-05,4.3000000005122274e-05,4.400000034365803e-05,4048,0.0,0.0
2023-06-22 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,3.899999865097925e-05,3.9999998989515007e-05,1595,0.0,0.0
2023-06-23 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.899999865097925e-05,3.9999998989515007e-05,1002,0.0,0.0
2023-06-24 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.899999865097925e-05,3.9999998989515007e-05,200,0.0,0.0
2023-06-25 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.899999865097925e-05,3.899999865097925e-05,341,0.0,0.0
2023-06-26 00:00:00+00:00,3.899999865097925e-05,4.600000102072954e-05,3.7999998312443495e-05,4.400000034365803e-05,2705,0.0,0.0
2023-06-27 00:00:00+00:00,4.400000034365803e-05,4.600000102072954e-05,4.400000034365803e-05,4.600000102072954e-05,1074,0.0,0.0
2023-06-28 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,3.9999998989515007e-05,4.400000034365803e-05,0,0.0,0.0
2023-06-29 00:00:00+00:00,4.400000034365803e-05,4.70000013592653e-05,4.400000034365803e-05,4.600000102072954e-05,895,0.0,0.0
2023-06-30 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.400000034365803e-05,4.400000034365803e-05,1935,0.0,0.0
2023-07-01 00:00:00+00:00,4.400000034365803e-05,4.5000000682193786e-05,4.400000034365803e-05,4.5000000682193786e-05,367,0.0,0.0
2023-07-02 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,4.3000000005122274e-05,4.400000034365803e-05,804,0.0,0.0
2023-07-03 00:00:00+00:00,4.400000034365803e-05,4.8000001697801054e-05,4.3000000005122274e-05,4.70000013592653e-05,1390,0.0,0.0
2023-07-04 00:00:00+00:00,4.70000013592653e-05,6.600000051548705e-05,4.600000102072954e-05,6.600000051548705e-05,7331,0.0,0.0
2023-07-05 00:00:00+00:00,6.600000051548705e-05,0.00010800000018207356,6.299999949987978e-05,0.00010699999984353781,29735,0.0,0.0
2023-07-06 00:00:00+00:00,0.00010699999984353781,0.00010800000018207356,9.500000305706635e-05,0.00010399999882793054,5198,0.0,0.0
2023-07-07 00:00:00+00:00,0.00010399999882793054,0.00012700000661425292,9.200000204145908e-05,0.00012399999832268804,15615,0.0,0.0
2023-07-08 00:00:00+00:00,0.00012399999832268804,0.0001340000017080456,0.00011600000289035961,0.0001320000010309741,8157,0.0,0.0
2023-07-09 00:00:00+00:00,0.0001320000010309741,0.00013800000306218863,0.00012599999899975955,0.00013000000035390258,7072,0.0,0.0
2023-07-10 00:00:00+00:00,0.00013000000035390258,0.00024199999461416155,0.0001289999927394092,0.0002280000044265762,38072,0.0,0.0
2023-07-11 00:00:00+00:00,0.0002280000044265762,0.00038300000596791506,0.0002280000044265762,0.000375000003259629,52826,0.0,0.0
2023-07-12 00:00:00+00:00,0.000375000003259629,0.000526999996509403,0.0003640000068116933,0.0004870000120718032,39646,0.0,0.0
2023-07-13 00:00:00+00:00,0.0004870000120718032,0.0005559999844990671,0.00042699999175965786,0.0004900000058114529,53086,0.0,0.0
2023-07-14 00:00:00+00:00,0.0004900000058114529,0.000493000028654933,0.0002629999944474548,0.000391999987186864,102224,0.0,0.0
2023-07-15 00:00:00+00:00,0.000391999987186864,0.0004030000127386302,0.00031999999191612005,0.00038400001358240843,40448,0.0,0.0
2023-07-16 00:00:00+00:00,0.00038400001358240843,0.00038499999209307134,0.00030899999546818435,0.0003330000035930425,30361,0.0,0.0
2023-07-17 00:00:00+00:00,0.0003330000035930425,0.00038499999209307134,0.00031400000443682075,0.00032500000088475645,35200,0.0,0.0
2023-07-18 00:00:00+00:00,0.00032500000088475645,0.00033000000985339284,0.0002969999914057553,0.00031599999056197703,28417,0.0,0.0
2023-07-19 00:00:00+00:00,0.00031599999056197703,0.00033000000985339284,0.0003100000030826777,0.0003220000071451068,10007,0.0,0.0
2023-07-20 00:00:00+00:00,0.0003220000071451068,0.00034699999378062785,0.0003150000120513141,0.00033599999733269215,14373,0.0,0.0
2023-07-21 00:00:00+00:00,0.00033599999733269215,0.0003370000049471855,0.00031400000443682075,0.0003279999946244061,6821,0.0,0.0
2023-07-22 00:00:00+00:00,0.0003279999946244061,0.00032900000223889947,0.000307999987853691,0.00030899999546818435,5208,0.0,0.0
2023-07-23 00:00:00+00:00,0.00030899999546818435,0.0003169999981764704,0.00030899999546818435,0.0003110000106971711,1127,0.0,0.0
2023-07-24 00:00:00+00:00,0.0003110000106971711,0.0003150000120513141,0.0002229999954579398,0.00023099999816622585,19938,0.0,0.0
2023-07-25 00:00:00+00:00,0.00023200000578071922,0.00027799999224953353,0.00023200000578071922,0.00027799999224953353,17292,0.0,0.0
2023-07-26 00:00:00+00:00,0.00027799999224953353,0.0002800000074785203,0.00023999999393709004,0.0002749999985098839,17783,0.0,0.0
2023-07-27 00:00:00+00:00,0.0002749999985098839,0.00030700000934302807,0.0002629999944474548,0.00029299999005161226,17441,0.0,0.0
2023-07-28 00:00:00+00:00,0.00029299999005161226,0.00029600001289509237,0.00020900000527035445,0.00021800000104121864,27934,0.0,0.0
2023-07-29 00:00:00+00:00,0.00021800000104121864,0.00023999999393709004,0.00021699999342672527,0.00023700000019744039,9532,0.0,0.0
2023-07-30 00:00:00+00:00,0.00023700000019744039,0.00023700000019744039,0.00021699999342672527,0.00022600000374950469,4424,0.0,0.0
2023-07-31 00:00:00+00:00,0.00022600000374950469,0.0002390000008745119,0.00022600000374950469,0.00023299999884329736,4095,0.0,0.0
2023-08-01 00:00:00+00:00,0.00023299999884329736,0.00023299999884329736,0.00015999999595806003,0.0001610000035725534,29950,0.0,0.0
2023-08-02 00:00:00+00:00,0.0001610000035725534,0.00019799999427050352,0.0001610000035725534,0.00019799999427050352,16694,0.0,0.0
2023-08-03 00:00:00+00:00,0.00019799999427050352,0.00020599999697878957,0.00017699999443721026,0.00018200000340584666,11722,0.0,0.0
2023-08-04 00:00:00+00:00,0.0001829999964684248,0.00018400000408291817,0.00014899999951012433,0.0001539999939268455,13062,0.0,0.0
2023-08-05 00:00:00+00:00,0.00015500000154133886,0.00015500000154133886,0.00013800000306218863,0.0001429999974789098,6165,0.0,0.0
2023-08-06 00:00:00+00:00,0.0001429999974789098,0.00014699999883305281,0.00013699999544769526,0.0001449999981559813,4530,0.0,0.0
2023-08-07 00:00:00+00:00,0.0001449999981559813,0.00014600000577047467,0.0001250000059371814,0.0001250000059371814,10973,0.0,0.0
2023-08-08 00:00:00+00:00,0.0001250000059371814,0.00012700000661425292,0.00011500000255182385,0.00011899999663000926,4842,0.0,0.0
2023-08-09 00:00:00+00:00,0.00011899999663000926,0.00013499999477062374,0.00011899999663000926,0.00013499999477062374,6617,0.0,0.0
2023-08-10 00:00:00+00:00,0.00013499999477062374,0.00013499999477062374,0.00010800000018207356,0.00011000000085914508,7568,0.0,0.0
2023-08-11 00:00:00+00:00,0.00011000000085914508,0.00011300000187475234,0.00010800000018207356,0.00011100000119768083,2820,0.0,0.0
2023-08-12 00:00:00+00:00,0.00011100000119768083,0.00011200000153621659,9.7999996796716e-05,9.899999713525176e-05,9434,0.0,0.0
2023-08-13 00:00:00+00:00,9.899999713525176e-05,0.00010099999781232327,9.899999713525176e-05,9.999999747378752e-05,1280,0.0,0.0
2023-08-14 00:00:00+00:00,9.999999747378752e-05,9.999999747378752e-05,8.299999899463728e-05,8.800000068731606e-05,9003,0.0,0.0
2023-08-15 00:00:00+00:00,8.800000068731606e-05,8.800000068731606e-05,8.099999831756577e-05,8.499999967170879e-05,3184,0.0,0.0
2023-08-16 00:00:00+00:00,8.499999967170879e-05,8.499999967170879e-05,7.999999797903001e-05,8.099999831756577e-05,1892,0.0,0.0
2023-08-17 00:00:00+00:00,8.099999831756577e-05,8.800000068731606e-05,7.000000186963007e-05,8.600000001024455e-05,9719,0.0,0.0
2023-08-18 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,8.199999865610152e-05,8.600000001024455e-05,1686,0.0,0.0
2023-08-19 00:00:00+00:00,8.600000001024455e-05,0.0001250000059371814,8.499999967170879e-05,0.00012099999730708078,9411,0.0,0.0
2023-08-20 00:00:00+00:00,0.00012099999730708078,0.0001289999927394092,0.00011999999696854502,0.00012799999967683107,2667,0.0,0.0
2023-08-21 00:00:00+00:00,0.00012799999967683107,0.00013899999612476677,0.00012799999967683107,0.00013800000306218863,2887,0.0,0.0
2023-08-22 00:00:00+00:00,0.00013800000306218863,0.00015500000154133886,0.00013800000306218863,0.00015500000154133886,6077,0.0,0.0
2023-08-23 00:00:00+00:00,0.00015500000154133886,0.00016599999798927456,0.00014800000644754618,0.00015100000018719584,7336,0.0,0.0
2023-08-24 00:00:00+00:00,0.00015100000018719584,0.00015100000018719584,0.00013299999409355223,0.0001340000017080456,3785,0.0,0.0
2023-08-25 00:00:00+00:00,0.0001340000017080456,0.0001429999974789098,9.600000339560211e-05,0.00010399999882793054,25450,0.0,0.0
2023-08-26 00:00:00+00:00,0.00010399999882793054,0.0001049999991664663,9.899999713525176e-05,0.00010399999882793054,3731,0.0,0.0
2023-08-27 00:00:00+00:00,0.00010399999882793054,0.00011300000187475234,0.00010299999848939478,0.00011300000187475234,2210,0.0,0.0
2023-08-28 00:00:00+00:00,0.00011300000187475234,0.00011300000187475234,0.00010699999984353781,0.00010699999984353781,1791,0.0,0.0
2023-08-29 00:00:00+00:00,0.00010699999984353781,0.0001140000022132881,0.00010399999882793054,0.00011000000085914508,3896,0.0,0.0
2023-08-30 00:00:00+00:00,0.00011000000085914508,0.00011999999696854502,0.00011000000085914508,0.00011700000322889537,6486,0.0,0.0
2023-08-31 00:00:00+00:00,0.00011700000322889537,0.00012700000661425292,0.00011300000187475234,0.00011300000187475234,5861,0.0,0.0
2023-09-01 00:00:00+00:00,0.00011300000187475234,0.00012199999764561653,0.00011300000187475234,0.00011999999696854502,3846,0.0,0.0
2023-09-02 00:00:00+00:00,0.00011999999696854502,0.00012199999764561653,0.00011300000187475234,0.00011800000356743112,5117,0.0,0.0
2023-09-03 00:00:00+00:00,0.00011800000356743112,0.0001250000059371814,0.00011800000356743112,0.00012399999832268804,2847,0.0,0.0
2023-09-04 00:00:00+00:00,0.00012399999832268804,0.0001289999927394092,0.0001140000022132881,0.00011899999663000926,8179,0.0,0.0
2023-09-05 00:00:00+00:00,0.00011899999663000926,0.00011899999663000926,0.00011700000322889537,0.00011899999663000926,636,0.0,0.0
2023-09-06 00:00:00+00:00,0.00011899999663000926,0.0001230000052601099,0.00011899999663000926,0.00012199999764561653,1246,0.0,0.0
2023-09-07 00:00:00+00:00,0.00012199999764561653,0.00012399999832268804,0.00012099999730708078,0.0001230000052601099,2457,0.0,0.0
2023-09-08 00:00:00+00:00,0.00012199999764561653,0.0001250000059371814,0.00011999999696854502,0.00012199999764561653,2844,0.0,0.0
2023-09-09 00:00:00+00:00,0.00012199999764561653,0.00012199999764561653,0.00010800000018207356,0.00011300000187475234,5374,0.0,0.0
2023-09-10 00:00:00+00:00,0.00011300000187475234,0.0001140000022132881,0.00010800000018207356,0.00011100000119768083,2295,0.0,0.0
2023-09-11 00:00:00+00:00,0.00011100000119768083,0.00011700000322889537,0.00010800000018207356,0.00011300000187475234,13439,0.0,0.0
2023-09-12 00:00:00+00:00,0.00011300000187475234,0.00011700000322889537,0.00011100000119768083,0.00011300000187475234,5015,0.0,0.0
2023-09-13 00:00:00+00:00,0.00011300000187475234,0.0001320000010309741,0.00011300000187475234,0.00013099999341648072,5776,0.0,0.0
2023-09-14 00:00:00+00:00,0.00013099999341648072,0.0001849999971454963,0.00013099999341648072,0.00016500000492669642,18143,0.0,0.0
2023-09-15 00:00:00+00:00,0.00016500000492669642,0.00016500000492669642,0.00014099999680183828,0.00014099999680183828,6856,0.0,0.0
2023-09-16 00:00:00+00:00,0.00014099999680183828,0.0001610000035725534,0.00014099999680183828,0.0001610000035725534,10316,0.0,0.0
2023-09-17 00:00:00+00:00,0.0001610000035725534,0.00020599999697878957,0.00013800000306218863,0.00015900000289548188,67259,0.0,0.0
2023-09-21 00:00:00+00:00,0.00017100000695791095,0.00018600000475998968,0.00016799999866634607,0.00017100000695791095,11404,0.0,0.0
2023-09-22 00:00:00+00:00,0.00017100000695791095,0.00020199999562464654,0.00014099999680183828,0.00015700000221841037,38556,0.0,0.0
2023-09-23 00:00:00+00:00,0.00015700000221841037,0.00016799999866634607,0.00015700000221841037,0.0001630000042496249,3941,0.0,0.0
2023-09-24 00:00:00+00:00,0.0001630000042496249,0.00016599999798927456,0.00015799999528098851,0.00016399999731220305,2582,0.0,0.0
2023-09-25 00:00:00+00:00,0.00016399999731220305,0.0001740000006975606,0.0001610000035725534,0.00016999999934341758,8900,0.0,0.0
2023-09-26 00:00:00+00:00,0.00016999999934341758,0.00017600000137463212,0.00015100000018719584,0.00017499999376013875,23607,0.0,0.0
2023-09-27 00:00:00+00:00,0.00017499999376013875,0.00021499999274965376,0.00017299999308306724,0.00021499999274965376,28620,0.0,0.0
2023-09-28 00:00:00+00:00,0.00021499999274965376,0.00026000000070780516,0.0001900000061141327,0.00026000000070780516,65142,0.0,0.0
2023-09-29 00:00:00+00:00,0.00026000000070780516,0.00027200000477023423,0.0002209999947808683,0.00025099999038502574,44567,0.0,0.0
2023-09-30 00:00:00+00:00,0.00025099999038502574,0.0003209999995306134,0.00024500000290572643,0.0003009999927598983,55404,0.0,0.0
2023-10-01 00:00:00+00:00,0.0003009999927598983,0.00032500000088475645,0.00014699999883305281,0.00020199999562464654,76226,0.0,0.0
2023-10-02 00:00:00+00:00,0.00020199999562464654,0.00022499999613501132,0.0001990000018849969,0.00020700000459328294,14771,0.0,0.0
2023-10-03 00:00:00+00:00,0.00020700000459328294,0.00020700000459328294,0.00018000000272877514,0.0001829999964684248,13048,0.0,0.0
2023-10-04 00:00:00+00:00,0.0001829999964684248,0.00019799999427050352,0.00014200000441633165,0.00018600000475998968,49391,0.0,0.0
2023-10-05 00:00:00+00:00,0.00018600000475998968,0.00018600000475998968,0.000155999994603917,0.00015799999528098851,11082,0.0,0.0
2023-10-06 00:00:00+00:00,0.00015799999528098851,0.00015999999595806003,0.00014600000577047467,0.00015100000018719584,5710,0.0,0.0
2023-10-07 00:00:00+00:00,0.00015100000018719584,0.00015199999324977398,0.0001340000017080456,0.00014000000373926014,9593,0.0,0.0
2023-10-08 00:00:00+00:00,0.00014000000373926014,0.00014200000441633165,0.0001289999927394092,0.00013299999409355223,9656,0.0,0.0
2023-10-09 00:00:00+00:00,0.00013299999409355223,0.00013600000238511711,0.00012700000661425292,0.0001289999927394092,7113,0.0,0.0
2023-10-10 00:00:00+00:00,0.00013000000035390258,0.0001320000010309741,0.00011100000119768083,0.0001250000059371814,19031,0.0,0.0
2023-10-11 00:00:00+00:00,0.0001250000059371814,0.00013099999341648072,0.00011300000187475234,0.00011500000255182385,11073,0.0,0.0
2023-10-12 00:00:00+00:00,0.00011500000255182385,0.00011700000322889537,9.899999713525176e-05,0.00011000000085914508,10793,0.0,0.0
2023-10-13 00:00:00+00:00,0.00011000000085914508,0.00011000000085914508,0.00010399999882793054,0.0001049999991664663,4170,0.0,0.0
2023-10-14 00:00:00+00:00,0.0001049999991664663,0.00010800000018207356,0.00010399999882793054,0.0001049999991664663,2643,0.0,0.0
2023-10-15 00:00:00+00:00,0.0001049999991664663,0.00010599999950500205,0.00010299999848939478,0.00010599999950500205,699,0.0,0.0
2023-10-16 00:00:00+00:00,0.00010599999950500205,0.00011000000085914508,9.600000339560211e-05,0.00010299999848939478,10605,0.0,0.0
2023-10-17 00:00:00+00:00,0.00010299999848939478,0.0001049999991664663,9.7999996796716e-05,9.999999747378752e-05,8826,0.0,0.0
2023-10-18 00:00:00+00:00,9.999999747378752e-05,0.00010099999781232327,9.600000339560211e-05,9.899999713525176e-05,3496,0.0,0.0
2023-10-19 00:00:00+00:00,9.899999713525176e-05,0.00010099999781232327,9.100000170292333e-05,9.7999996796716e-05,6867,0.0,0.0
2023-10-20 00:00:00+00:00,9.7999996796716e-05,0.00010299999848939478,9.200000204145908e-05,9.600000339560211e-05,22295,0.0,0.0
2023-10-21 00:00:00+00:00,9.600000339560211e-05,9.600000339560211e-05,9.100000170292333e-05,9.40000027185306e-05,5517,0.0,0.0
2023-10-22 00:00:00+00:00,9.40000027185306e-05,9.500000305706635e-05,8.499999967170879e-05,8.499999967170879e-05,9719,0.0,0.0
2023-10-23 00:00:00+00:00,8.600000001024455e-05,0.00010699999984353781,8.499999967170879e-05,0.00010299999848939478,12421,0.0,0.0
2023-10-24 00:00:00+00:00,0.00010299999848939478,0.00010800000018207356,9.899999713525176e-05,0.00010199999815085903,3332,0.0,0.0
2023-10-25 00:00:00+00:00,0.00010199999815085903,0.00011200000153621659,0.00010099999781232327,0.00011200000153621659,5294,0.0,0.0
2023-10-26 00:00:00+00:00,0.00011200000153621659,0.00011500000255182385,0.00010900000052060932,0.00011500000255182385,2703,0.0,0.0
2023-10-27 00:00:00+00:00,0.00011500000255182385,0.00013899999612476677,0.00011300000187475234,0.00013800000306218863,20922,0.0,0.0
2023-10-28 00:00:00+00:00,0.00013800000306218863,0.00014400000509340316,0.00013800000306218863,0.0001429999974789098,4981,0.0,0.0
2023-10-29 00:00:00+00:00,0.00014400000509340316,0.00015700000221841037,0.0001429999974789098,0.000155999994603917,1628,0.0,0.0
2023-10-30 00:00:00+00:00,0.000155999994603917,0.00018400000408291817,0.00014699999883305281,0.0001610000035725534,28834,0.0,0.0
2023-10-31 00:00:00+00:00,0.0001610000035725534,0.0001630000042496249,0.0001340000017080456,0.00014899999951012433,35543,0.0,0.0
2023-11-01 00:00:00+00:00,0.00014899999951012433,0.00014899999951012433,0.0001230000052601099,0.0001340000017080456,7377,0.0,0.0
2023-11-02 00:00:00+00:00,0.0001340000017080456,0.00013899999612476677,0.00013299999409355223,0.00013600000238511711,4853,0.0,0.0
2023-11-03 00:00:00+00:00,0.00013600000238511711,0.00013600000238511711,0.0001140000022132881,0.00011800000356743112,6484,0.0,0.0
2023-11-04 00:00:00+00:00,0.00011800000356743112,0.0001230000052601099,0.00011500000255182385,0.0001230000052601099,5676,0.0,0.0
2023-11-05 00:00:00+00:00,0.0001230000052601099,0.00012399999832268804,0.00011600000289035961,0.00011999999696854502,4815,0.0,0.0
2023-11-06 00:00:00+00:00,0.00011999999696854502,0.00011999999696854502,0.0001140000022132881,0.0001140000022132881,6012,0.0,0.0
2023-11-07 00:00:00+00:00,0.0001140000022132881,0.00011999999696854502,0.00010199999815085903,0.00011300000187475234,21244,0.0,0.0
2023-11-08 00:00:00+00:00,0.00011300000187475234,0.0001140000022132881,0.00010599999950500205,0.00011100000119768083,5419,0.0,0.0
2023-11-09 00:00:00+00:00,0.00011100000119768083,0.00012099999730708078,0.00010900000052060932,0.00011600000289035961,10787,0.0,0.0
2023-11-10 00:00:00+00:00,0.00011600000289035961,0.00013600000238511711,0.00011500000255182385,0.00012700000661425292,30113,0.0,0.0
2023-11-11 00:00:00+00:00,0.00012700000661425292,0.00012799999967683107,0.00011300000187475234,0.00011800000356743112,7654,0.0,0.0
2023-11-12 00:00:00+00:00,0.00011800000356743112,0.00011999999696854502,0.00011500000255182385,0.00011800000356743112,5117,0.0,0.0
2023-11-13 00:00:00+00:00,0.00011800000356743112,0.00011899999663000926,0.00011000000085914508,0.00011300000187475234,7392,0.0,0.0
2023-11-14 00:00:00+00:00,0.00011300000187475234,0.0001230000052601099,0.00010900000052060932,0.00011200000153621659,8279,0.0,0.0
2023-11-15 00:00:00+00:00,0.00011200000153621659,0.00011800000356743112,0.00011100000119768083,0.00011600000289035961,4426,0.0,0.0
2023-11-16 00:00:00+00:00,0.00011600000289035961,0.00011600000289035961,0.00010900000052060932,0.00011100000119768083,892,0.0,0.0
2023-11-17 00:00:00+00:00,0.00011100000119768083,0.00011200000153621659,0.00010199999815085903,0.00010699999984353781,3823,0.0,0.0
2023-11-18 00:00:00+00:00,0.00010699999984353781,0.00010800000018207356,0.00010399999882793054,0.00010800000018207356,1826,0.0,0.0
2023-11-19 00:00:00+00:00,0.00010800000018207356,0.00010800000018207356,9.999999747378752e-05,0.00010299999848939478,2254,0.0,0.0
2023-11-20 00:00:00+00:00,0.00010299999848939478,0.00010399999882793054,9.699999645818025e-05,0.00010199999815085903,7085,0.0,0.0
2023-11-21 00:00:00+00:00,0.00010199999815085903,0.00010599999950500205,9.40000027185306e-05,9.40000027185306e-05,6075,0.0,0.0
2023-11-22 00:00:00+00:00,9.40000027185306e-05,9.999999747378752e-05,9.40000027185306e-05,9.7999996796716e-05,894,0.0,0.0
2023-11-23 00:00:00+00:00,9.7999996796716e-05,9.899999713525176e-05,9.699999645818025e-05,9.899999713525176e-05,577,0.0,0.0
2023-11-24 00:00:00+00:00,9.899999713525176e-05,0.00010099999781232327,9.300000237999484e-05,9.699999645818025e-05,6705,0.0,0.0
2023-11-25 00:00:00+00:00,9.699999645818025e-05,0.00010299999848939478,9.600000339560211e-05,9.600000339560211e-05,4464,0.0,0.0
2023-11-26 00:00:00+00:00,9.600000339560211e-05,9.7999996796716e-05,9.600000339560211e-05,9.600000339560211e-05,928,0.0,0.0
2023-11-27 00:00:00+00:00,9.600000339560211e-05,9.600000339560211e-05,8.900000102585182e-05,8.900000102585182e-05,2950,0.0,0.0
2023-11-28 00:00:00+00:00,8.900000102585182e-05,9.000000136438757e-05,8.499999967170879e-05,8.800000068731606e-05,2810,0.0,0.0
2023-11-29 00:00:00+00:00,8.800000068731606e-05,8.900000102585182e-05,8.199999865610152e-05,8.299999899463728e-05,2276,0.0,0.0
2023-11-30 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,6.600000051548705e-05,7.400000322377309e-05,14138,0.0,0.0
2023-12-01 00:00:00+00:00,7.400000322377309e-05,8.70000003487803e-05,7.400000322377309e-05,8.600000001024455e-05,4017,0.0,0.0
2023-12-02 00:00:00+00:00,8.600000001024455e-05,9.600000339560211e-05,8.499999967170879e-05,8.70000003487803e-05,12905,0.0,0.0
2023-12-03 00:00:00+00:00,8.70000003487803e-05,9.300000237999484e-05,8.600000001024455e-05,8.800000068731606e-05,5057,0.0,0.0
2023-12-04 00:00:00+00:00,8.800000068731606e-05,9.300000237999484e-05,8.70000003487803e-05,8.70000003487803e-05,1706,0.0,0.0
2023-12-05 00:00:00+00:00,8.70000003487803e-05,9.000000136438757e-05,8.299999899463728e-05,8.800000068731606e-05,6144,0.0,0.0
2023-12-06 00:00:00+00:00,8.800000068731606e-05,9.000000136438757e-05,8.199999865610152e-05,8.399999933317304e-05,9443,0.0,0.0
2023-12-07 00:00:00+00:00,8.399999933317304e-05,8.499999967170879e-05,7.599999662488699e-05,7.699999696342275e-05,5690,0.0,0.0
2023-12-08 00:00:00+00:00,7.699999696342275e-05,8.299999899463728e-05,7.599999662488699e-05,8.199999865610152e-05,7278,0.0,0.0
2023-12-09 00:00:00+00:00,8.199999865610152e-05,8.299999899463728e-05,7.500000356230885e-05,7.699999696342275e-05,7093,0.0,0.0
2023-12-10 00:00:00+00:00,7.699999696342275e-05,8.199999865610152e-05,7.699999696342275e-05,7.79999973019585e-05,4553,0.0,0.0
2023-12-11 00:00:00+00:00,7.79999973019585e-05,7.899999764049426e-05,7.100000220816582e-05,7.100000220816582e-05,4184,0.0,0.0
2023-12-12 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,6.800000119255856e-05,7.100000220816582e-05,3195,0.0,0.0
2023-12-13 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,6.900000153109431e-05,7.300000288523734e-05,1778,0.0,0.0
