TIMESTAMP,TMAI_OPEN_PRICE_USD,TMAI_HIGH_PRICE_USD,TMAI_LOW_PRICE_USD,TMAI_CLOSE_PRICE_USD,TMAI_VOLUME_USD,TMAI_DIVIDENDS_USD,TMAI_STOCK_SPLITS_USD
2025-02-18 00:00:00+00:00,0.001680999994277954,0.0016820000018924475,0.0015320000238716602,0.0015409999759867787,412522,0.0,0.0
2025-02-19 00:00:00+00:00,0.0015409999759867787,0.001630999962799251,0.0015379999531432986,0.0016080000204965472,327352,0.0,0.0
2025-02-20 00:00:00+00:00,0.0016080000204965472,0.0016299999551847577,0.0015699999639764428,0.0015699999639764428,344456,0.0,0.0
2025-02-21 00:00:00+00:00,0.0015699999639764428,0.0016530000139027834,0.0015650000423192978,0.0016129999421536922,429040,0.0,0.0
2025-02-22 00:00:00+00:00,0.0016129999421536922,0.0016280000563710928,0.0016039999900385737,0.0016129999421536922,279123,0.0,0.0
2025-02-23 00:00:00+00:00,0.0016129999421536922,0.0016370000084862113,0.0016039999900385737,0.0016299999551847577,250130,0.0,0.0
2025-02-24 00:00:00+00:00,0.0016299999551847577,0.001630999962799251,0.0015790000325068831,0.0015810000477358699,305275,0.0,0.0
2025-02-25 00:00:00+00:00,0.0015810000477358699,0.0015810000477358699,0.0014659999869763851,0.0014690000098198652,316153,0.0,0.0
2025-02-26 00:00:00+00:00,0.0014690000098198652,0.0014799999771639705,0.0014120000414550304,0.0014230000087991357,276229,0.0,0.0
2025-02-27 00:00:00+00:00,0.0014230000087991357,0.001424000016413629,0.0013640000252053142,0.0013689999468624592,288409,0.0,0.0
2025-02-28 00:00:00+00:00,0.0013689999468624592,0.0013800000306218863,0.001310999970883131,0.0013119999784976244,282242,0.0,0.0
2025-03-01 00:00:00+00:00,0.0013119999784976244,0.0013439999893307686,0.0013119999784976244,0.0013340000296011567,269430,0.0,0.0
2025-03-02 00:00:00+00:00,0.0013340000296011567,0.0013989999424666166,0.0013259999686852098,0.0013930000131949782,348635,0.0,0.0
2025-03-03 00:00:00+00:00,0.0013930000131949782,0.0014019999653100967,0.00133500003721565,0.0013510000426322222,301756,0.0,0.0
2025-03-04 00:00:00+00:00,0.0013510000426322222,0.001353000057861209,0.0012509999796748161,0.0012519999872893095,309111,0.0,0.0
