TIMESTAMP,ASTX_OPEN_PRICE_USD,ASTX_HIGH_PRICE_USD,ASTX_LOW_PRICE_USD,ASTX_CLOSE_PRICE_USD,ASTX_VOLUME_USD,ASTX_DIVIDENDS_USD,ASTX_STOCK_SPLITS_USD
2024-02-13 00:00:00+00:00,783.3394165039062,1848.203369140625,536.3521728515625,1805.0421142578125,22124851,0.0,0.0
2024-02-14 00:00:00+00:00,1817.3140869140625,2321.36572265625,883.41455078125,883.41455078125,18368110,0.0,0.0
2024-02-15 00:00:00+00:00,945.5062866210938,1618.8331298828125,713.7526245117188,794.4428100585938,7174921,0.0,0.0
2024-02-16 00:00:00+00:00,793.7736206054688,1086.19482421875,596.0443725585938,752.8024291992188,3766067,0.0,0.0
2024-02-17 00:00:00+00:00,751.4559936523438,1324.203857421875,751.4559936523438,1248.8388671875,4944248,0.0,0.0
2024-02-18 00:00:00+00:00,1248.8388671875,2136.635498046875,1158.186279296875,1925.8092041015625,6554384,0.0,0.0
2024-02-19 00:00:00+00:00,1925.8092041015625,2346.5625,1416.303466796875,1672.7421875,4792886,0.0,0.0
2024-02-20 00:00:00+00:00,1672.7421875,2020.33154296875,1395.15576171875,1630.721923828125,3945384,0.0,0.0
2024-02-21 00:00:00+00:00,1630.721923828125,1725.6912841796875,1149.6002197265625,1311.59033203125,3936651,0.0,0.0
2024-02-22 00:00:00+00:00,1316.23046875,2001.630859375,1159.4581298828125,1599.38720703125,3328241,0.0,0.0
2024-02-23 00:00:00+00:00,1599.38720703125,2536.718505859375,1477.4549560546875,2178.92724609375,5028765,0.0,0.0
2024-02-24 00:00:00+00:00,2178.92724609375,2301.1982421875,1720.760498046875,1947.3951416015625,3344703,0.0,0.0
2024-02-25 00:00:00+00:00,1947.3951416015625,2103.279296875,1628.27880859375,1677.9188232421875,3269806,0.0,0.0
2024-02-26 00:00:00+00:00,1693.4012451171875,2704.30029296875,1693.4012451171875,2211.895751953125,6323157,0.0,0.0
2024-02-27 00:00:00+00:00,2213.0146484375,3063.23388671875,2213.0146484375,2689.31494140625,7253568,0.0,0.0
2024-02-28 00:00:00+00:00,2689.31494140625,3279.754150390625,2444.185546875,2961.907958984375,6115589,0.0,0.0
2024-02-29 00:00:00+00:00,2961.907958984375,3172.595458984375,2574.521240234375,2617.8720703125,5556502,0.0,0.0
2024-03-01 00:00:00+00:00,2619.553466796875,3073.6962890625,2566.275390625,2773.404296875,4373117,0.0,0.0
2024-03-02 00:00:00+00:00,2771.2197265625,2871.26171875,2452.68408203125,2574.23291015625,4591078,0.0,0.0
2024-03-03 00:00:00+00:00,2574.23291015625,2817.850830078125,2472.0947265625,2620.007568359375,4245125,0.0,0.0
2024-03-04 00:00:00+00:00,2620.007568359375,3093.2861328125,2456.324951171875,2987.91064453125,4982522,0.0,0.0
2024-03-05 00:00:00+00:00,2987.91064453125,3304.49169921875,2384.187255859375,2620.443359375,5878412,0.0,0.0
2024-03-06 00:00:00+00:00,2620.443359375,3047.1357421875,2524.066162109375,2722.336669921875,5922717,0.0,0.0
2024-03-07 00:00:00+00:00,2722.336669921875,2904.24951171875,2256.080322265625,2465.20556640625,5048933,0.0,0.0
2024-03-08 00:00:00+00:00,2465.20556640625,2482.05224609375,1792.1239013671875,2234.15283203125,4415893,0.0,0.0
2024-03-09 00:00:00+00:00,2234.15283203125,2373.155029296875,1947.2081298828125,2123.58837890625,3835451,0.0,0.0
2024-03-10 00:00:00+00:00,2123.58837890625,2469.135986328125,1917.8509521484375,2131.592529296875,3535179,0.0,0.0
2024-03-11 00:00:00+00:00,2131.592529296875,2603.256591796875,2078.840087890625,2375.80419921875,4406467,0.0,0.0
2024-03-12 00:00:00+00:00,2375.80419921875,3651.53759765625,2371.17138671875,3256.92236328125,8672974,0.0,0.0
2024-03-13 00:00:00+00:00,3256.92236328125,5960.38720703125,3205.14306640625,4763.470703125,12540623,0.0,0.0
2024-03-14 00:00:00+00:00,4763.470703125,5893.2568359375,3585.824951171875,5048.5908203125,8120678,0.0,0.0
2024-03-15 00:00:00+00:00,5048.5908203125,5082.49560546875,3588.744873046875,4155.30419921875,6727951,0.0,0.0
2024-03-16 00:00:00+00:00,4155.30419921875,4176.94482421875,3047.484375,3153.81298828125,5934557,0.0,0.0
2024-03-17 00:00:00+00:00,3153.81298828125,4195.76416015625,3153.530517578125,3842.484619140625,4636745,0.0,0.0
2024-03-18 00:00:00+00:00,3889.691650390625,4138.80859375,2932.117431640625,3011.98974609375,4293709,0.0,0.0
2024-03-19 00:00:00+00:00,2893.464599609375,3334.189697265625,2457.460205078125,2661.298095703125,5773116,0.0,0.0
2024-03-20 00:00:00+00:00,2661.298095703125,4016.81298828125,2584.35986328125,3723.07568359375,5834179,0.0,0.0
2024-03-21 00:00:00+00:00,3723.07568359375,4046.80126953125,3497.578369140625,3614.44921875,4793267,0.0,0.0
2024-03-22 00:00:00+00:00,3614.44921875,4331.0283203125,3613.4599609375,4010.287109375,4033033,0.0,0.0
2024-03-23 00:00:00+00:00,4010.287109375,4084.31103515625,3695.064453125,3715.822265625,2995439,0.0,0.0
2024-03-24 00:00:00+00:00,3715.822265625,4415.501953125,3654.5185546875,4154.35009765625,3205784,0.0,0.0
2024-03-25 00:00:00+00:00,4154.1572265625,4382.69677734375,3859.963623046875,4134.361328125,3369904,0.0,0.0
