TIMESTAMP,FWB_OPEN_PRICE_USD,FWB_HIGH_PRICE_USD,FWB_LOW_PRICE_USD,FWB_CLOSE_PRICE_USD,FWB_VOLUME_USD,FWB_DIVIDENDS_USD,FWB_STOCK_SPLITS_USD
2021-05-27 00:00:00+00:00,6.5036301612854,7.363103866577148,6.50033712387085,6.741456031799316,234142,0.0,0.0
2021-05-28 00:00:00+00:00,6.755643844604492,6.789681911468506,4.901749134063721,5.05100679397583,36575,0.0,0.0
2021-05-29 00:00:00+00:00,5.047397136688232,5.487759113311768,4.542418956756592,4.745519161224365,14693,0.0,0.0
2021-05-30 00:00:00+00:00,4.790154933929443,5.2843217849731445,4.527767181396484,5.102138042449951,7156,0.0,0.0
2021-05-31 00:00:00+00:00,5.096177101135254,5.708103179931641,4.874948978424072,5.70468282699585,4588,0.0,0.0
2021-06-01 00:00:00+00:00,5.706148147583008,6.02495002746582,5.4388508796691895,5.998703956604004,17843,0.0,0.0
2021-06-02 00:00:00+00:00,5.998246192932129,6.807624816894531,5.846927165985107,6.677755832672119,29784,0.0,0.0
2021-06-03 00:00:00+00:00,6.6790618896484375,7.196200847625732,6.478501796722412,7.1462531089782715,55893,0.0,0.0
2021-06-04 00:00:00+00:00,7.14728307723999,7.2243571281433105,6.570108890533447,6.87021017074585,20693,0.0,0.0
2021-06-05 00:00:00+00:00,6.847568988800049,7.159337997436523,6.516683101654053,6.685300827026367,6818,0.0,0.0
2021-06-06 00:00:00+00:00,6.663434982299805,6.967645168304443,6.663434982299805,6.919114112854004,3734,0.0,0.0
2021-06-07 00:00:00+00:00,6.923020839691162,7.242733001708984,6.049431800842285,6.128008842468262,23004,0.0,0.0
2021-06-08 00:00:00+00:00,6.118536949157715,6.190089225769043,5.498936176300049,5.968471050262451,18990,0.0,0.0
2021-06-09 00:00:00+00:00,5.968630790710449,6.219951152801514,5.750561237335205,6.188292026519775,3723,0.0,0.0
2021-06-10 00:00:00+00:00,6.175980091094971,6.358376979827881,5.7206549644470215,5.897968769073486,5884,0.0,0.0
2021-06-11 00:00:00+00:00,5.892250061035156,5.925343036651611,5.363920211791992,5.422123908996582,9026,0.0,0.0
2021-06-12 00:00:00+00:00,5.420952796936035,5.633059024810791,5.233191013336182,5.476147174835205,2679,0.0,0.0
2021-06-13 00:00:00+00:00,5.474836826324463,5.772490978240967,5.339688777923584,5.718000888824463,2426,0.0,0.0
2021-06-14 00:00:00+00:00,5.719603061676025,6.045783996582031,5.622652053833008,5.767045974731445,4533,0.0,0.0
2021-06-15 00:00:00+00:00,6.188383102416992,6.481159210205078,6.020945072174072,6.258615016937256,11008,0.0,0.0
2021-06-16 00:00:00+00:00,6.472683906555176,6.5940470695495605,6.066258907318115,6.078470230102539,17398,0.0,0.0
2021-06-17 00:00:00+00:00,6.078341960906982,6.285584926605225,5.99397087097168,6.143093109130859,6580,0.0,0.0
2021-06-18 00:00:00+00:00,6.1429619789123535,6.15549898147583,5.615429878234863,5.81465482711792,8080,0.0,0.0
2021-06-19 00:00:00+00:00,5.81935977935791,5.876626014709473,5.541053771972656,5.557069778442383,7826,0.0,0.0
2021-06-20 00:00:00+00:00,5.560630798339844,5.757327079772949,5.260290145874023,5.6967668533325195,2822,0.0,0.0
2021-06-21 00:00:00+00:00,5.699007987976074,5.719285011291504,4.585491180419922,4.588782787322998,10087,0.0,0.0
