TIMESTAMP,JFIN_OPEN_PRICE_USD,JFIN_HIGH_PRICE_USD,JFIN_LOW_PRICE_USD,JFIN_CLOSE_PRICE_USD,JFIN_VOLUME_USD,JFIN_DIVIDENDS_USD,JFIN_STOCK_SPLITS_USD
2023-11-02 00:00:00+00:00,0.14392699301242828,0.1836629956960678,0.14364999532699585,0.17799800634384155,952101,0.0,0.0
2023-11-03 00:00:00+00:00,0.17797599732875824,0.181208997964859,0.15803399682044983,0.16318899393081665,501069,0.0,0.0
2023-11-04 00:00:00+00:00,0.1631540060043335,0.17754000425338745,0.15944500267505646,0.1734679937362671,361113,0.0,0.0
2023-11-05 00:00:00+00:00,0.1740719974040985,0.1924699991941452,0.1714940071105957,0.18267199397087097,410704,0.0,0.0
2023-11-06 00:00:00+00:00,0.18267199397087097,0.18267199397087097,0.17513899505138397,0.17728400230407715,121830,0.0,0.0
2023-11-07 00:00:00+00:00,0.17728500068187714,0.17984400689601898,0.1692350059747696,0.1745000034570694,92985,0.0,0.0
2023-11-08 00:00:00+00:00,0.1744370013475418,0.17606699466705322,0.1688929945230484,0.17514799535274506,121962,0.0,0.0
2023-11-09 00:00:00+00:00,0.17514799535274506,0.18572799861431122,0.17172600328922272,0.17477600276470184,180363,0.0,0.0
2023-11-10 00:00:00+00:00,0.17482499778270721,0.1789730042219162,0.1716340035200119,0.17619100213050842,105018,0.0,0.0
2023-11-11 00:00:00+00:00,0.17614400386810303,0.1852640062570572,0.17384199798107147,0.1778009980916977,195839,0.0,0.0
2023-11-12 00:00:00+00:00,0.1778009980916977,0.18060100078582764,0.17312300205230713,0.1759980022907257,97667,0.0,0.0
2023-11-13 00:00:00+00:00,0.1759980022907257,0.1781270056962967,0.1719360053539276,0.17463800311088562,112343,0.0,0.0
2023-11-14 00:00:00+00:00,0.17459000647068024,0.17545899748802185,0.1579129993915558,0.1674170047044754,148772,0.0,0.0
2023-11-15 00:00:00+00:00,0.1674170047044754,0.17421899735927582,0.16039299964904785,0.17421899735927582,67144,0.0,0.0
2023-11-16 00:00:00+00:00,0.17417000234127045,0.17723099887371063,0.16486600041389465,0.17140400409698486,93807,0.0,0.0
2023-11-17 00:00:00+00:00,0.17140400409698486,0.17507800459861755,0.16529199481010437,0.1714159995317459,60091,0.0,0.0
2023-11-18 00:00:00+00:00,0.1714159995317459,0.17456799745559692,0.1656150072813034,0.1706710010766983,67766,0.0,0.0
2023-11-19 00:00:00+00:00,0.17112299799919128,0.17112299799919128,0.16637499630451202,0.16901400685310364,28554,0.0,0.0
