TIMESTAMP,RUNECOIN_OPEN_PRICE_USD,RUNECOIN_HIGH_PRICE_USD,RUNECOIN_LOW_PRICE_USD,RUNECOIN_CLOSE_PRICE_USD,RUNECOIN_VOLUME_USD,RUNECOIN_DIVIDENDS_USD,RUNECOIN_STOCK_SPLITS_USD
2024-08-08 00:00:00+00:00,0.0018439999548718333,0.0020639998838305473,0.0018050000071525574,0.002056000055745244,1929218,0.0,0.0
2024-08-09 00:00:00+00:00,0.002056000055745244,0.0027149999514222145,0.0020490000024437904,0.002560999942943454,2963382,0.0,0.0
2024-08-10 00:00:00+00:00,0.002560999942943454,0.002937000012025237,0.002532999962568283,0.0027129999361932278,2954848,0.0,0.0
2024-08-11 00:00:00+00:00,0.0027129999361932278,0.0030499999411404133,0.002607000060379505,0.002744999947026372,2817024,0.0,0.0
2024-08-12 00:00:00+00:00,0.002744999947026372,0.004236000124365091,0.0027439999394118786,0.003594999900087714,6184937,0.0,0.0
2024-08-13 00:00:00+00:00,0.003601999953389168,0.005078999791294336,0.003585000056773424,0.00469100009649992,6365169,0.0,0.0
2024-08-14 00:00:00+00:00,0.004681000020354986,0.005950999911874533,0.004261000081896782,0.004286999814212322,11289644,0.0,0.0
2024-08-15 00:00:00+00:00,0.004310999996960163,0.005198999773710966,0.003969999961555004,0.00445100013166666,8396547,0.0,0.0
2024-08-16 00:00:00+00:00,0.004472999833524227,0.004689999856054783,0.0035810000263154507,0.0037090000696480274,4974399,0.0,0.0
2024-08-17 00:00:00+00:00,0.0037090000696480274,0.004077000077813864,0.0036299999337643385,0.00368200009688735,3444740,0.0,0.0
2024-08-18 00:00:00+00:00,0.0037269999738782644,0.00456500006839633,0.0037249999586492777,0.0043020001612603664,4392951,0.0,0.0
2024-08-19 00:00:00+00:00,0.0043020001612603664,0.004389000125229359,0.004009000025689602,0.004131000023335218,3131939,0.0,0.0
2024-08-20 00:00:00+00:00,0.004251999780535698,0.004459999967366457,0.003994000144302845,0.0041680000722408295,3229439,0.0,0.0
