TIMESTAMP,BNBLION_OPEN_PRICE_USD,BNBLION_HIGH_PRICE_USD,BNBLION_LOW_PRICE_USD,BNBLION_CLOSE_PRICE_USD,BNBLION_VOLUME_USD,BNBLION_DIVIDENDS_USD,BNBLION_STOCK_SPLITS_USD
2023-10-17 00:00:00+00:00,,,,0.0,8165,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,382,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,989,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,402,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,462,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,1107,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,678,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,1978,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,111,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,1206,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,770,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,1925,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,1348,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,1719,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,823,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,4565,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,867,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,899,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,3388,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,3490,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,2016,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,1093,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,729,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,1135,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,337,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,1097,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,798,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,2504,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,4381,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,453,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,653,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,190,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,931,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,237,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,488,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,1594,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,6268,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,587,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,201,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,448,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,926,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,2035,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,784,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,369,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,591,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,3450,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,2101,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,235,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,128,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,577,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,468,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,3755,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,853,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,2098,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,531,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,1273,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,735,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,940,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,6285,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,2367,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,1171,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,3323,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,1020,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,677,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,1972,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,1253,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,1544,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,990,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,810,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,778,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,3146,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,2528,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,974,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,3282,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,1702,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,655,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,527,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,901,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,1280,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,1115,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,558,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,10429,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,2579,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,1513,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,4434,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,1926,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,193,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,461,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,2446,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,1577,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,4918,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,723,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,854,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,1926,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,441,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,503,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,1775,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,2183,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,4143,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,143,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,133,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,532,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,1274,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,503,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,3726,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,872,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,158,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,935,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,406,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,1323,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,158,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,714,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,138,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,154,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,296,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,165,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,1272,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,4498,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,526,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,138,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,507,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,212,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,792,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,234,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,217,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,175,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,261,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,133,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,273,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,4479,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,2853,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,4477,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,748,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,1241,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,620,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,931,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,5233,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,426,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,96,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,996,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,623,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,837,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,597,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,745,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,160,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,674,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,812,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,2751,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,201,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,807,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,580,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,155,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,1230,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,363,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,937,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,221,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,328,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,260,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,524,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,354,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,7905,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,17938,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,3405,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,749,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,2824,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,1453,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,217,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,659,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,397,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,1870,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,734,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,733,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,13027,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,1882,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,649,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,257,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,778,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,171,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,120,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,212,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,136,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,745,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,744,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,215,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,1222,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,176,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,181,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,407,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,126,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,188,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,385,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,536,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,561,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,160,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,84,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,140,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,187,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,1089,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,264,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,2153,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,1129,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,131,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,185,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,148,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,190,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,197,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,280,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,525,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,120,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,255,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,318,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,130,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,583,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,190,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,138,0.0,0.0
