TIMESTAMP,CADAI_OPEN_PRICE_USD,CADAI_HIGH_PRICE_USD,CADAI_LOW_PRICE_USD,CADAI_CLOSE_PRICE_USD,CADAI_VOLUME_USD,CADAI_DIVIDENDS_USD,CADAI_STOCK_SPLITS_USD
2024-10-16 00:00:00+00:00,0.14495499432086945,0.14579300582408905,0.12959900498390198,0.12959900498390198,5302,0.0,0.0
2024-10-17 00:00:00+00:00,0.12959900498390198,0.15929900109767914,0.12543000280857086,0.15929900109767914,13629,0.0,0.0
2024-10-18 00:00:00+00:00,0.15929900109767914,0.16365399956703186,0.000155999994603917,0.00028300000121816993,108686,0.0,0.0
2024-10-19 00:00:00+00:00,0.00028300000121816993,0.00035099999513477087,0.0002119999990100041,0.00035099999513477087,2092,0.0,0.0
2024-10-20 00:00:00+00:00,0.00037399999564513564,0.0004579999949783087,0.00037399999564513564,0.00045399999362416565,633,0.0,0.0
2024-10-21 00:00:00+00:00,0.00045399999362416565,0.00045399999362416565,0.00045399999362416565,0.00045399999362416565,0,0.0,0.0
2024-10-22 00:00:00+00:00,0.00045399999362416565,0.00045399999362416565,0.00045399999362416565,0.00045399999362416565,0,0.0,0.0
2024-10-23 00:00:00+00:00,0.00045399999362416565,0.00045399999362416565,0.00045399999362416565,0.00045399999362416565,0,0.0,0.0
2024-10-24 00:00:00+00:00,0.00045399999362416565,0.00045399999362416565,0.00045399999362416565,0.00045399999362416565,0,0.0,0.0
2024-10-25 00:00:00+00:00,0.00045399999362416565,0.00045399999362416565,0.00045399999362416565,0.00045399999362416565,0,0.0,0.0
2024-10-26 00:00:00+00:00,0.00045399999362416565,0.00045399999362416565,0.00045399999362416565,0.00045399999362416565,0,0.0,0.0
2024-10-27 00:00:00+00:00,0.00045399999362416565,0.00045399999362416565,0.00045399999362416565,0.00045399999362416565,0,0.0,0.0
2024-10-28 00:00:00+00:00,0.00045399999362416565,0.00045399999362416565,0.00045399999362416565,0.00045399999362416565,0,0.0,0.0
2024-11-26 00:00:00+00:00,0.00045399999362416565,0.0842289999127388,0.00045399999362416565,0.08368699997663498,0,0.0,0.0
2024-11-27 00:00:00+00:00,0.08063499629497528,0.08596000075340271,0.06367599964141846,0.07430599629878998,0,0.0,0.0
