TIMESTAMP,SHM_OPEN_PRICE_USD,SHM_HIGH_PRICE_USD,SHM_LOW_PRICE_USD,SHM_CLOSE_PRICE_USD,SHM_VOLUME_USD,SHM_DIVIDENDS_USD,SHM_STOCK_SPLITS_USD
2025-05-08 00:00:00+00:00,0.19197900593280792,0.22612400352954865,0.17081299424171448,0.18198999762535095,4565050,0.0,0.0
2025-05-09 00:00:00+00:00,0.1819639950990677,0.3707770109176636,0.17843399941921234,0.35116198658943176,9413848,0.0,0.0
2025-05-10 00:00:00+00:00,0.35116198658943176,0.3513660132884979,0.20952099561691284,0.23380699753761292,12264034,0.0,0.0
2025-05-11 00:00:00+00:00,0.23345300555229187,0.2839289903640747,0.21063099801540375,0.23678700625896454,6955115,0.0,0.0
2025-05-12 00:00:00+00:00,0.23678800463676453,0.2581619918346405,0.22293099761009216,0.22536799311637878,5838768,0.0,0.0
2025-05-13 00:00:00+00:00,0.22533999383449554,0.23892399668693542,0.22433200478553772,0.2311590015888214,5211314,0.0,0.0
2025-05-14 00:00:00+00:00,0.2312300056219101,0.23531599342823029,0.22239500284194946,0.22861100733280182,5840200,0.0,0.0
2025-05-15 00:00:00+00:00,0.22862499952316284,0.23089100420475006,0.1448100060224533,0.14719800651073456,4937151,0.0,0.0
2025-05-16 00:00:00+00:00,0.1472409963607788,0.15583400428295135,0.1245419979095459,0.12519699335098267,4842088,0.0,0.0
2025-05-17 00:00:00+00:00,0.125217005610466,0.13042199611663818,0.11407600343227386,0.12415699660778046,8570507,0.0,0.0
2025-05-18 00:00:00+00:00,0.12415699660778046,0.13300099968910217,0.12275300174951553,0.12910200655460358,9666453,0.0,0.0
2025-05-19 00:00:00+00:00,0.12910200655460358,0.12916700541973114,0.10368400067090988,0.11169800162315369,7186517,0.0,0.0
2025-05-20 00:00:00+00:00,0.11169800162315369,0.11596500128507614,0.10352499783039093,0.10615299642086029,4515373,0.0,0.0
2025-05-21 00:00:00+00:00,0.10612399876117706,0.10997600108385086,0.10536199808120728,0.10832799971103668,9096304,0.0,0.0
2025-05-22 00:00:00+00:00,0.10832799971103668,0.11287099868059158,0.10676299780607224,0.10701300203800201,7879475,0.0,0.0
2025-05-23 00:00:00+00:00,0.10701800137758255,0.10956399887800217,0.10360600054264069,0.10360600054264069,8271337,0.0,0.0
2025-05-24 00:00:00+00:00,0.10360600054264069,0.10678800195455551,0.10298900306224823,0.10582700371742249,2913436,0.0,0.0
2025-05-25 00:00:00+00:00,0.10582700371742249,0.12760800123214722,0.10407800227403641,0.12709000706672668,5013241,0.0,0.0
2025-05-26 00:00:00+00:00,0.12709000706672668,0.12726999819278717,0.11357299983501434,0.11814600229263306,2853930,0.0,0.0
2025-05-27 00:00:00+00:00,0.11814600229263306,0.12437299638986588,0.10822899639606476,0.10886099934577942,3131486,0.0,0.0
2025-05-28 00:00:00+00:00,0.10886099934577942,0.10891100019216537,0.09009899944067001,0.09122499823570251,1908382,0.0,0.0
2025-05-29 00:00:00+00:00,0.09123200178146362,0.09363500028848648,0.08351600170135498,0.08565600216388702,2874087,0.0,0.0
2025-05-30 00:00:00+00:00,0.08565600216388702,0.0928419977426529,0.0644410029053688,0.07983700186014175,6201312,0.0,0.0
2025-05-31 00:00:00+00:00,0.07983700186014175,0.18085800111293793,0.07964300364255905,0.1384280025959015,7696537,0.0,0.0
2025-06-01 00:00:00+00:00,0.1384725123643875,0.21799923479557037,0.12144637852907181,0.18251493573188782,16532017,0.0,0.0
