TIMESTAMP,SKO_OPEN_PRICE_USD,SKO_HIGH_PRICE_USD,SKO_LOW_PRICE_USD,SKO_CLOSE_PRICE_USD,SKO_VOLUME_USD,SKO_DIVIDENDS_USD,SKO_STOCK_SPLITS_USD
2024-04-03 00:00:00+00:00,0.12680600583553314,0.1441970020532608,0.10959099978208542,0.11995700001716614,799733,0.0,0.0
2024-04-04 00:00:00+00:00,0.11995700001716614,0.13688699901103973,0.10108999907970428,0.1176609992980957,578392,0.0,0.0
2024-04-05 00:00:00+00:00,0.1176609992980957,0.12041600048542023,0.0722619965672493,0.07860899716615677,282326,0.0,0.0
2024-04-06 00:00:00+00:00,0.07860899716615677,0.08556299656629562,0.07173299789428711,0.08143000304698944,123277,0.0,0.0
2024-04-07 00:00:00+00:00,0.08143000304698944,0.09060999751091003,0.07996699959039688,0.08233000338077545,66344,0.0,0.0
2024-04-08 00:00:00+00:00,0.08233000338077545,0.08788300305604935,0.07626499980688095,0.08060699701309204,101035,0.0,0.0
2024-04-09 00:00:00+00:00,0.0806260034441948,0.09249900281429291,0.07534299790859222,0.08784899860620499,171259,0.0,0.0
2024-04-10 00:00:00+00:00,0.08784899860620499,0.090658999979496,0.07588200271129608,0.07743500173091888,92800,0.0,0.0
2024-04-11 00:00:00+00:00,0.07743500173091888,0.08677899837493896,0.0639370009303093,0.06453400105237961,123048,0.0,0.0
2024-04-12 00:00:00+00:00,0.06453400105237961,0.06736300140619278,0.05090000107884407,0.06165499985218048,177981,0.0,0.0
2024-04-13 00:00:00+00:00,0.06165499985218048,0.06171699985861778,0.04608700051903725,0.049626998603343964,62974,0.0,0.0
2024-04-14 00:00:00+00:00,0.049626998603343964,0.05121299996972084,0.04591299965977669,0.05016100034117699,21783,0.0,0.0
2024-04-15 00:00:00+00:00,0.05016100034117699,0.05239500105381012,0.04435399919748306,0.04699699953198433,43428,0.0,0.0
2024-04-16 00:00:00+00:00,0.04699699953198433,0.05003400146961212,0.04636500030755997,0.046994999051094055,33305,0.0,0.0
2024-04-17 00:00:00+00:00,0.046994999051094055,0.0482960008084774,0.04152899980545044,0.045148998498916626,35432,0.0,0.0
2024-04-18 00:00:00+00:00,0.045148998498916626,0.04683699831366539,0.025282999500632286,0.03805600106716156,156272,0.0,0.0
2024-04-19 00:00:00+00:00,0.03805600106716156,0.042017001658678055,0.03680000081658363,0.0415319986641407,33515,0.0,0.0
2024-04-20 00:00:00+00:00,0.04180600121617317,0.04270000010728836,0.037050001323223114,0.03968200087547302,26769,0.0,0.0
2024-04-21 00:00:00+00:00,0.03968200087547302,0.043434999883174896,0.03513599932193756,0.03931500017642975,38109,0.0,0.0
2024-04-22 00:00:00+00:00,0.03931500017642975,0.04075799882411957,0.036309000104665756,0.03738800063729286,56593,0.0,0.0
2024-04-23 00:00:00+00:00,0.03738800063729286,0.04084499925374985,0.03584999963641167,0.036316998302936554,48852,0.0,0.0
2024-04-24 00:00:00+00:00,0.036316998302936554,0.03633999824523926,0.032287999987602234,0.035881999880075455,19562,0.0,0.0
