TIMESTAMP,GODL33902_OPEN_PRICE_USD,GODL33902_HIGH_PRICE_USD,GODL33902_LOW_PRICE_USD,GODL33902_CLOSE_PRICE_USD,GODL33902_VOLUME_USD,GODL33902_DIVIDENDS_USD,GODL33902_STOCK_SPLITS_USD
2024-11-12 00:00:00+00:00,0.017927000299096107,0.023528000339865685,0.015048000030219555,0.01995900087058544,7756356,0.0,0.0
2024-11-13 00:00:00+00:00,0.01995900087058544,0.024531999602913857,0.014732999727129936,0.017160000279545784,6344960,0.0,0.0
2024-11-14 00:00:00+00:00,0.017160000279545784,0.019238999113440514,0.013120999559760094,0.013124000281095505,4779657,0.0,0.0
2024-11-15 00:00:00+00:00,0.013120999559760094,0.014409000054001808,0.01080700010061264,0.011687999591231346,1818572,0.0,0.0
2024-11-16 00:00:00+00:00,0.011707999743521214,0.013975000008940697,0.011474000290036201,0.013047000393271446,1332610,0.0,0.0
2024-11-17 00:00:00+00:00,0.013047000393271446,0.013509999960660934,0.010262999683618546,0.010342000052332878,995628,0.0,0.0
2024-11-18 00:00:00+00:00,0.010342000052332878,0.012420999817550182,0.0103169996291399,0.010904000140726566,1038763,0.0,0.0
2024-11-19 00:00:00+00:00,0.010904000140726566,0.01168300025165081,0.009379999712109566,0.009535999968647957,732095,0.0,0.0
2024-11-20 00:00:00+00:00,0.009572000242769718,0.009746000170707703,0.007615000009536743,0.007837999612092972,1033602,0.0,0.0
2024-11-21 00:00:00+00:00,0.007837999612092972,0.00861900020390749,0.007187000010162592,0.007825000211596489,896133,0.0,0.0
2024-11-22 00:00:00+00:00,0.007825000211596489,0.008566999807953835,0.006697000004351139,0.007236000150442123,820506,0.0,0.0
2024-11-23 00:00:00+00:00,0.007236000150442123,0.007393000181764364,0.006777999922633171,0.00737799983471632,549758,0.0,0.0
2024-11-24 00:00:00+00:00,0.007356999907642603,0.011086000129580498,0.006763000041246414,0.007207999937236309,1416373,0.0,0.0
2024-11-25 00:00:00+00:00,0.007216999772936106,0.008542999625205994,0.006864000111818314,0.0075090001337230206,658299,0.0,0.0
2024-11-26 00:00:00+00:00,0.007511000148952007,0.00967399962246418,0.00748400017619133,0.008508999831974506,783984,0.0,0.0
2024-11-27 00:00:00+00:00,0.008508999831974506,0.008527000434696674,0.00747800013050437,0.007846999913454056,488432,0.0,0.0
2024-11-28 00:00:00+00:00,0.007846999913454056,0.00803999975323677,0.006940999999642372,0.007108999881893396,504855,0.0,0.0
2024-11-29 00:00:00+00:00,0.007108999881893396,0.009078999981284142,0.00698699988424778,0.008081999607384205,703990,0.0,0.0
