TIMESTAMP,FISH30117_OPEN_PRICE_USD,FISH30117_HIGH_PRICE_USD,FISH30117_LOW_PRICE_USD,FISH30117_CLOSE_PRICE_USD,FISH30117_VOLUME_USD,FISH30117_DIVIDENDS_USD,FISH30117_STOCK_SPLITS_USD
2024-04-22 00:00:00+00:00,,,,0.0,539508,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,1152966,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,131071,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,65211,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,27970,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,19318,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,35282,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,52541,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,75801,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,39809,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,34234,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,50565,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,31028,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,70930,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,26634,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,37706,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,107768,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,183414,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,310003,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,185357,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,55073,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,148092,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,508749,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,359630,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,222641,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,820018,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,332193,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,190764,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,445664,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,567522,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,400158,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,679192,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,353285,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,293743,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,312129,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,520486,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,313707,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,222591,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,358380,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,381820,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,228901,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,1043291,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,2064717,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,3325158,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,3610533,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,1249958,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,2744070,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,1956743,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,991156,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,428926,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,894368,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,1066169,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,1648426,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,4168731,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,1717342,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,1023686,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,1633223,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,1775335,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,1038513,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,1084190,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,1066646,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,1000296,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,1070031,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,710868,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,935860,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,785307,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,1141782,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,1059738,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,1216839,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,719489,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,1417938,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,1033717,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,2067483,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,1377740,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,743811,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,536376,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,856035,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,1018355,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,584233,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,776545,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,969464,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,918262,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,617257,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,631732,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,1019169,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,874326,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,817532,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,767731,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,590983,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,622497,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,668440,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,998701,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,727840,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,888785,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,1183941,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,1504422,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,1021370,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,687080,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,1110233,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,957568,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,788718,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,928601,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,886626,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,651050,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,552975,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,892369,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,975657,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,975391,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,892349,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,705206,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,524971,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,602138,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,797419,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,594824,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,745571,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,681583,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,709683,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,447271,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,526943,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,547178,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,840659,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,748037,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,627844,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,834404,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,994027,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,1567385,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,966491,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,593857,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,575025,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,607256,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,718881,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,567101,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,566717,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,606807,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,450013,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,459148,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,410175,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,522067,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,412606,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,367154,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,423488,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,691237,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,391452,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,499754,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,382090,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,503298,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,343615,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,394810,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,372322,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,457031,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,400071,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,512946,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,554681,0.0,0.0
