,0
0,4.090880076090495
1,3.9050735965851815
2,3.7889320619644655
3,3.965678914388021
4,3.8218652048418598
5,3.7399551391601564
6,3.596585181451613
7,3.7551402430380545
8,4.0384001050676614
9,3.6204346687563005
10,3.7854891459147137
11,4.718552516056941
