,0
0,3.8645418802897136
1,3.7623741396011843
2,3.625950967111895
3,3.796650695800781
4,3.6322270054971018
5,4.175872039794922
6,3.6093688472624748
7,3.806240943170363
8,4.120173590523856
9,3.6962105535691783
10,3.7871615091959634
11,4.397213569054236
