TIMESTAMP,BEER31337_OPEN_PRICE_USD,BEER31337_HIGH_PRICE_USD,BEER31337_LOW_PRICE_USD,BEER31337_CLOSE_PRICE_USD,BEER31337_VOLUME_USD,BEER31337_DIVIDENDS_USD,BEER31337_STOCK_SPLITS_USD
2024-05-27 00:00:00+00:00,9.999999747378752e-05,0.00011300000187475234,8.299999899463728e-05,9.600000339560211e-05,22719876,0.0,0.0
2024-05-28 00:00:00+00:00,9.100000170292333e-05,0.0001250000059371814,8.399999933317304e-05,0.00012399999832268804,19510720,0.0,0.0
2024-05-29 00:00:00+00:00,0.0001250000059371814,0.0001829999964684248,0.00011899999663000926,0.00014800000644754618,50445040,0.0,0.0
2024-05-30 00:00:00+00:00,0.00014200000441633165,0.00018400000408291817,0.0001340000017080456,0.00016500000492669642,51178542,0.0,0.0
2024-05-31 00:00:00+00:00,0.00015999999595806003,0.00020399999630171806,0.00015799999528098851,0.00018400000408291817,77143674,0.0,0.0
2024-06-01 00:00:00+00:00,0.0001849999971454963,0.00018600000475998968,0.00016199999663513154,0.00016900000628083944,61132307,0.0,0.0
2024-06-02 00:00:00+00:00,0.00016900000628083944,0.0001849999971454963,0.00015500000154133886,0.00017800000205170363,56010875,0.0,0.0
2024-06-03 00:00:00+00:00,0.00017800000205170363,0.00022699999681208283,0.00016599999798927456,0.0002229999954579398,83801758,0.0,0.0
2024-06-04 00:00:00+00:00,0.00022200000239536166,0.0003600000054575503,0.00020599999697878957,0.00034500000765547156,204701817,0.0,0.0
2024-06-05 00:00:00+00:00,0.0003380000125616789,0.0005740000051446259,0.00032500000088475645,0.000446999998530373,427515228,0.0,0.0
2024-06-06 00:00:00+00:00,0.0004579999949783087,0.0004769999941345304,0.0003499999875202775,0.00045200000749900937,254093014,0.0,0.0
2024-06-07 00:00:00+00:00,0.00043899999582208693,0.0005549999768845737,0.000391999987186864,0.00046099998871795833,203199279,0.0,0.0
2024-06-08 00:00:00+00:00,0.00046400001156143844,0.00046400001156143844,0.0004039999912492931,0.00045399999362416565,83678237,0.0,0.0
2024-06-09 00:00:00+00:00,0.000450999999884516,0.0004920000210404396,0.0004090000002179295,0.0004769999941345304,77787804,0.0,0.0
2024-06-10 00:00:00+00:00,0.0004799999878741801,0.0005719999899156392,0.000455000001238659,0.0004959999932907522,211948950,0.0,0.0
2024-06-11 00:00:00+00:00,0.0004959999932907522,0.0005239999736659229,0.0004149999876972288,0.0004250000056345016,108998645,0.0,0.0
2024-06-12 00:00:00+00:00,0.0004250000056345016,0.0004970000009052455,0.0003110000106971711,0.00035600000410340726,165445139,0.0,0.0
2024-06-13 00:00:00+00:00,0.0003589999978430569,0.000375000003259629,9.300000237999484e-05,0.0002880000101868063,492215797,0.0,0.0
2024-06-14 00:00:00+00:00,0.0002880000101868063,0.00031400000443682075,0.00023999999393709004,0.0002410000015515834,105017710,0.0,0.0
2024-06-15 00:00:00+00:00,0.0002410000015515834,0.0002690000110305846,0.00015500000154133886,0.00016999999934341758,118713067,0.0,0.0
2024-06-16 00:00:00+00:00,0.00016999999934341758,0.000295000005280599,0.00015999999595806003,0.00018699999782256782,180858806,0.0,0.0
2024-06-17 00:00:00+00:00,0.00018699999782256782,0.0001900000061141327,0.00013000000035390258,0.00013699999544769526,105561520,0.0,0.0
2024-06-18 00:00:00+00:00,0.00013600000238511711,0.00013800000306218863,5.700000110664405e-05,0.00010099999781232327,234578183,0.0,0.0
2024-06-19 00:00:00+00:00,0.00010199999815085903,0.00012700000661425292,8.099999831756577e-05,8.399999933317304e-05,135059533,0.0,0.0
2024-06-20 00:00:00+00:00,8.399999933317304e-05,9.500000305706635e-05,5.8000001445179805e-05,6.0999998822808266e-05,101495851,0.0,0.0
2024-06-21 00:00:00+00:00,6.0999998822808266e-05,6.500000017695129e-05,4.70000013592653e-05,5.6000000768108293e-05,55268143,0.0,0.0
2024-06-22 00:00:00+00:00,5.700000110664405e-05,9.100000170292333e-05,4.8999998398358e-05,7.100000220816582e-05,66439325,0.0,0.0
2024-06-23 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,5.999999848427251e-05,6.0999998822808266e-05,41772910,0.0,0.0
2024-06-24 00:00:00+00:00,6.0999998822808266e-05,6.70000008540228e-05,5.500000042957254e-05,5.8000001445179805e-05,57635744,0.0,0.0
2024-06-25 00:00:00+00:00,5.8000001445179805e-05,7.400000322377309e-05,5.700000110664405e-05,6.600000051548705e-05,76008888,0.0,0.0
2024-06-26 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,4.999999873689376e-05,5.0999999075429514e-05,55143716,0.0,0.0
2024-06-27 00:00:00+00:00,5.0999999075429514e-05,5.400000009103678e-05,4.8000001697801054e-05,5.199999941396527e-05,48403913,0.0,0.0
2024-06-28 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,3.899999865097925e-05,4.099999932805076e-05,39354829,0.0,0.0
2024-06-29 00:00:00+00:00,4.099999932805076e-05,4.5000000682193786e-05,3.899999865097925e-05,3.9999998989515007e-05,28011634,0.0,0.0
2024-06-30 00:00:00+00:00,3.9999998989515007e-05,4.400000034365803e-05,3.899999865097925e-05,4.099999932805076e-05,32485671,0.0,0.0
2024-07-01 00:00:00+00:00,4.099999932805076e-05,4.400000034365803e-05,3.400000059627928e-05,3.400000059627928e-05,33963905,0.0,0.0
2024-07-02 00:00:00+00:00,3.400000059627928e-05,3.600000127335079e-05,3.400000059627928e-05,3.600000127335079e-05,21790366,0.0,0.0
2024-07-03 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,2.9999999242136255e-05,3.300000025774352e-05,27060985,0.0,0.0
2024-07-04 00:00:00+00:00,3.300000025774352e-05,3.600000127335079e-05,2.9999999242136255e-05,2.9999999242136255e-05,30369018,0.0,0.0
2024-07-05 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.2000000171829015e-05,2.5999999706982635e-05,33273890,0.0,0.0
2024-07-06 00:00:00+00:00,2.5999999706982635e-05,3.099999958067201e-05,2.499999936844688e-05,2.9999999242136255e-05,19220086,0.0,0.0
