TIMESTAMP,HAMMY_OPEN_PRICE_USD,HAMMY_HIGH_PRICE_USD,HAMMY_LOW_PRICE_USD,HAMMY_CLOSE_PRICE_USD,HAMMY_VOLUME_USD,HAMMY_DIVIDENDS_USD,HAMMY_STOCK_SPLITS_USD
2024-05-16 00:00:00+00:00,0.0366629995405674,0.04385700076818466,0.02706499956548214,0.04262299835681915,7197521,0.0,0.0
2024-05-17 00:00:00+00:00,0.044447001069784164,0.06831999868154526,0.038061998784542084,0.06001700088381767,17911569,0.0,0.0
2024-05-18 00:00:00+00:00,0.0597199983894825,0.073123998939991,0.043046001344919205,0.046163998544216156,10398174,0.0,0.0
2024-05-19 00:00:00+00:00,0.046688999980688095,0.055376000702381134,0.03847600147128105,0.045820001512765884,4955914,0.0,0.0
2024-05-20 00:00:00+00:00,0.04341600090265274,0.06610000133514404,0.042681001126766205,0.0569860003888607,9885735,0.0,0.0
2024-05-21 00:00:00+00:00,0.0569860003888607,0.064970001578331,0.042660001665353775,0.052717000246047974,9439613,0.0,0.0
2024-05-22 00:00:00+00:00,0.05271099880337715,0.05481500178575516,0.04665200039744377,0.04962800070643425,5033555,0.0,0.0
2024-05-23 00:00:00+00:00,0.04962800070643425,0.05102900043129921,0.03884800150990486,0.04408999904990196,5948572,0.0,0.0
2024-05-24 00:00:00+00:00,0.04188600182533264,0.04301900044083595,0.036010000854730606,0.03781900182366371,3638399,0.0,0.0
2024-05-25 00:00:00+00:00,0.03781900182366371,0.03957099840044975,0.029284000396728516,0.036747001111507416,3679671,0.0,0.0
2024-05-26 00:00:00+00:00,0.03713800013065338,0.03717900067567825,0.02745399996638298,0.03014099970459938,3390045,0.0,0.0
2024-05-27 00:00:00+00:00,0.029898999258875847,0.0368800014257431,0.02540300041437149,0.036786001175642014,7105800,0.0,0.0
2024-05-28 00:00:00+00:00,0.03508400171995163,0.04119899868965149,0.02827499993145466,0.03311099857091904,6580093,0.0,0.0
2024-05-29 00:00:00+00:00,0.032481998205184937,0.03783300146460533,0.02777799963951111,0.03129899874329567,3675944,0.0,0.0
2024-05-30 00:00:00+00:00,0.030566999688744545,0.031019000336527824,0.02422099933028221,0.024829000234603882,5380337,0.0,0.0
2024-05-31 00:00:00+00:00,0.02469399943947792,0.026023000478744507,0.019253000617027283,0.01986199989914894,6081706,0.0,0.0
2024-06-01 00:00:00+00:00,0.019714999943971634,0.026643000543117523,0.018657000735402107,0.024336999282240868,3599633,0.0,0.0
2024-06-02 00:00:00+00:00,0.02381500042974949,0.04536199942231178,0.021456999704241753,0.0396680012345314,12565541,0.0,0.0
2024-06-03 00:00:00+00:00,0.043953001499176025,0.04400299862027168,0.029312999919056892,0.03678499907255173,8272118,0.0,0.0
2024-06-04 00:00:00+00:00,0.0337040014564991,0.04326200112700462,0.03311799839138985,0.03765999898314476,4001299,0.0,0.0
2024-06-05 00:00:00+00:00,0.03790999948978424,0.04390399903059006,0.03226400166749954,0.035002999007701874,5047600,0.0,0.0
2024-06-06 00:00:00+00:00,0.03518899902701378,0.03682500123977661,0.02651599980890751,0.027698999270796776,5444942,0.0,0.0
2024-06-07 00:00:00+00:00,0.027620000764727592,0.03090200014412403,0.02209099940955639,0.022374000400304794,3942616,0.0,0.0
2024-06-08 00:00:00+00:00,0.022374000400304794,0.028049999848008156,0.020620999857783318,0.02301900088787079,2834835,0.0,0.0
2024-06-09 00:00:00+00:00,0.022982999682426453,0.029286999255418777,0.021143000572919846,0.023729000240564346,2408608,0.0,0.0
2024-06-10 00:00:00+00:00,0.02373100072145462,0.03239399939775467,0.023643000051379204,0.030174000188708305,4007974,0.0,0.0
2024-06-11 00:00:00+00:00,0.030239000916481018,0.032106999307870865,0.022662999108433723,0.023764999583363533,1980075,0.0,0.0
2024-06-12 00:00:00+00:00,0.023764999583363533,0.02741199918091297,0.021066000685095787,0.022047000005841255,2552001,0.0,0.0
2024-06-13 00:00:00+00:00,0.022047000005841255,0.02611899934709072,0.018988000229001045,0.020080000162124634,2500082,0.0,0.0
