TIMESTAMP,MFET_OPEN_PRICE_USD,MFET_HIGH_PRICE_USD,MFET_LOW_PRICE_USD,MFET_CLOSE_PRICE_USD,MFET_VOLUME_USD,MFET_DIVIDENDS_USD,MFET_STOCK_SPLITS_USD
2023-04-18 00:00:00+00:00,0.004004000220447779,0.004108000081032515,0.003794000018388033,0.0039969999343156815,491453,0.0,0.0
2023-04-19 00:00:00+00:00,0.0039969999343156815,0.004017000086605549,0.003720999928191304,0.00393499992787838,331652,0.0,0.0
2023-04-20 00:00:00+00:00,0.003936000168323517,0.004081999883055687,0.0039160000160336494,0.003986999858170748,120478,0.0,0.0
2023-04-21 00:00:00+00:00,0.0039889998733997345,0.004097000230103731,0.003920999821275473,0.0039980001747608185,373370,0.0,0.0
2023-04-22 00:00:00+00:00,0.0039980001747608185,0.004089999943971634,0.003971999976783991,0.004013000056147575,68858,0.0,0.0
2023-04-23 00:00:00+00:00,0.004013000056147575,0.004021999891847372,0.003963999915868044,0.003986999858170748,362990,0.0,0.0
2023-04-24 00:00:00+00:00,0.003986000083386898,0.004050000105053186,0.003969000186771154,0.003998999949544668,197215,0.0,0.0
2023-04-25 00:00:00+00:00,0.003998999949544668,0.004019999876618385,0.0035119999665766954,0.003696999978274107,217368,0.0,0.0
2023-04-26 00:00:00+00:00,0.0036979999858886003,0.0037060000468045473,0.0035540000535547733,0.0035830000415444374,182948,0.0,0.0
2023-04-27 00:00:00+00:00,0.003582000033929944,0.003619000082835555,0.0035379999317228794,0.0035689999349415302,113154,0.0,0.0
2023-04-28 00:00:00+00:00,0.003567999927327037,0.0035699999425560236,0.0033360000234097242,0.0035500000230968,389362,0.0,0.0
2023-04-29 00:00:00+00:00,0.0035500000230968,0.00355300004594028,0.0035039999056607485,0.0035039999056607485,279657,0.0,0.0
2023-04-30 00:00:00+00:00,0.0035039999056607485,0.0036180000752210617,0.003229999914765358,0.0032369999680668116,224970,0.0,0.0
2023-05-01 00:00:00+00:00,0.003235999960452318,0.0032470000442117453,0.003022999968379736,0.003031000029295683,215514,0.0,0.0
2023-05-02 00:00:00+00:00,0.003031000029295683,0.0030559999868273735,0.003000000026077032,0.0030249999836087227,175122,0.0,0.0
2023-05-03 00:00:00+00:00,0.003025999991223216,0.003240999998524785,0.0027459999546408653,0.0027860000263899565,261715,0.0,0.0
2023-05-04 00:00:00+00:00,0.0027860000263899565,0.003011999884620309,0.0027830000035464764,0.002788000041618943,220790,0.0,0.0
2023-05-05 00:00:00+00:00,0.002788000041618943,0.0028019999153912067,0.0026859999634325504,0.0027129999361932278,178836,0.0,0.0
2023-05-06 00:00:00+00:00,0.0027129999361932278,0.0029529999010264874,0.0026569999754428864,0.0026579999830573797,686250,0.0,0.0
2023-05-07 00:00:00+00:00,0.0026579999830573797,0.00266100000590086,0.0024880000855773687,0.002489000093191862,269585,0.0,0.0
2023-05-08 00:00:00+00:00,0.002489000093191862,0.0024949999060481787,0.0022269999608397484,0.0022360000293701887,169964,0.0,0.0
