TIMESTAMP,FRONT_OPEN_PRICE_USD,FRONT_HIGH_PRICE_USD,FRONT_LOW_PRICE_USD,FRONT_CLOSE_PRICE_USD,FRONT_VOLUME_USD,FRONT_DIVIDENDS_USD,FRONT_STOCK_SPLITS_USD
2020-09-15 00:00:00+00:00,0.8363249897956848,0.842199981212616,0.7136750221252441,0.7136750221252441,60774644,0.0,0.0
2020-09-16 00:00:00+00:00,0.7182750105857849,0.760221004486084,0.5555869936943054,0.6324160099029541,38640278,0.0,0.0
2020-09-17 00:00:00+00:00,0.6324160099029541,0.6409479975700378,0.43337899446487427,0.5070440173149109,12509526,0.0,0.0
2020-09-18 00:00:00+00:00,0.5083940029144287,0.6875320076942444,0.462799996137619,0.6291009783744812,7882320,0.0,0.0
2020-09-19 00:00:00+00:00,0.6344190239906311,0.8579789996147156,0.5579270124435425,0.6510069966316223,14711750,0.0,0.0
2020-09-20 00:00:00+00:00,0.6573619842529297,0.7455909848213196,0.4853599965572357,0.5372470021247864,6805071,0.0,0.0
2020-09-21 00:00:00+00:00,0.5372470021247864,0.548678994178772,0.3905610144138336,0.4513680040836334,4786646,0.0,0.0
2020-09-22 00:00:00+00:00,0.44484999775886536,0.44484999775886536,0.3564220070838928,0.367918998003006,2535553,0.0,0.0
2020-09-23 00:00:00+00:00,0.3670009970664978,0.42085400223731995,0.36436399817466736,0.39663898944854736,3149070,0.0,0.0
2020-09-24 00:00:00+00:00,0.395920991897583,0.4531190097332001,0.3887079954147339,0.4333690106868744,3140446,0.0,0.0
2020-09-25 00:00:00+00:00,0.4352380037307739,0.45512598752975464,0.4086180031299591,0.409743994474411,2235860,0.0,0.0
2020-09-26 00:00:00+00:00,0.4090240001678467,0.42365801334381104,0.39843401312828064,0.40211400389671326,1699400,0.0,0.0
2020-09-27 00:00:00+00:00,0.40142500400543213,0.40474599599838257,0.3575280010700226,0.3768630027770996,1591842,0.0,0.0
2020-09-28 00:00:00+00:00,0.37631499767303467,0.3989729881286621,0.35760799050331116,0.36719900369644165,1980914,0.0,0.0
2020-09-29 00:00:00+00:00,0.3639500141143799,0.3826099932193756,0.3527289927005768,0.3558579981327057,1937952,0.0,0.0
2020-09-30 00:00:00+00:00,0.35573598742485046,0.3631030023097992,0.33753401041030884,0.34316301345825195,1450775,0.0,0.0
2020-10-01 00:00:00+00:00,0.34393998980522156,0.3599799871444702,0.3264850080013275,0.32781100273132324,1677199,0.0,0.0
2020-10-02 00:00:00+00:00,0.3304400146007538,0.3500150144100189,0.27091899514198303,0.28574201464653015,3239286,0.0,0.0
2020-10-03 00:00:00+00:00,0.28571200370788574,0.29798001050949097,0.2796129882335663,0.2829889953136444,1311677,0.0,0.0
2020-10-04 00:00:00+00:00,0.283255010843277,0.29405200481414795,0.2640320062637329,0.2779580056667328,1430937,0.0,0.0
2020-10-05 00:00:00+00:00,0.2771570086479187,0.38589999079704285,0.2694549858570099,0.38003700971603394,4657990,0.0,0.0
2020-10-06 00:00:00+00:00,0.38081300258636475,0.38732001185417175,0.31534600257873535,0.35121598839759827,4501225,0.0,0.0
2020-10-07 00:00:00+00:00,0.3515259921550751,0.3596020042896271,0.2792859971523285,0.30071601271629333,2401631,0.0,0.0
2020-10-08 00:00:00+00:00,0.30128198862075806,0.3500179946422577,0.289357990026474,0.3450450003147125,2623292,0.0,0.0
2020-10-09 00:00:00+00:00,0.345084011554718,0.3741680085659027,0.34466099739074707,0.36980798840522766,2023091,0.0,0.0
2020-10-10 00:00:00+00:00,0.3697740137577057,0.3936299979686737,0.36635899543762207,0.38426700234413147,1905376,0.0,0.0
2020-10-11 00:00:00+00:00,0.38926100730895996,0.4600659906864166,0.38926100730895996,0.43814000487327576,3759397,0.0,0.0
2020-10-12 00:00:00+00:00,0.44216299057006836,0.5589359998703003,0.44216299057006836,0.48034098744392395,7497367,0.0,0.0
2020-10-13 00:00:00+00:00,0.4789870083332062,0.48111099004745483,0.3722119927406311,0.4363749921321869,4376553,0.0,0.0
2020-10-14 00:00:00+00:00,0.43708598613739014,0.487650990486145,0.38152599334716797,0.39117398858070374,4616856,0.0,0.0
