TIMESTAMP,LUNARLENS_OPEN_PRICE_USD,LUNARLENS_HIGH_PRICE_USD,LUNARLENS_LOW_PRICE_USD,LUNARLENS_CLOSE_PRICE_USD,LUNARLENS_VOLUME_USD,LUNARLENS_DIVIDENDS_USD,LUNARLENS_STOCK_SPLITS_USD
2024-07-24 00:00:00+00:00,3.188572883605957,3.3119139671325684,3.082427978515625,3.1906259059906006,327762,0.0,0.0
2024-07-25 00:00:00+00:00,3.1906259059906006,4.048655986785889,3.171849012374878,3.7644240856170654,502091,0.0,0.0
2024-07-26 00:00:00+00:00,3.7638909816741943,3.9931159019470215,3.6708669662475586,3.9149410724639893,840789,0.0,0.0
2024-07-27 00:00:00+00:00,3.9149410724639893,4.141867160797119,3.887911081314087,4.0103759765625,1226001,0.0,0.0
2024-07-28 00:00:00+00:00,4.002598762512207,4.116543769836426,3.886915922164917,3.946737051010132,1230348,0.0,0.0
2024-07-29 00:00:00+00:00,3.9421401023864746,4.1388258934021,3.8083479404449463,3.9648239612579346,1346079,0.0,0.0
2024-07-30 00:00:00+00:00,3.9498209953308105,4.102574825286865,3.787137031555176,3.851314067840576,1301275,0.0,0.0
2024-07-31 00:00:00+00:00,3.860011100769043,4.005465984344482,3.680272102355957,3.713541030883789,1173812,0.0,0.0
2024-08-01 00:00:00+00:00,3.713541030883789,3.8540029525756836,3.5801498889923096,3.763762950897217,585369,0.0,0.0
2024-08-02 00:00:00+00:00,3.8499059677124023,3.858999013900757,3.5807769298553467,3.5957210063934326,595292,0.0,0.0
2024-08-03 00:00:00+00:00,3.5957210063934326,3.7241599559783936,3.4827229976654053,3.613636016845703,583814,0.0,0.0
2024-08-04 00:00:00+00:00,3.6217479705810547,3.7376890182495117,3.4823551177978516,3.639888048171997,549462,0.0,0.0
2024-08-05 00:00:00+00:00,3.6722569465637207,3.6880431175231934,3.1254899501800537,3.2245259284973145,206010,0.0,0.0
2024-08-06 00:00:00+00:00,3.2236568927764893,3.314718008041382,3.1874639987945557,3.2789740562438965,237190,0.0,0.0
2024-08-07 00:00:00+00:00,3.2640368938446045,3.3892719745635986,3.0866169929504395,3.1172149181365967,275923,0.0,0.0
2024-08-08 00:00:00+00:00,3.1188549995422363,3.252993106842041,3.0804340839385986,3.173197031021118,361167,0.0,0.0
2024-08-09 00:00:00+00:00,3.1049089431762695,3.2609970569610596,3.081799030303955,3.2131741046905518,387093,0.0,0.0
2024-08-10 00:00:00+00:00,3.2114570140838623,3.5460009574890137,3.180488109588623,3.4313790798187256,228432,0.0,0.0
2024-08-11 00:00:00+00:00,3.4313790798187256,5.167903900146484,3.416455030441284,5.131072044372559,21715015,0.0,0.0
2024-08-12 00:00:00+00:00,5.1311187744140625,5.160089015960693,4.993250846862793,5.0333051681518555,2541221,0.0,0.0
2024-08-13 00:00:00+00:00,5.032598972320557,5.285062789916992,4.87916898727417,5.198746204376221,7875705,0.0,0.0
2024-08-14 00:00:00+00:00,5.198746204376221,5.2378010749816895,4.959691047668457,5.0961480140686035,10502573,0.0,0.0
2024-08-15 00:00:00+00:00,5.099300861358643,5.197175979614258,4.92730188369751,5.034911155700684,10427130,0.0,0.0
2024-08-16 00:00:00+00:00,5.006378173828125,5.184843063354492,4.992098808288574,5.141177177429199,9336392,0.0,0.0
2024-08-17 00:00:00+00:00,5.1447319984436035,5.2064619064331055,5.0918779373168945,5.15760612487793,8035191,0.0,0.0
2024-08-18 00:00:00+00:00,5.159563064575195,5.358630180358887,5.143558979034424,5.20483922958374,7190975,0.0,0.0
2024-08-19 00:00:00+00:00,5.20483922958374,5.356620788574219,5.194264888763428,5.239788055419922,5364741,0.0,0.0
2024-08-20 00:00:00+00:00,5.210965156555176,5.355772972106934,5.087621212005615,5.1817708015441895,4063494,0.0,0.0
2024-08-21 00:00:00+00:00,5.151936054229736,5.364919185638428,5.098111152648926,5.313979148864746,5097448,0.0,0.0
2024-08-22 00:00:00+00:00,5.267545223236084,5.425228118896484,5.188255786895752,5.334640026092529,4711278,0.0,0.0
2024-08-23 00:00:00+00:00,5.297176837921143,5.4181671142578125,5.08256721496582,5.224119186401367,4480493,0.0,0.0
2024-08-24 00:00:00+00:00,5.183544158935547,5.26904821395874,5.089585781097412,5.131287097930908,4545026,0.0,0.0
2024-08-25 00:00:00+00:00,5.144399166107178,5.344605922698975,5.0914788246154785,5.263929843902588,4296209,0.0,0.0
2024-08-26 00:00:00+00:00,5.263614177703857,5.363221168518066,4.952807903289795,5.11498498916626,4107011,0.0,0.0
2024-08-27 00:00:00+00:00,5.021646022796631,5.26304292678833,4.967158794403076,5.147225856781006,4289191,0.0,0.0
2024-08-28 00:00:00+00:00,5.147225856781006,5.265014171600342,4.9375200271606445,5.0792388916015625,3916676,0.0,0.0
2024-08-29 00:00:00+00:00,5.0801920890808105,5.256197929382324,4.943512916564941,5.127754211425781,3709739,0.0,0.0
2024-08-30 00:00:00+00:00,5.127772808074951,5.306321144104004,4.819960117340088,4.898373126983643,3705717,0.0,0.0
2024-08-31 00:00:00+00:00,4.897507190704346,4.970548152923584,4.852583885192871,4.903593063354492,3721045,0.0,0.0
2024-09-01 00:00:00+00:00,4.903593063354492,4.905306816101074,4.700675010681152,4.763103008270264,3558489,0.0,0.0
2024-09-02 00:00:00+00:00,4.763011932373047,4.910426139831543,4.686649799346924,4.89670991897583,3505188,0.0,0.0
2024-09-03 00:00:00+00:00,4.892965793609619,4.9644999504089355,4.8225998878479,4.8225998878479,3085573,0.0,0.0
2024-09-04 00:00:00+00:00,4.8225998878479,4.86131477355957,4.604590892791748,4.631612777709961,1634531,0.0,0.0
2024-09-05 00:00:00+00:00,4.671322822570801,4.909995079040527,4.6265740394592285,4.782656192779541,9343089,0.0,0.0
2024-09-06 00:00:00+00:00,4.782524108886719,5.9771809577941895,4.738508224487305,4.898374080657959,7875857,0.0,0.0
2024-09-07 00:00:00+00:00,4.898374080657959,5.015666961669922,4.309855937957764,4.309855937957764,3394421,0.0,0.0
2024-09-08 00:00:00+00:00,4.309855937957764,4.376895904541016,4.217520236968994,4.2671051025390625,1749821,0.0,0.0
2024-09-09 00:00:00+00:00,4.278893947601318,4.320361137390137,4.203907012939453,4.2996931076049805,1921973,0.0,0.0
2024-09-10 00:00:00+00:00,4.300833225250244,4.357224941253662,4.227785110473633,4.331905841827393,2001069,0.0,0.0
2024-09-11 00:00:00+00:00,4.337922096252441,6.529573917388916,4.329113006591797,4.953803062438965,701121,0.0,0.0
2024-09-12 00:00:00+00:00,4.953803062438965,5.502555847167969,4.684791088104248,4.700263977050781,4526447,0.0,0.0
2024-09-13 00:00:00+00:00,4.864339828491211,5.053226947784424,4.613169193267822,4.890314102172852,4318555,0.0,0.0
