TIMESTAMP,PATTON_OPEN_PRICE_USD,PATTON_HIGH_PRICE_USD,PATTON_LOW_PRICE_USD,PATTON_CLOSE_PRICE_USD,PATTON_VOLUME_USD,PATTON_DIVIDENDS_USD,PATTON_STOCK_SPLITS_USD
2024-07-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,21747,0.0,0.0
2024-07-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12987,0.0,0.0
2024-07-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,36783,0.0,0.0
2024-07-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,48130,0.0,0.0
2024-07-14 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,147819,0.0,0.0
2024-07-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,60290,0.0,0.0
2024-07-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,54852,0.0,0.0
2024-07-17 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,53581,0.0,0.0
2024-07-18 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,89485,0.0,0.0
2024-07-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,33200,0.0,0.0
2024-07-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15723,0.0,0.0
2024-07-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8908,0.0,0.0
2024-07-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15462,0.0,0.0
2024-07-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8316,0.0,0.0
2024-07-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,24404,0.0,0.0
2024-07-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11550,0.0,0.0
2024-07-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8147,0.0,0.0
2024-07-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4973,0.0,0.0
2024-07-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1247,0.0,0.0
2024-07-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16984,0.0,0.0
2024-07-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10155,0.0,0.0
2024-07-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5148,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,4515,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,6268,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,4667,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,1450,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,181,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,34765,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,1698,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,1577,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,1929,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,417,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,10504,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,5143,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,8817,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,1092,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,2491,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,1763,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,2136,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,20350,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,4449,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,3943,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,353,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,2993,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,35228,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,6389,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,2485,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,309,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,7772,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,3724,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,1432,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,1784,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,2529,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,3147,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,9313,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,414,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,1253,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,2258,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,8958,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,11873,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,7381,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,1532,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,1405,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,1727,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,209,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,449,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,1329,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,10687,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,10315,0.0,0.0
2024-09-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,178231,0.0,0.0
2024-09-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,89930,0.0,0.0
2024-09-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,31703,0.0,0.0
2024-09-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,42724,0.0,0.0
2024-09-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,62234,0.0,0.0
2024-09-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,40094,0.0,0.0
2024-09-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23175,0.0,0.0
2024-09-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12581,0.0,0.0
2024-09-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5518,0.0,0.0
2024-09-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6054,0.0,0.0
2024-09-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8606,0.0,0.0
2024-09-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4681,0.0,0.0
2024-10-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8150,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,14236,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,8492,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,4968,0.0,0.0
2024-10-05 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,10256,0.0,0.0
2024-10-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6114,0.0,0.0
2024-10-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7784,0.0,0.0
2024-10-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17252,0.0,0.0
2024-10-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,21956,0.0,0.0
2024-10-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,28631,0.0,0.0
2024-10-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,13040,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,3752,0.0,0.0
2024-10-13 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,11680,0.0,0.0
2024-10-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10891,0.0,0.0
2024-10-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9957,0.0,0.0
2024-10-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6268,0.0,0.0
2024-10-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,27283,0.0,0.0
2024-10-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26538,0.0,0.0
2024-10-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16650,0.0,0.0
2024-10-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10960,0.0,0.0
2024-10-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9216,0.0,0.0
2024-10-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4735,0.0,0.0
2024-10-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9308,0.0,0.0
2024-10-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6258,0.0,0.0
2024-10-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5136,0.0,0.0
2024-10-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15000,0.0,0.0
2024-10-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6272,0.0,0.0
2024-10-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12676,0.0,0.0
2024-10-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3982,0.0,0.0
2024-10-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3417,0.0,0.0
2024-10-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,972,0.0,0.0
2024-11-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,15106,0.0,0.0
2024-11-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,5487,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,3339,0.0,0.0
2024-11-04 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,7489,0.0,0.0
2024-11-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,53803,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,47418,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,9618,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,15792,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,3244,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,5030,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,8240,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,2756,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,2550,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,8870,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,2305,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,2678,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,615,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,901,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,5857,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,1175,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,9087,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,9646,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,5586,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,2579,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,4713,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,1771,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,5898,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,1133,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,868,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,2834,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,115,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,825,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,1534,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,1997,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,1035,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,569,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,2565,0.0,0.0
2024-12-13 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,87223,0.0,0.0
2024-12-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,20433,0.0,0.0
2024-12-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,645,0.0,0.0
2024-12-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1313,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,5612,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,178,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,435,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,211,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,171,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,242,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,241,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,224,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,383,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,267,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,741,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,506,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,324,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,939,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,1072,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,953,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,954,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,1209,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,6985,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,63,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,2554,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,1302,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,468,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,2145,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,100,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,4778,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,657,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,75,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,3020,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,63666,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,182115,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,110910,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,8739,0.0,0.0
2025-01-22 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,12455,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,5862,0.0,0.0
