TIMESTAMP,ETH_OPEN_PRICE_USDT,ETH_HIGH_PRICE_USDT,ETH_LOW_PRICE_USDT,ETH_CLOSE_PRICE_USDT,ETH_FIRST_TRADE_PRICE_USDT,ETH_HIGH_TRADE_PRICE_USDT,ETH_LOW_TRADE_PRICE_USDT,ETH_LAST_TRADE_PRICE_USDT,ETH_TOTAL_TRADE_COUNT,ETH_TOTAL_TRADES_BUY,ETH_TOTAL_TRADES_SELL,ETH_VOLUME_USDT,ETH_QUOTE_VOLUME,ETH_VOLUME_BUY,ETH_QUOTE_VOLUME_BUY,ETH_VOLUME_SELL,ETH_QUOTE_VOLUME_SELL
2017-09-04 12:00:00,289.93,298.18,267.94,271.33,286.35,298.18,267.94,271.33,2298,931,1367,1896.14486,531563.8731588,914.15254,256266.466299,981.99232,275297.4068598
2017-09-04 18:00:00,271.33,312.92,271.33,283.77,271.33,312.92,271.33,283.77,1263,775,488,878.464,258000.7863095,504.41521,147654.2403984,374.04879,110346.5459111
2017-09-05 00:00:00,283.77,298.74,235.55,271.51,286.81,298.74,235.55,271.51,2868,741,2127,3083.29022,834231.5007252,1097.12617,300297.6909758,1986.16405,533933.8097494
2017-09-05 06:00:00,271.51,299.64,271.51,295.98,273.72,299.64,272.85,295.98,2847,1967,880,2558.10273,740258.4488853,1803.91999,520872.1219494,754.18274,219386.3269359
2017-09-05 12:00:00,295.98,309.82,285.94,305.0,295.79,309.82,285.94,305.0,1895,885,1010,1602.19927,478329.3559007,854.02637,255997.4304296,748.1729,222331.9254711
2017-09-05 18:00:00,305.0,321.52,303.16,312.09,305.0,321.52,303.16,312.09,1389,587,802,1100.82702,344671.6123274,557.90029,174791.7479568,542.92673,169879.8643706
2017-09-06 00:00:00,312.09,333.12,312.09,320.36,314.48,333.12,312.09,320.36,2467,890,1577,2013.21928,655242.3507442,864.63981,280244.8701409,1148.57947,374997.4806033
2017-09-06 06:00:00,320.36,335.02,314.76,335.02,321.76,335.02,314.76,335.02,2307,684,1623,1544.42002,502111.9401724,655.54637,213870.6613678,888.87365,288241.2788046
2017-09-06 12:00:00,335.02,335.24,321.01,335.0,331.73,335.24,321.01,335.0,2282,355,1927,1719.35362,566466.2259252,644.88105,212770.3295016,1074.47257,353695.8964236
2017-09-06 18:00:00,335.0,336.34,335.0,335.0,335.0,336.34,335.0,335.0,33,8,25,209.31696,70142.3416576,18.5864,6240.2407096,190.73056,63902.100948
2017-09-07 00:00:00,335.0,335.01,320.35,328.02,335.0,335.01,320.35,328.02,416,177,239,815.11762,266920.264811,330.43533,107978.5685061,484.68229,158941.6963049
2017-09-07 06:00:00,328.02,332.53,320.17,329.94,329.06,332.53,320.17,329.94,632,277,355,608.27034,198357.7635441,234.12638,76573.6791377,374.14396,121784.0844064
2017-09-07 12:00:00,329.94,342.5,327.79,332.79,329.94,342.5,327.79,332.79,1174,350,824,1344.47994,449552.0994385,479.43891,160885.7274019,865.04103,288666.3720366
2017-09-07 18:00:00,332.79,338.35,329.15,334.49,334.24,338.35,329.15,334.49,413,320,93,336.02955,112305.5591588,277.09779,92596.1982507,58.93176,19709.3609081
2017-09-08 00:00:00,334.49,335.1,326.79,330.58,334.49,335.1,326.79,330.58,467,234,233,462.55314,153125.2564822,179.71152,59653.4704095,282.84162,93471.7860727
2017-09-08 06:00:00,330.58,333.76,324.72,331.53,330.99,333.76,324.72,331.53,529,243,286,503.99448,166667.9471632,248.88931,82460.3592018,255.10517,84207.5879614
2017-09-08 12:00:00,331.53,331.57,272.0,288.3,329.93,331.57,272.0,288.3,1518,659,859,3037.6074,905393.4601647,1288.80993,382047.1328096,1748.79747,523346.3273551
2017-09-08 18:00:00,288.3,306.9,281.52,302.99,292.02,306.9,281.52,302.99,713,499,214,911.60191,269123.2228062,589.53762,174201.8869745,322.06429,94921.3358317
2017-09-09 00:00:00,302.99,306.42,281.66,306.42,300.01,306.42,281.66,306.42,791,538,253,1113.79725,328202.4333792,733.86138,216483.0272895,379.93587,111719.4060897
2017-09-09 06:00:00,306.42,306.42,295.0,303.0,306.42,306.42,295.0,303.0,363,163,200,384.71515,115779.5914557,210.19821,63227.8317922,174.51694,52551.7596635
2017-09-09 12:00:00,303.0,307.0,288.72,288.72,300.83,307.0,288.72,288.72,502,298,204,691.45946,207075.7628742,384.00425,114886.2298852,307.45521,92189.532989
2017-09-09 18:00:00,288.72,302.77,285.17,296.74,288.73,302.77,285.17,296.74,300,252,48,550.61636,162692.5712268,427.85124,126157.8256066,122.76512,36534.7456202
2017-09-10 00:00:00,296.74,299.0,275.6,280.6,296.72,299.0,275.6,280.6,636,236,400,954.32089,276543.2957371,494.10576,144034.3131774,460.21513,132508.9825597
2017-09-10 06:00:00,280.6,287.05,261.03,280.22,282.0,287.05,261.03,280.22,913,408,505,1790.42279,495078.7915511,1020.8389,283570.669458,769.58389,211508.1220931
2017-09-10 12:00:00,280.22,300.0,279.98,298.36,281.8,300.0,279.98,298.36,532,228,304,1005.38732,289476.0751903,593.43966,171922.9980476,411.94766,117553.0771427
2017-09-10 18:00:00,298.36,302.78,291.87,293.5,300.0,302.78,291.87,293.5,413,95,318,406.31999,120805.6097214,174.01879,51738.4773475,232.3012,69067.1323739
2017-09-11 00:00:00,293.5,304.98,285.21,291.0,293.51,304.98,285.21,291.0,1648,694,954,3131.98063,934832.1801832,1530.22249,457475.577786,1601.75814,477356.6023972
2017-09-11 06:00:00,291.0,297.36,288.0,294.46,291.04,297.36,288.0,294.46,664,387,277,743.72248,218139.0427755,358.23761,105131.3691713,385.48487,113007.6736042
2017-09-11 12:00:00,294.46,301.99,292.16,299.0,293.44,301.99,292.16,299.0,741,297,444,738.24037,219944.4082533,395.68487,117785.716497,342.5555,102158.6917563
2017-09-11 18:00:00,299.0,300.6,293.38,297.3,298.27,300.6,293.38,297.3,437,260,177,215.70299,63896.1849449,128.09724,37990.0887089,87.60575,25906.096236
2017-09-12 00:00:00,297.3,308.84,297.3,308.84,297.78,308.84,297.51,308.84,1326,479,847,1486.36343,449374.5061538,662.24778,200490.6348902,824.11565,248883.8712636
2017-09-12 06:00:00,308.84,316.46,302.32,310.95,307.55,316.46,302.32,310.95,1532,580,952,1432.58602,444167.0289135,606.30794,187969.3354069,826.27808,256197.6935066
2017-09-12 12:00:00,310.95,311.81,298.34,298.34,311.25,311.81,298.34,298.34,1649,827,822,1685.49166,513066.4884163,689.1315,209892.4866846,996.36016,303174.0017317
2017-09-12 18:00:00,298.34,298.34,286.01,293.96,298.34,298.34,286.01,293.96,772,358,414,571.87291,166844.3889683,249.91743,72996.797288,321.95548,93847.5916803
2017-09-13 00:00:00,293.96,294.5,267.0,275.6,293.93,294.5,267.0,275.6,1295,495,800,1551.21973,437558.5456872,616.98459,175745.5866014,934.23514,261812.9590858
2017-09-13 06:00:00,275.6,283.74,262.0,263.84,275.6,283.74,262.0,263.84,1102,582,520,1755.67798,477857.6769275,848.6956,231023.3450311,906.98238,246834.3318964
2017-09-13 12:00:00,263.84,278.24,257.05,275.11,262.56,278.24,257.05,275.11,1688,1288,400,2156.84954,574876.7392437,1335.63004,356675.1025139,821.2195,218201.6367298
2017-09-13 18:00:00,275.11,282.77,265.5,276.91,275.1,282.77,265.5,276.91,442,231,211,987.48111,270787.9357485,463.2465,126955.335451,524.23461,143832.6002975
2017-09-14 00:00:00,276.91,283.77,270.0,271.03,275.76,283.77,270.0,271.03,464,185,279,859.82817,237187.4162149,397.46247,110375.2966191,462.3657,126812.1195958
2017-09-14 06:00:00,271.03,273.0,238.34,238.39,271.11,273.0,238.34,238.39,2511,720,1791,4000.4958,1040958.3253275,1315.89769,339354.730512,2684.59811,701603.5948155
2017-09-14 12:00:00,238.39,253.01,227.03,227.03,238.32,253.01,227.03,227.03,2828,760,2068,4515.04366,1089757.738879,1602.2935,390569.2844505,2912.75016,699188.4544285
2017-09-14 18:00:00,227.03,244.99,215.0,215.21,227.03,244.99,215.0,215.21,2363,727,1636,3226.58913,742864.3001433,1139.58516,260631.8338451,2087.00397,482232.4662982
2017-09-15 00:00:00,215.21,243.96,212.11,228.92,217.0,243.96,212.11,228.92,1948,930,1018,2861.58672,661138.9387168,1498.82863,346145.3504185,1362.75809,314993.5882983
2017-09-15 06:00:00,228.92,234.27,192.0,199.28,227.28,234.27,192.0,199.28,2383,860,1523,3996.41365,840984.7442539,1531.93971,324435.5888106,2464.47394,516549.1554433
2017-09-15 12:00:00,199.28,270.93,195.09,246.27,199.28,270.93,195.09,246.27,3295,1251,2044,5526.66823,1348568.0164279,2333.47865,567183.0620209,3193.18958,781384.954407
2017-09-15 18:00:00,246.27,263.4,241.88,253.0,246.27,263.4,241.88,253.0,1572,578,994,1839.2267,468620.1273364,581.56061,148896.0355527,1257.66609,319724.0917837
2017-09-16 00:00:00,253.0,271.81,250.0,260.5,255.99,271.81,250.0,260.5,2701,1387,1314,3267.61372,859338.0514196,1422.01804,374866.3292782,1845.59568,484471.7221414
2017-09-16 06:00:00,260.5,268.72,235.51,249.99,261.0,268.72,235.51,249.99,2760,1185,1575,3994.80792,1017088.4665706,1454.05485,372745.7387056,2540.75307,644342.727865
2017-09-16 12:00:00,249.99,258.19,242.3,247.02,249.99,258.19,242.3,247.02,2076,864,1212,2130.57651,527650.5343631,741.35063,184467.5521591,1389.22588,343182.982204
2017-09-16 18:00:00,247.02,257.0,245.75,249.31,249.0,257.0,245.75,249.31,1322,391,931,969.06196,243075.3200175,249.17789,62925.7065616,719.88407,180149.6134559
2017-09-17 00:00:00,249.31,252.54,243.0,243.9,249.32,252.54,243.0,243.9,1351,322,1029,1196.48414,295438.946281,240.50113,59614.6371648,955.98301,235824.3091162
2017-09-17 06:00:00,243.9,246.9,239.02,242.84,243.52,246.9,239.02,242.84,1305,422,883,1264.62748,306945.2450224,410.52454,99944.0804974,854.10294,207001.164525
2017-09-17 12:00:00,242.84,260.0,240.05,260.0,241.27,260.0,240.05,260.0,1404,538,866,1338.54556,335286.6342411,603.84339,151673.2093733,734.70217,183613.4248678
2017-09-17 18:00:00,260.0,264.39,257.0,257.55,259.9,264.39,257.0,257.55,1217,193,1024,814.87619,212033.4693849,187.13476,49036.5468253,627.74143,162996.9225596
2017-09-18 00:00:00,257.55,293.83,257.11,290.0,257.53,293.83,257.11,290.0,1397,924,473,1706.09387,473635.7701381,1230.66718,342956.0550963,475.42669,130679.7150418
2017-09-18 06:00:00,290.0,299.0,279.61,288.88,290.0,299.0,279.61,288.88,657,327,330,844.87015,244368.5573089,362.92807,105540.4349179,481.94208,138828.122391
2017-09-18 12:00:00,288.88,306.22,285.06,289.0,288.88,306.22,285.06,289.0,1167,356,811,1446.23452,427298.3752651,693.28087,204940.4150114,752.95365,222357.9602537
2017-09-18 18:00:00,289.0,296.0,287.99,294.57,289.46,296.0,287.99,294.57,219,74,145,128.77197,37634.9308619,55.80796,16303.6164732,72.96401,21331.3143887
2017-09-19 00:00:00,294.57,300.0,278.0,279.0,296.0,300.0,278.0,279.0,572,159,413,638.40713,183755.4872732,215.9451,62294.2208009,422.46203,121461.2664723
2017-09-19 06:00:00,279.0,294.99,277.41,289.0,280.0,294.99,277.41,289.0,372,206,166,498.0414,142615.6797856,244.63335,69927.2226468,253.40805,72688.4571388
2017-09-19 12:00:00,289.0,290.0,284.0,288.0,286.0,290.0,284.0,288.0,500,311,189,417.29577,119993.2968117,254.46115,73251.7847548,162.83462,46741.5120569
2017-09-19 18:00:00,288.0,289.63,278.0,284.0,289.63,289.63,278.0,284.0,452,64,388,316.16422,89409.1013296,74.78977,21366.4783396,241.37445,68042.62299
2017-09-20 00:00:00,284.0,284.96,275.91,280.03,284.0,284.96,275.91,280.03,401,120,281,345.58388,97043.5836091,147.33996,41426.9189528,198.24392,55616.6646563
2017-09-20 06:00:00,280.03,288.0,280.0,284.05,280.0,288.0,280.0,284.05,259,88,171,200.48505,57095.7249198,84.18848,23978.1029604,116.29657,33117.6219594
2017-09-20 12:00:00,284.05,294.0,283.99,291.12,283.99,294.0,283.99,291.12,507,374,133,399.36187,115458.7156443,298.58054,86327.935064,100.78133,29130.7805803
2017-09-20 18:00:00,291.12,292.0,282.0,282.0,291.0,292.0,282.0,282.0,264,79,185,115.13654,33141.7095799,36.53739,10557.46161,78.59915,22584.2479699
2017-09-21 00:00:00,282.0,286.0,278.05,280.9,285.11,286.0,278.05,280.9,456,206,250,280.8214,78970.5103847,111.85253,31488.7720765,168.96887,47481.7383082
2017-09-21 06:00:00,280.9,287.0,280.9,282.83,281.0,287.0,281.0,282.83,358,109,249,211.9492,59921.3717867,75.634,21416.2825659,136.3152,38505.0892208
2017-09-21 12:00:00,282.83,284.11,263.0,264.0,282.65,284.11,263.0,264.0,1131,329,802,807.46313,219272.0830294,179.92622,48567.7443224,627.53691,170704.338707
2017-09-21 18:00:00,264.0,266.0,252.1,257.0,263.0,266.0,252.1,257.0,806,343,463,612.3221,158029.23186,212.36467,54685.1965027,399.95743,103344.0353573
2017-09-22 00:00:00,257.0,272.97,257.0,267.0,258.0,272.97,258.0,267.0,708,196,512,604.78362,160160.0100368,295.04796,78212.7608666,309.73566,81947.2491702
2017-09-22 06:00:00,267.0,270.0,253.5,254.22,267.99,270.0,253.5,254.22,361,139,222,262.76822,68568.3922537,100.79343,26439.186265,161.97479,42129.2059887
2017-09-22 12:00:00,254.22,262.01,253.01,258.0,256.36,262.01,253.01,258.0,737,278,459,448.30958,115363.251785,172.96732,44284.4282452,275.34226,71078.8235398
2017-09-22 18:00:00,258.0,266.61,254.9,264.0,257.88,266.61,254.9,264.0,338,98,240,148.65108,38870.5638675,43.81066,11464.9124371,104.84042,27405.6514304
2017-09-23 00:00:00,264.0,268.0,255.11,265.0,259.99,268.0,255.11,265.0,297,199,98,213.80956,55810.6174059,111.40613,29156.3619059,102.40343,26654.2555
2017-09-23 06:00:00,265.0,282.83,263.98,282.8,266.77,282.83,263.98,282.8,433,275,158,323.47174,88859.6665809,244.33249,67213.7347461,79.13925,21645.9318348
