TIMESTAMP,CLAP33649_OPEN_PRICE_USD,CLAP33649_HIGH_PRICE_USD,CLAP33649_LOW_PRICE_USD,CLAP33649_CLOSE_PRICE_USD,CLAP33649_VOLUME_USD,CLAP33649_DIVIDENDS_USD,CLAP33649_STOCK_SPLITS_USD
2024-10-25 00:00:00+00:00,0.0038169999606907368,0.004790999926626682,0.0036090000066906214,0.004265000112354755,425920,0.0,0.0
2024-10-26 00:00:00+00:00,0.004265000112354755,0.00482300017029047,0.0032999999821186066,0.004230000078678131,301492,0.0,0.0
2024-10-27 00:00:00+00:00,0.004230000078678131,0.004720000084489584,0.0036239998880773783,0.004133999813348055,186108,0.0,0.0
2024-10-28 00:00:00+00:00,0.004133999813348055,0.004964999854564667,0.003684000112116337,0.0038530000019818544,283709,0.0,0.0
2024-10-29 00:00:00+00:00,0.0038530000019818544,0.004987000022083521,0.0035570000763982534,0.004011000040918589,196822,0.0,0.0
2024-10-30 00:00:00+00:00,0.004011000040918589,0.004532000049948692,0.003129000077024102,0.004120000172406435,233902,0.0,0.0
2024-10-31 00:00:00+00:00,0.004110000096261501,0.004315000027418137,0.003068000078201294,0.004261999856680632,181463,0.0,0.0
2024-11-01 00:00:00+00:00,0.004288000054657459,0.004288000054657459,0.00304599991068244,0.0041589997708797455,169139,0.0,0.0
2024-11-02 00:00:00+00:00,0.004259999841451645,0.004259999841451645,0.003189000068232417,0.0033289999701082706,154305,0.0,0.0
2024-11-03 00:00:00+00:00,0.0033289999701082706,0.003639000002294779,0.002804999938234687,0.0033889999613165855,155490,0.0,0.0
2024-11-04 00:00:00+00:00,0.0034030000679194927,0.0034030000679194927,0.0025309999473392963,0.0027000000700354576,99707,0.0,0.0
2024-11-05 00:00:00+00:00,0.0027000000700354576,0.002859999891370535,0.002309999894350767,0.002461999887600541,76432,0.0,0.0
2024-11-06 00:00:00+00:00,0.002461999887600541,0.003771000076085329,0.0023429999127984047,0.0034030000679194927,226207,0.0,0.0
2024-11-07 00:00:00+00:00,0.0034030000679194927,0.0035170000046491623,0.0028880001045763493,0.0031530000269412994,87813,0.0,0.0
2024-11-08 00:00:00+00:00,0.0031530000269412994,0.003877999959513545,0.00304200011305511,0.0038320000749081373,95691,0.0,0.0
2024-11-09 00:00:00+00:00,0.003705000039190054,0.003705000039190054,0.0030539999715983868,0.003333000000566244,69325,0.0,0.0
2024-11-10 00:00:00+00:00,0.003333000000566244,0.0037090000696480274,0.002974000060930848,0.0030559999868273735,84742,0.0,0.0
2024-11-11 00:00:00+00:00,0.0030559999868273735,0.003573999973013997,0.002266000024974346,0.002595999976620078,264978,0.0,0.0
2024-11-12 00:00:00+00:00,0.002595999976620078,0.0036989999935030937,0.002217999892309308,0.0029819998890161514,159896,0.0,0.0
2024-11-13 00:00:00+00:00,0.0029819998890161514,0.003415999934077263,0.0024530000519007444,0.0031220000237226486,294255,0.0,0.0
2024-11-14 00:00:00+00:00,0.0031220000237226486,0.006568000186234713,0.0031059999018907547,0.0038920000661164522,504186,0.0,0.0
2024-11-15 00:00:00+00:00,0.0038920000661164522,0.004350999835878611,0.003191000083461404,0.003936000168323517,234304,0.0,0.0
2024-11-16 00:00:00+00:00,0.003936000168323517,0.004015000071376562,0.003083999967202544,0.003984999842941761,258728,0.0,0.0
2024-11-17 00:00:00+00:00,0.003984999842941761,0.004234000109136105,0.003418999956920743,0.003980000037699938,153872,0.0,0.0
2024-11-18 00:00:00+00:00,0.003980000037699938,0.004418000113219023,0.003128000069409609,0.004271000158041716,273539,0.0,0.0
2024-11-19 00:00:00+00:00,0.004246000200510025,0.004246000200510025,0.003109999932348728,0.004056000150740147,248599,0.0,0.0
