TIMESTAMP,MEMEAI29026_OPEN_PRICE_USD,MEMEAI29026_HIGH_PRICE_USD,MEMEAI29026_LOW_PRICE_USD,MEMEAI29026_CLOSE_PRICE_USD,MEMEAI29026_VOLUME_USD,MEMEAI29026_DIVIDENDS_USD,MEMEAI29026_STOCK_SPLITS_USD
2024-01-12 00:00:00+00:00,0.0020940001122653484,0.0022909999825060368,0.001921999966725707,0.0019829999655485153,142002,0.0,0.0
2024-01-13 00:00:00+00:00,0.0019829999655485153,0.0022330000065267086,0.0019000000320374966,0.002085000043734908,132322,0.0,0.0
2024-01-14 00:00:00+00:00,0.002085000043734908,0.0021120000164955854,0.0017989999614655972,0.0018660000059753656,122918,0.0,0.0
2024-01-15 00:00:00+00:00,0.0018660000059753656,0.002472999971359968,0.0018660000059753656,0.002167999977245927,231514,0.0,0.0
2024-01-16 00:00:00+00:00,0.002167999977245927,0.002518000081181526,0.0018939999863505363,0.0023320000618696213,2364409,0.0,0.0
2024-01-17 00:00:00+00:00,0.0023320000618696213,0.013770000077784061,0.0022980000358074903,0.0037140001077204943,2367256,0.0,0.0
2024-01-18 00:00:00+00:00,0.0037140001077204943,0.005518000107258558,0.0023040000814944506,0.0024170000106096268,441657,0.0,0.0
2024-01-19 00:00:00+00:00,0.0024170000106096268,0.0024850000627338886,0.0013310000067576766,0.002280999906361103,267325,0.0,0.0
2024-01-20 00:00:00+00:00,0.002280999906361103,0.002575000049546361,0.0017509999452158809,0.002489000093191862,3147961,0.0,0.0
2024-01-21 00:00:00+00:00,0.002489000093191862,0.004348999820649624,0.002383999992161989,0.002578000072389841,471939,0.0,0.0
2024-01-22 00:00:00+00:00,0.002578000072389841,0.003244000021368265,0.0018870000494644046,0.00216299993917346,301909,0.0,0.0
2024-01-23 00:00:00+00:00,0.00216299993917346,0.002400000113993883,0.0018060000147670507,0.0020540000405162573,3160933,0.0,0.0
2024-01-24 00:00:00+00:00,0.0020540000405162573,0.0026660000439733267,0.001858999952673912,0.001858999952673912,284439,0.0,0.0
2024-01-25 00:00:00+00:00,0.001858999952673912,0.0019890000112354755,0.0011980000417679548,0.0014140000566840172,288363,0.0,0.0
2024-01-26 00:00:00+00:00,0.0014140000566840172,0.001462999964132905,0.0011909999884665012,0.0012629999546334147,230214,0.0,0.0
2024-01-27 00:00:00+00:00,0.0012629999546334147,0.001841000048443675,0.0012629999546334147,0.001487000030465424,228938,0.0,0.0
2024-01-28 00:00:00+00:00,0.001487000030465424,0.0017219999572262168,0.0011579999700188637,0.0011899999808520079,3228548,0.0,0.0
2024-01-29 00:00:00+00:00,0.0011899999808520079,0.002202000003308058,0.001171999960206449,0.001538999960757792,1512402,0.0,0.0
2024-01-30 00:00:00+00:00,0.001538999960757792,0.001744000008329749,0.0011279999744147062,0.001290000043809414,254609,0.0,0.0
2024-01-31 00:00:00+00:00,0.001290000043809414,0.0013960000360384583,0.001088000019080937,0.0011320000048726797,201243,0.0,0.0
2024-02-01 00:00:00+00:00,0.0011320000048726797,0.001256000017747283,0.00107999995816499,0.0011739999754354358,200539,0.0,0.0
