TIMESTAMP,POU29806_OPEN_PRICE_USD,POU29806_HIGH_PRICE_USD,POU29806_LOW_PRICE_USD,POU29806_CLOSE_PRICE_USD,POU29806_VOLUME_USD,POU29806_DIVIDENDS_USD,POU29806_STOCK_SPLITS_USD
2024-03-12 00:00:00+00:00,0.0037720000836998224,0.017035000026226044,0.0037720000836998224,0.011583000421524048,2039744,0.0,0.0
2024-03-13 00:00:00+00:00,0.011583000421524048,0.0342320017516613,0.008011999540030956,0.02757900021970272,4124527,0.0,0.0
2024-03-14 00:00:00+00:00,0.027480000630021095,0.04938500002026558,0.021124999970197678,0.044151999056339264,3639208,0.0,0.0
2024-03-15 00:00:00+00:00,0.044151999056339264,0.16245999932289124,0.041204001754522324,0.10808300226926804,10747587,0.0,0.0
2024-03-16 00:00:00+00:00,0.10814200341701508,0.14540399610996246,0.049828000366687775,0.06072700023651123,6521485,0.0,0.0
2024-03-17 00:00:00+00:00,0.06072700023651123,0.07105299830436707,0.03195500001311302,0.04438300058245659,2374240,0.0,0.0
2024-03-18 00:00:00+00:00,0.04746700078248978,0.06762800365686417,0.032694000750780106,0.03415200114250183,1418006,0.0,0.0
2024-03-19 00:00:00+00:00,0.03435499966144562,0.06404999643564224,0.02353999949991703,0.031091999262571335,1244802,0.0,0.0
2024-03-20 00:00:00+00:00,0.031091999262571335,0.057705000042915344,0.030866000801324844,0.043905001133680344,1403482,0.0,0.0
2024-03-21 00:00:00+00:00,0.043905001133680344,0.045194998383522034,0.03133999928832054,0.032280001789331436,747449,0.0,0.0
2024-03-22 00:00:00+00:00,0.032333001494407654,0.03674999997019768,0.027005000039935112,0.031366001814603806,573448,0.0,0.0
2024-03-23 00:00:00+00:00,0.031366001814603806,0.03333599865436554,0.024122999981045723,0.0249170009046793,305534,0.0,0.0
2024-03-24 00:00:00+00:00,0.024946000427007675,0.029221000149846077,0.015472999773919582,0.0206300001591444,715231,0.0,0.0
2024-03-25 00:00:00+00:00,0.02052300050854683,0.02764900028705597,0.018554000183939934,0.021321000531315804,374753,0.0,0.0
2024-03-26 00:00:00+00:00,0.021321000531315804,0.031578000634908676,0.021251000463962555,0.022290000692009926,467353,0.0,0.0
2024-03-27 00:00:00+00:00,0.022290000692009926,0.026048000901937485,0.018881000578403473,0.02329999953508377,556307,0.0,0.0
2024-03-28 00:00:00+00:00,0.02329999953508377,0.03565699979662895,0.021056000143289566,0.033705998212099075,692668,0.0,0.0
2024-03-29 00:00:00+00:00,0.0338670015335083,0.04493999853730202,0.01823900081217289,0.020399000495672226,1254933,0.0,0.0
2024-03-30 00:00:00+00:00,0.020399000495672226,0.021418999880552292,0.012249000370502472,0.014500999823212624,635858,0.0,0.0
2024-03-31 00:00:00+00:00,0.014500999823212624,0.02700600028038025,0.013705999590456486,0.01841600053012371,698666,0.0,0.0
2024-04-01 00:00:00+00:00,0.01841600053012371,0.018704000860452652,0.01268799975514412,0.015072000212967396,395933,0.0,0.0
2024-04-02 00:00:00+00:00,0.015072000212967396,0.01581300050020218,0.012470999732613564,0.012791000306606293,231870,0.0,0.0
2024-04-03 00:00:00+00:00,0.012791000306606293,0.013465999625623226,0.011338000185787678,0.011704999953508377,216619,0.0,0.0
2024-04-04 00:00:00+00:00,0.011704999953508377,0.013496999628841877,0.00977300014346838,0.013120999559760094,227178,0.0,0.0
2024-04-05 00:00:00+00:00,0.013120999559760094,0.015714000910520554,0.008710999973118305,0.010925999842584133,341431,0.0,0.0
2024-04-06 00:00:00+00:00,0.010925999842584133,0.011540000326931477,0.009464000351727009,0.009537000209093094,85822,0.0,0.0
2024-04-07 00:00:00+00:00,0.009537000209093094,0.012400000356137753,0.009242000058293343,0.010582000017166138,152658,0.0,0.0
2024-04-08 00:00:00+00:00,0.010582000017166138,0.013728000223636627,0.009968999773263931,0.011975999921560287,95624,0.0,0.0
2024-04-09 00:00:00+00:00,0.011975999921560287,0.014116999693214893,0.011359999887645245,0.012102999724447727,68960,0.0,0.0
2024-04-10 00:00:00+00:00,0.012102999724447727,0.012160000391304493,0.007327999919652939,0.009805000387132168,338969,0.0,0.0
2024-04-11 00:00:00+00:00,0.009805000387132168,0.00988100003451109,0.008535999804735184,0.00864499993622303,86978,0.0,0.0
2024-04-12 00:00:00+00:00,0.00864499993622303,0.00885200034826994,0.007269999943673611,0.007437000051140785,52381,0.0,0.0
2024-04-13 00:00:00+00:00,0.007437000051140785,0.007460999768227339,0.003512999974191189,0.0048500001430511475,185667,0.0,0.0
2024-04-14 00:00:00+00:00,0.0048500001430511475,0.006637000013142824,0.00458399998024106,0.005667000077664852,96407,0.0,0.0
2024-04-15 00:00:00+00:00,0.0057749999687075615,0.009475000202655792,0.005727999843657017,0.006612999830394983,172712,0.0,0.0
2024-04-16 00:00:00+00:00,0.006612999830394983,0.007797999773174524,0.0062489998526871204,0.007127999793738127,47605,0.0,0.0
2024-04-17 00:00:00+00:00,0.007354999892413616,0.007934999652206898,0.005824000108987093,0.006593000143766403,79128,0.0,0.0
2024-04-18 00:00:00+00:00,0.006593000143766403,0.007819999940693378,0.006252999883145094,0.007602999918162823,67837,0.0,0.0
2024-04-19 00:00:00+00:00,0.007602999918162823,0.00795000046491623,0.0035780000034719706,0.0043020001612603664,581784,0.0,0.0
2024-04-20 00:00:00+00:00,0.004323999863117933,0.007178999949246645,0.004215999972075224,0.006008000113070011,330134,0.0,0.0
2024-04-21 00:00:00+00:00,0.0059079998172819614,0.005917999893426895,0.004416999872773886,0.005073000211268663,204093,0.0,0.0
2024-04-22 00:00:00+00:00,0.005073000211268663,0.00672899978235364,0.005073000211268663,0.005431000143289566,145948,0.0,0.0
2024-04-23 00:00:00+00:00,0.005431000143289566,0.005925999954342842,0.004889999981969595,0.00496299983933568,103034,0.0,0.0
2024-04-24 00:00:00+00:00,0.004993999842554331,0.00534699996933341,0.0037980000488460064,0.00407399982213974,116601,0.0,0.0
2024-04-25 00:00:00+00:00,0.0040799998678267,0.0042929998598992825,0.003531999886035919,0.003628999926149845,69242,0.0,0.0
2024-04-26 00:00:00+00:00,0.003628999926149845,0.004819999914616346,0.003561000106856227,0.004118000157177448,80238,0.0,0.0
2024-04-27 00:00:00+00:00,0.004118000157177448,0.00430000014603138,0.0036319999489933252,0.0038739999290555716,32507,0.0,0.0
2024-04-28 00:00:00+00:00,0.0038739999290555716,0.004707000218331814,0.0038040000945329666,0.003978999797254801,96696,0.0,0.0
2024-04-29 00:00:00+00:00,0.003978999797254801,0.0044999998062849045,0.003916999790817499,0.0040790000930428505,41166,0.0,0.0
2024-04-30 00:00:00+00:00,0.0040790000930428505,0.00418600020930171,0.0034439999144524336,0.0038799999747425318,28514,0.0,0.0
2024-05-01 00:00:00+00:00,0.0038799999747425318,0.003880999982357025,0.003295999951660633,0.003501000115647912,35180,0.0,0.0
2024-05-02 00:00:00+00:00,0.003501000115647912,0.003903999924659729,0.003234999952837825,0.003674000035971403,21089,0.0,0.0
