TIMESTAMP,EIM_OPEN_PRICE_USD,EIM_HIGH_PRICE_USD,EIM_LOW_PRICE_USD,EIM_CLOSE_PRICE_USD,EIM_VOLUME_USD,EIM_DIVIDENDS_USD,EIM_STOCK_SPLITS_USD
2023-11-24 00:00:00+00:00,0.028008000925183296,0.048514001071453094,0.028001999482512474,0.04636099934577942,5651,0.0,0.0
2023-11-25 00:00:00+00:00,0.04635399952530861,0.046411000192165375,0.04442799836397171,0.04499400034546852,829,0.0,0.0
2023-11-26 00:00:00+00:00,0.04499199986457825,0.046608999371528625,0.044300999492406845,0.04431299865245819,1937,0.0,0.0
2023-11-27 00:00:00+00:00,0.0443120002746582,0.04432100057601929,0.04334799945354462,0.04335299879312515,151,0.0,0.0
2023-11-28 00:00:00+00:00,0.04335400089621544,0.04639900103211403,0.04316699877381325,0.046386998146772385,1309,0.0,0.0
2023-11-29 00:00:00+00:00,0.046383000910282135,0.04659299924969673,0.04496400058269501,0.046585001051425934,464,0.0,0.0
2023-11-30 00:00:00+00:00,0.046585001051425934,0.04659099876880646,0.04621899873018265,0.04644399881362915,103,0.0,0.0
2023-12-01 00:00:00+00:00,0.04644500091671944,0.04673999920487404,0.04612400010228157,0.04628700017929077,3561,0.0,0.0
2023-12-02 00:00:00+00:00,0.04628299921751022,0.046383000910282135,0.04620400071144104,0.0462380014359951,1337,0.0,0.0
2023-12-03 00:00:00+00:00,0.0462380014359951,0.04627000167965889,0.045134998857975006,0.04518299922347069,4828,0.0,0.0
2023-12-04 00:00:00+00:00,0.04518299922347069,0.046514999121427536,0.04514700174331665,0.045974001288414,21369,0.0,0.0
2023-12-05 00:00:00+00:00,0.04597000032663345,0.045976001769304276,0.045333001762628555,0.04534199833869934,2223,0.0,0.0
2023-12-06 00:00:00+00:00,0.045343998819589615,0.04537300020456314,0.04528899863362312,0.04535200074315071,337,0.0,0.0
2023-12-07 00:00:00+00:00,0.045350998640060425,0.04537799954414368,0.045166999101638794,0.04525899887084961,961,0.0,0.0
2023-12-08 00:00:00+00:00,0.045256998389959335,0.04530800133943558,0.045246001332998276,0.04527899995446205,151,0.0,0.0
2023-12-09 00:00:00+00:00,0.045281000435352325,0.04535200074315071,0.04527299851179123,0.04533400014042854,128,0.0,0.0
2023-12-10 00:00:00+00:00,0.045333001762628555,0.04534199833869934,0.045232001692056656,0.045239001512527466,341,0.0,0.0
2023-12-11 00:00:00+00:00,0.045239001512527466,0.045308999717235565,0.045138001441955566,0.04517500102519989,96,0.0,0.0
2023-12-12 00:00:00+00:00,0.04517100006341934,0.04522800073027611,0.04514399915933609,0.04517500102519989,26,0.0,0.0
2023-12-13 00:00:00+00:00,0.04517500102519989,0.04522499814629555,0.045148998498916626,0.04519300162792206,16,0.0,0.0
2023-12-14 00:00:00+00:00,0.045191001147031784,0.04522699862718582,0.045173000544309616,0.045184001326560974,14,0.0,0.0
2023-12-15 00:00:00+00:00,0.04518600180745125,0.04520300030708313,0.045145999640226364,0.045170001685619354,50,0.0,0.0
2023-12-16 00:00:00+00:00,0.04517199844121933,0.045180998742580414,0.045125000178813934,0.04512900114059448,12,0.0,0.0
2023-12-17 00:00:00+00:00,0.04512999951839447,0.04517599940299988,0.04509900137782097,0.04513999819755554,2,0.0,0.0
2023-12-18 00:00:00+00:00,0.045148998498916626,0.045198000967502594,0.04511699825525284,0.04516100138425827,346,0.0,0.0
2023-12-19 00:00:00+00:00,0.04515400156378746,0.04617999866604805,0.04513699933886528,0.04609199985861778,7168,0.0,0.0
2023-12-20 00:00:00+00:00,0.046091001480817795,0.04676400125026703,0.0459819994866848,0.0466729998588562,5044,0.0,0.0
2023-12-21 00:00:00+00:00,0.0466729998588562,0.04766299948096275,0.04666300117969513,0.047345999628305435,23677,0.0,0.0
2023-12-22 00:00:00+00:00,0.04734300076961517,0.0476749986410141,0.046925999224185944,0.04766400158405304,21140,0.0,0.0
2023-12-23 00:00:00+00:00,0.04766400158405304,0.04768399894237518,0.047067999839782715,0.04708699882030487,6504,0.0,0.0
2023-12-24 00:00:00+00:00,0.047095999121665955,0.0477060005068779,0.04707600176334381,0.04768199846148491,81966,0.0,0.0
2023-12-25 00:00:00+00:00,0.04768399894237518,0.04768399894237518,0.030981000512838364,0.031008999794721603,28836,0.0,0.0
2023-12-26 00:00:00+00:00,0.03101000003516674,0.042006999254226685,0.01879199966788292,0.03900599852204323,193315,0.0,0.0
2023-12-27 00:00:00+00:00,0.039007000625133514,0.039009999483823776,0.027009999379515648,0.032026998698711395,5492,0.0,0.0
2023-12-28 00:00:00+00:00,0.032026998698711395,0.047529999166727066,0.032016001641750336,0.0356299988925457,7674,0.0,0.0
2023-12-29 00:00:00+00:00,0.0356299988925457,0.03804299980401993,0.030212000012397766,0.03621799871325493,711,0.0,0.0
2023-12-30 00:00:00+00:00,0.03621799871325493,0.0388140007853508,0.03309899941086769,0.03881099820137024,3705,0.0,0.0
2023-12-31 00:00:00+00:00,0.03881099820137024,0.03882399946451187,0.03478100150823593,0.034797001630067825,778,0.0,0.0
2024-01-01 00:00:00+00:00,0.034797001630067825,0.03752300143241882,0.03478600084781647,0.037512000650167465,226,0.0,0.0
2024-01-02 00:00:00+00:00,0.037512000650167465,0.03872999921441078,0.0360260009765625,0.038415998220443726,7958,0.0,0.0
2024-01-03 00:00:00+00:00,0.038415998220443726,0.0478300005197525,0.03650800138711929,0.04202499985694885,2226,0.0,0.0
2024-01-04 00:00:00+00:00,0.04202499985694885,0.04704799875617027,0.03652400150895119,0.046845000237226486,11996,0.0,0.0
2024-01-05 00:00:00+00:00,0.046845000237226486,0.04686899855732918,0.041026998311281204,0.04123299941420555,10717,0.0,0.0
2024-01-06 00:00:00+00:00,0.04123299941420555,0.04555099830031395,0.04061499983072281,0.04071599990129471,10319,0.0,0.0
2024-01-07 00:00:00+00:00,0.04071599990129471,0.0410429984331131,0.03401000052690506,0.04102399945259094,905,0.0,0.0
2024-01-08 00:00:00+00:00,0.04102399945259094,0.041037000715732574,0.03401799872517586,0.03402400016784668,14264,0.0,0.0
2024-01-09 00:00:00+00:00,0.03402400016784668,0.04072299972176552,0.03130999952554703,0.03280099853873253,432,0.0,0.0
2024-01-10 00:00:00+00:00,0.03280099853873253,0.040330998599529266,0.021206999197602272,0.029005000367760658,5148,0.0,0.0
2024-01-11 00:00:00+00:00,0.029005000367760658,0.04103599861264229,0.028991999104619026,0.03680200129747391,3398,0.0,0.0
2024-01-12 00:00:00+00:00,0.03680200129747391,0.04461599886417389,0.03679899871349335,0.03889400139451027,3639,0.0,0.0
2024-01-13 00:00:00+00:00,0.03889400139451027,0.03890899941325188,0.03568999841809273,0.03569699823856354,1168,0.0,0.0
2024-01-14 00:00:00+00:00,0.03569699823856354,0.03580600023269653,0.030189000070095062,0.03328000009059906,2755,0.0,0.0
2024-01-15 00:00:00+00:00,0.03328000009059906,0.03330099955201149,0.021981000900268555,0.021994000300765038,317,0.0,0.0
2024-01-16 00:00:00+00:00,0.021994000300765038,0.03247100114822388,0.01997699961066246,0.030094999819993973,19387,0.0,0.0
2024-01-17 00:00:00+00:00,0.030094999819993973,0.030112000182271004,0.019579000771045685,0.02258099988102913,16670,0.0,0.0
2024-01-18 00:00:00+00:00,0.02258099988102913,0.031585998833179474,0.017479000613093376,0.025578999891877174,3660,0.0,0.0
2024-01-19 00:00:00+00:00,0.025578999891877174,0.03149300068616867,0.025567999109625816,0.029479000717401505,19796,0.0,0.0
2024-01-20 00:00:00+00:00,0.029479000717401505,0.02949799969792366,0.026177000254392624,0.02618199959397316,7949,0.0,0.0
2024-01-21 00:00:00+00:00,0.02618199959397316,0.027786999940872192,0.023283999413251877,0.02478400059044361,19127,0.0,0.0
2024-01-22 00:00:00+00:00,0.02478400059044361,0.027682999148964882,0.023879999294877052,0.025567999109625816,19499,0.0,0.0
2024-01-23 00:00:00+00:00,0.025567999109625816,0.027677999809384346,0.022969000041484833,0.02348499931395054,4485,0.0,0.0
2024-01-24 00:00:00+00:00,0.02348499931395054,0.023694999516010284,0.02098199911415577,0.022593999281525612,3508,0.0,0.0
2024-01-25 00:00:00+00:00,0.022593999281525612,0.024505000561475754,0.021091999486088753,0.021891999989748,22658,0.0,0.0
2024-01-26 00:00:00+00:00,0.021891999989748,0.040008001029491425,0.021887000650167465,0.03619600087404251,21100,0.0,0.0
