TIMESTAMP,BAZED_OPEN_PRICE_USD,BAZED_HIGH_PRICE_USD,BAZED_LOW_PRICE_USD,BAZED_CLOSE_PRICE_USD,BAZED_VOLUME_USD,BAZED_DIVIDENDS_USD,BAZED_STOCK_SPLITS_USD
2023-12-08 00:00:00+00:00,0.11382599920034409,0.11386200040578842,0.10127200186252594,0.10133200138807297,99074,0.0,0.0
2023-12-09 00:00:00+00:00,0.1013299971818924,0.1138949990272522,0.08053900301456451,0.1138869971036911,213091,0.0,0.0
2023-12-10 00:00:00+00:00,0.11388900130987167,0.12897300720214844,0.11355400085449219,0.11668000370264053,184820,0.0,0.0
2023-12-11 00:00:00+00:00,0.11668500304222107,0.1167220026254654,0.08501999825239182,0.1067110002040863,261533,0.0,0.0
2023-12-12 00:00:00+00:00,0.10670199990272522,0.11323300004005432,0.09434200078248978,0.09649000316858292,94293,0.0,0.0
2023-12-13 00:00:00+00:00,0.09647999703884125,0.1180649995803833,0.09248500317335129,0.1164340004324913,99315,0.0,0.0
2023-12-14 00:00:00+00:00,0.11531399935483932,0.19018299877643585,0.11266200244426727,0.18999700248241425,779793,0.0,0.0
2023-12-15 00:00:00+00:00,0.1900320053100586,0.2633979916572571,0.15460899472236633,0.21261900663375854,715532,0.0,0.0
2023-12-16 00:00:00+00:00,0.21259699761867523,0.24779699742794037,0.21115699410438538,0.23540300130844116,338958,0.0,0.0
2023-12-17 00:00:00+00:00,0.2354709953069687,0.2525539994239807,0.21216699481010437,0.2493470013141632,333719,0.0,0.0
2023-12-18 00:00:00+00:00,0.2493620067834854,0.2493620067834854,0.21845099329948425,0.2247619926929474,145373,0.0,0.0
2023-12-19 00:00:00+00:00,0.2247209995985031,0.23123599588871002,0.20889799296855927,0.23123599588871002,160153,0.0,0.0
2023-12-20 00:00:00+00:00,0.23122499883174896,0.2733210027217865,0.22918500006198883,0.2704100012779236,230325,0.0,0.0
2023-12-21 00:00:00+00:00,0.27062299847602844,0.2720879912376404,0.2580130100250244,0.2600190043449402,151681,0.0,0.0
2023-12-22 00:00:00+00:00,0.26006099581718445,0.312610000371933,0.25977200269699097,0.2927669882774353,397388,0.0,0.0
2023-12-23 00:00:00+00:00,0.29264798760414124,0.2935839891433716,0.26811298727989197,0.27740800380706787,168395,0.0,0.0
2023-12-24 00:00:00+00:00,0.2773459851741791,0.29289498925209045,0.2711910009384155,0.2727909982204437,128483,0.0,0.0
2023-12-25 00:00:00+00:00,0.27269700169563293,0.27324000000953674,0.24745400249958038,0.25342801213264465,105167,0.0,0.0
2023-12-26 00:00:00+00:00,0.2534469962120056,0.2556929886341095,0.2252880036830902,0.22936700284481049,118336,0.0,0.0
2023-12-27 00:00:00+00:00,0.22937999665737152,0.24160100519657135,0.2120410054922104,0.2204360067844391,126954,0.0,0.0
2023-12-28 00:00:00+00:00,0.22035999596118927,0.23019400238990784,0.20229700207710266,0.20472100377082825,122379,0.0,0.0
2023-12-29 00:00:00+00:00,0.20474199950695038,0.20625700056552887,0.1762789934873581,0.18833500146865845,153773,0.0,0.0
2023-12-30 00:00:00+00:00,0.18834799528121948,0.18971900641918182,0.18321500718593597,0.18603000044822693,72048,0.0,0.0
2023-12-31 00:00:00+00:00,0.18602600693702698,0.19063499569892883,0.18419800698757172,0.19054900109767914,29960,0.0,0.0
2024-01-01 00:00:00+00:00,0.19104599952697754,0.22000500559806824,0.18811599910259247,0.2199070006608963,76695,0.0,0.0
2024-01-02 00:00:00+00:00,0.21998600661754608,0.23106800019741058,0.20591400563716888,0.2066580057144165,67181,0.0,0.0
2024-01-03 00:00:00+00:00,0.2066829949617386,0.21428799629211426,0.18352100253105164,0.1867620050907135,103606,0.0,0.0
2024-01-04 00:00:00+00:00,0.1867620050907135,0.21401000022888184,0.18493999540805817,0.2123049944639206,126530,0.0,0.0
2024-01-05 00:00:00+00:00,0.2123049944639206,0.2123049944639206,0.18874900043010712,0.1907230019569397,77374,0.0,0.0
2024-01-06 00:00:00+00:00,0.1907230019569397,0.19226999580860138,0.16926799714565277,0.1866070032119751,167055,0.0,0.0
2024-01-07 00:00:00+00:00,0.1866070032119751,0.1928350031375885,0.18278999626636505,0.18735499680042267,55446,0.0,0.0
2024-01-08 00:00:00+00:00,0.18735499680042267,0.2072259932756424,0.17867900431156158,0.2072259932756424,159962,0.0,0.0
2024-01-09 00:00:00+00:00,0.2072259932756424,0.2821429967880249,0.2072259932756424,0.2738859951496124,315710,0.0,0.0
2024-01-10 00:00:00+00:00,0.2738859951496124,0.29536500573158264,0.26934200525283813,0.29536500573158264,137254,0.0,0.0
2024-01-11 00:00:00+00:00,0.29536500573158264,0.3263239860534668,0.27116599678993225,0.27586400508880615,190814,0.0,0.0
2024-01-12 00:00:00+00:00,0.27586400508880615,0.2777140140533447,0.22353200614452362,0.24759800732135773,180716,0.0,0.0
2024-01-13 00:00:00+00:00,0.24759800732135773,0.29399898648262024,0.24693599343299866,0.2800149917602539,147288,0.0,0.0
2024-01-14 00:00:00+00:00,0.2800149917602539,0.2800549864768982,0.23535500466823578,0.23535500466823578,95753,0.0,0.0
2024-01-15 00:00:00+00:00,0.23535500466823578,0.2762869894504547,0.23421399295330048,0.2705880105495453,129867,0.0,0.0
2024-01-16 00:00:00+00:00,0.2705880105495453,0.28004100918769836,0.27021199464797974,0.27965599298477173,65970,0.0,0.0
2024-01-17 00:00:00+00:00,0.27965599298477173,0.28064700961112976,0.2585870027542114,0.2593100070953369,64295,0.0,0.0
2024-01-18 00:00:00+00:00,0.2593100070953369,0.28219300508499146,0.2593100070953369,0.26629701256752014,135128,0.0,0.0
2024-01-19 00:00:00+00:00,0.26629701256752014,0.2745420038700104,0.2180359959602356,0.23581300675868988,160688,0.0,0.0
2024-01-20 00:00:00+00:00,0.23581300675868988,0.23581300675868988,0.20821399986743927,0.23123900592327118,160636,0.0,0.0
2024-01-21 00:00:00+00:00,0.23123900592327118,0.2513040006160736,0.23123900592327118,0.24156400561332703,179316,0.0,0.0
2024-01-22 00:00:00+00:00,0.24178099632263184,0.24276700615882874,0.18509599566459656,0.20846199989318848,198631,0.0,0.0
2024-01-23 00:00:00+00:00,0.20846199989318848,0.2208070009946823,0.19496199488639832,0.2208070009946823,94092,0.0,0.0
2024-01-24 00:00:00+00:00,0.2208070009946823,0.23767800629138947,0.21893499791622162,0.22600699961185455,109767,0.0,0.0
2024-01-25 00:00:00+00:00,0.22600699961185455,0.22630000114440918,0.2029840052127838,0.205035999417305,51371,0.0,0.0
2024-01-26 00:00:00+00:00,0.205035999417305,0.22976699471473694,0.2047329992055893,0.22976699471473694,79280,0.0,0.0
2024-01-27 00:00:00+00:00,0.22976699471473694,0.25986000895500183,0.22742700576782227,0.2597860097885132,89143,0.0,0.0
2024-01-28 00:00:00+00:00,0.2597860097885132,0.3093779981136322,0.25971001386642456,0.2879689931869507,222827,0.0,0.0
2024-01-29 00:00:00+00:00,0.2879689931869507,0.29628100991249084,0.2755100131034851,0.2890009880065918,92190,0.0,0.0
2024-01-30 00:00:00+00:00,0.2858999967575073,0.28593599796295166,0.2625289857387543,0.27119800448417664,175062,0.0,0.0
2024-01-31 00:00:00+00:00,0.27119800448417664,0.2714950144290924,0.244595006108284,0.24551300704479218,76060,0.0,0.0
2024-02-01 00:00:00+00:00,0.24551300704479218,0.24726900458335876,0.23879900574684143,0.24710500240325928,57385,0.0,0.0
2024-02-02 00:00:00+00:00,0.2474299967288971,0.2500230073928833,0.23488199710845947,0.23686599731445312,49124,0.0,0.0
2024-02-03 00:00:00+00:00,0.23686599731445312,0.2416660040616989,0.2338320016860962,0.2353149950504303,49990,0.0,0.0
2024-02-04 00:00:00+00:00,0.2353149950504303,0.23652400076389313,0.21566100418567657,0.21774999797344208,97445,0.0,0.0
2024-02-05 00:00:00+00:00,0.21774999797344208,0.21978500485420227,0.20488199591636658,0.21139000356197357,81780,0.0,0.0
2024-02-06 00:00:00+00:00,0.21139000356197357,0.23163099586963654,0.15783299505710602,0.22603300213813782,319019,0.0,0.0
2024-02-07 00:00:00+00:00,0.22603300213813782,0.23837099969387054,0.2233790010213852,0.23694300651550293,48598,0.0,0.0
2024-02-08 00:00:00+00:00,0.23694300651550293,0.24106499552726746,0.20657199621200562,0.2081259936094284,123039,0.0,0.0
2024-02-09 00:00:00+00:00,0.2081259936094284,0.23347799479961395,0.20743100345134735,0.2249159961938858,80992,0.0,0.0
2024-02-10 00:00:00+00:00,0.2249159961938858,0.24273400008678436,0.22207699716091156,0.23534399271011353,84228,0.0,0.0
2024-02-11 00:00:00+00:00,0.23534399271011353,0.24263200163841248,0.22117799520492554,0.22117799520492554,84292,0.0,0.0
2024-02-12 00:00:00+00:00,0.22117799520492554,0.23045800626277924,0.2159239947795868,0.23012399673461914,142064,0.0,0.0
2024-02-13 00:00:00+00:00,0.23012399673461914,0.24108099937438965,0.1999330073595047,0.2026900053024292,181728,0.0,0.0
2024-02-14 00:00:00+00:00,0.2026900053024292,0.22021999955177307,0.19060200452804565,0.204912006855011,257820,0.0,0.0
