TIMESTAMP,PANO_OPEN_PRICE_USD,PANO_HIGH_PRICE_USD,PANO_LOW_PRICE_USD,PANO_CLOSE_PRICE_USD,PANO_VOLUME_USD,PANO_DIVIDENDS_USD,PANO_STOCK_SPLITS_USD
2024-03-19 00:00:00+00:00,0.07655999809503555,0.08484800159931183,0.07569699734449387,0.08381400257349014,15199,0.0,0.0
2024-03-20 00:00:00+00:00,0.08381400257349014,0.08413100242614746,0.06532000005245209,0.08019500225782394,39325,0.0,0.0
2024-03-21 00:00:00+00:00,0.08019500225782394,0.08639100193977356,0.07946500182151794,0.0848580002784729,10699,0.0,0.0
2024-03-22 00:00:00+00:00,0.0848580002784729,0.09582599997520447,0.0848580002784729,0.08580400049686432,25365,0.0,0.0
2024-03-23 00:00:00+00:00,0.08580400049686432,0.11461199820041656,0.07708299905061722,0.1074960008263588,42415,0.0,0.0
2024-03-24 00:00:00+00:00,0.1074960008263588,0.12209700047969818,0.10234899818897247,0.1176220029592514,23515,0.0,0.0
2024-03-25 00:00:00+00:00,0.1176220029592514,0.12638700008392334,0.09862600266933441,0.1148580014705658,53531,0.0,0.0
2024-03-26 00:00:00+00:00,0.1148580014705658,0.1423410028219223,0.11157199740409851,0.11975999921560287,75154,0.0,0.0
2024-03-27 00:00:00+00:00,0.11975999921560287,0.13297699391841888,0.10891599953174591,0.10891599953174591,36521,0.0,0.0
2024-03-28 00:00:00+00:00,0.10891599953174591,0.13882000744342804,0.10398299992084503,0.10986199975013733,68010,0.0,0.0
2024-03-29 00:00:00+00:00,0.10986199975013733,0.17473700642585754,0.10986199975013733,0.12843400239944458,115283,0.0,0.0
2024-03-30 00:00:00+00:00,0.12843400239944458,0.16227400302886963,0.11127100139856339,0.1530030071735382,73592,0.0,0.0
2024-03-31 00:00:00+00:00,0.1530030071735382,0.23773199319839478,0.15168200433254242,0.23615999519824982,171372,0.0,0.0
2024-04-01 00:00:00+00:00,0.23615999519824982,0.23615999519824982,0.16077199578285217,0.16129299998283386,118530,0.0,0.0
2024-04-02 00:00:00+00:00,0.16129299998283386,0.16592299938201904,0.12969499826431274,0.13610699772834778,58529,0.0,0.0
2024-04-03 00:00:00+00:00,0.13610699772834778,0.18009699881076813,0.13151399791240692,0.17315900325775146,72012,0.0,0.0
2024-04-04 00:00:00+00:00,0.17315900325775146,0.19836899638175964,0.16940400004386902,0.18040700256824493,49021,0.0,0.0
2024-04-05 00:00:00+00:00,0.18040700256824493,0.18040700256824493,0.162649005651474,0.162649005651474,23837,0.0,0.0
2024-04-06 00:00:00+00:00,0.162649005651474,0.17158199846744537,0.15436899662017822,0.17158199846744537,16656,0.0,0.0
2024-04-07 00:00:00+00:00,0.17158199846744537,0.17553700506687164,0.16001500189304352,0.16919200122356415,33386,0.0,0.0
2024-04-08 00:00:00+00:00,0.16919200122356415,0.1859389990568161,0.15770100057125092,0.1620510071516037,34289,0.0,0.0
2024-04-09 00:00:00+00:00,0.1620510071516037,0.163222998380661,0.1349720060825348,0.1349720060825348,31988,0.0,0.0
2024-04-10 00:00:00+00:00,0.1349720060825348,0.13530699908733368,0.12528200447559357,0.12528200447559357,19306,0.0,0.0
2024-04-11 00:00:00+00:00,0.12528200447559357,0.15046699345111847,0.11118800193071365,0.15046699345111847,47408,0.0,0.0
2024-04-12 00:00:00+00:00,0.15046699345111847,0.15572400391101837,0.12924499809741974,0.129954993724823,15982,0.0,0.0
2024-04-13 00:00:00+00:00,0.129954993724823,0.13360899686813354,0.07826899737119675,0.09208700060844421,99114,0.0,0.0
