TIMESTAMP,LANDLORD_OPEN_PRICE_USD,LANDLORD_HIGH_PRICE_USD,LANDLORD_LOW_PRICE_USD,LANDLORD_CLOSE_PRICE_USD,LANDLORD_VOLUME_USD,LANDLORD_DIVIDENDS_USD,LANDLORD_STOCK_SPLITS_USD
2024-07-10 00:00:00+00:00,0.00674699991941452,0.006909999996423721,0.004637999925762415,0.005181000102311373,5729583,0.0,0.0
2024-07-11 00:00:00+00:00,0.005187000147998333,0.007071000058203936,0.004031000193208456,0.004267000127583742,4244967,0.0,0.0
2024-07-12 00:00:00+00:00,0.0042420001700520515,0.004621000029146671,0.002722000004723668,0.0030690000858157873,3257488,0.0,0.0
2024-07-13 00:00:00+00:00,0.003074999898672104,0.003507999936118722,0.0022869999520480633,0.0025259999092668295,2711940,0.0,0.0
2024-07-14 00:00:00+00:00,0.002526999916881323,0.003212000010535121,0.0013249999610707164,0.003077999921515584,3338762,0.0,0.0
2024-07-15 00:00:00+00:00,0.0030590000096708536,0.004800000227987766,0.002566999988630414,0.004726000130176544,6009637,0.0,0.0
2024-07-16 00:00:00+00:00,0.004668000154197216,0.005944000091403723,0.0033760000951588154,0.00456599984318018,5711725,0.0,0.0
2024-07-17 00:00:00+00:00,0.004600000102072954,0.0053090001456439495,0.002563999965786934,0.0028669999446719885,3156115,0.0,0.0
2024-07-18 00:00:00+00:00,0.002862999914214015,0.0035290000960230827,0.0025599999353289604,0.002741999924182892,4045441,0.0,0.0
2024-07-19 00:00:00+00:00,0.0027340000960975885,0.004114000126719475,0.0026809999253600836,0.0033519999124109745,2245896,0.0,0.0
2024-07-20 00:00:00+00:00,0.003360999980941415,0.004736999981105328,0.0033100000582635403,0.0034729999024420977,1503336,0.0,0.0
2024-07-21 00:00:00+00:00,0.0034570000134408474,0.003731000004336238,0.0029070000164210796,0.0031799999997019768,802710,0.0,0.0
2024-07-22 00:00:00+00:00,0.0032099999953061342,0.0032649999484419823,0.0025909999385476112,0.0027020000852644444,1078151,0.0,0.0
2024-07-23 00:00:00+00:00,0.0027020000852644444,0.003014999907463789,0.0019069999689236283,0.0027050001081079245,1890610,0.0,0.0
2024-07-24 00:00:00+00:00,0.0026859999634325504,0.004064000211656094,0.0021349999587982893,0.004064000211656094,1767381,0.0,0.0
2024-07-25 00:00:00+00:00,0.00406600022688508,0.004087999928742647,0.0026229999493807554,0.0032240001019090414,1867172,0.0,0.0
2024-07-26 00:00:00+00:00,0.0032220000866800547,0.005044000223278999,0.0027280000504106283,0.0035409999545663595,2018823,0.0,0.0
2024-07-27 00:00:00+00:00,0.0035409999545663595,0.004629999864846468,0.0032339999452233315,0.0036200000904500484,1605269,0.0,0.0
2024-07-28 00:00:00+00:00,0.0036200000904500484,0.0036200000904500484,0.002741999924182892,0.0029299999587237835,1252997,0.0,0.0
2024-07-29 00:00:00+00:00,0.0029299999587237835,0.003754999954253435,0.0028810000512748957,0.0030869999900460243,1229878,0.0,0.0
2024-07-30 00:00:00+00:00,0.0030869999900460243,0.0033199999015778303,0.002759000053629279,0.00291300006210804,531739,0.0,0.0
2024-07-31 00:00:00+00:00,0.00291300006210804,0.003237999975681305,0.002435999922454357,0.0024969999212771654,733237,0.0,0.0
2024-08-01 00:00:00+00:00,0.0024969999212771654,0.0025820001028478146,0.001996000064536929,0.0022279999684542418,981487,0.0,0.0
2024-08-02 00:00:00+00:00,0.002251999918371439,0.0023980000987648964,0.001680999994277954,0.0019030000548809767,358753,0.0,0.0
2024-08-03 00:00:00+00:00,0.0019030000548809767,0.002230999991297722,0.0018179999897256494,0.001863999990746379,183133,0.0,0.0
2024-08-04 00:00:00+00:00,0.001863999990746379,0.0019680000841617584,0.0015999999595806003,0.001744000008329749,234048,0.0,0.0
2024-08-05 00:00:00+00:00,0.001728000002913177,0.0017330000409856439,0.001053999993018806,0.0015010000206530094,1075278,0.0,0.0
2024-08-06 00:00:00+00:00,0.0014979999978095293,0.0017999999690800905,0.0014049999881535769,0.001420999993570149,1027766,0.0,0.0
2024-08-07 00:00:00+00:00,0.0013210000470280647,0.0015040000434964895,0.0011159999994561076,0.0013630000175908208,746749,0.0,0.0
