TIMESTAMP,MORPH_OPEN_PRICE_USD,MORPH_HIGH_PRICE_USD,MORPH_LOW_PRICE_USD,MORPH_CLOSE_PRICE_USD,MORPH_VOLUME_USD,MORPH_DIVIDENDS_USD,MORPH_STOCK_SPLITS_USD
2021-09-15 00:00:00+00:00,6.894911766052246,6.909114837646484,6.865472793579102,6.90301513671875,244321,0.0,0.0
2021-09-16 00:00:00+00:00,6.902759075164795,7.511338233947754,3.870734930038452,4.103187084197998,439191,0.0,0.0
2021-09-17 00:00:00+00:00,4.101417064666748,4.810286045074463,2.023827075958252,2.968295097351074,755849,0.0,0.0
2021-09-18 00:00:00+00:00,2.9684391021728516,3.741313934326172,2.6329219341278076,2.8830790519714355,409440,0.0,0.0
2021-09-19 00:00:00+00:00,2.8984808921813965,3.1353609561920166,2.6391050815582275,3.0447990894317627,413525,0.0,0.0
2021-09-20 00:00:00+00:00,3.0456180572509766,3.1059041023254395,2.4950010776519775,2.831768035888672,591528,0.0,0.0
2021-09-21 00:00:00+00:00,2.831221103668213,2.8336141109466553,2.2070770263671875,2.2111079692840576,380436,0.0,0.0
2021-09-22 00:00:00+00:00,2.2107489109039307,3.5120010375976562,2.2107489109039307,2.912276029586792,1168113,0.0,0.0
2021-09-23 00:00:00+00:00,2.912666082382202,3.2644050121307373,2.761324882507324,3.250782012939453,741264,0.0,0.0
2021-09-24 00:00:00+00:00,3.2514829635620117,3.458491086959839,2.7974960803985596,3.3223929405212402,1083141,0.0,0.0
2021-09-25 00:00:00+00:00,3.323561906814575,4.192681789398193,3.152156114578247,3.1639211177825928,1166394,0.0,0.0
2021-09-26 00:00:00+00:00,3.16383695602417,3.7130119800567627,2.799117088317871,3.551983118057251,1113292,0.0,0.0
2021-09-27 00:00:00+00:00,3.552596092224121,3.881169080734253,3.0792250633239746,3.710292100906372,2080705,0.0,0.0
2021-09-28 00:00:00+00:00,3.711582899093628,3.849186897277832,2.994148015975952,3.0759639739990234,1609232,0.0,0.0
2021-09-29 00:00:00+00:00,3.0754640102386475,3.0852620601654053,2.514760971069336,2.5615029335021973,890521,0.0,0.0
2021-09-30 00:00:00+00:00,2.5529489517211914,2.9145140647888184,2.548072099685669,2.791821002960205,794203,0.0,0.0
2021-10-01 00:00:00+00:00,2.7916131019592285,3.6229000091552734,2.7767159938812256,3.4855101108551025,1740626,0.0,0.0
2021-10-02 00:00:00+00:00,3.4857420921325684,4.751645088195801,3.2649319171905518,4.629456996917725,2488444,0.0,0.0
2021-10-03 00:00:00+00:00,4.63149881362915,5.37478494644165,4.392364978790283,5.048512935638428,2588622,0.0,0.0
2021-10-04 00:00:00+00:00,5.047429084777832,6.2936577796936035,4.433438777923584,6.268191814422607,3620497,0.0,0.0
2021-10-05 00:00:00+00:00,6.27045202255249,7.99339485168457,6.19789981842041,7.976110935211182,4002901,0.0,0.0
2021-10-06 00:00:00+00:00,7.977806091308594,7.977806091308594,5.249917030334473,5.3017168045043945,4662970,0.0,0.0
2021-10-07 00:00:00+00:00,5.302248001098633,5.9481048583984375,3.7446908950805664,4.373898983001709,5365461,0.0,0.0
2021-10-08 00:00:00+00:00,4.373971939086914,5.457005023956299,4.314427852630615,4.386746883392334,3464510,0.0,0.0
2021-10-09 00:00:00+00:00,4.385890960693359,4.398672103881836,3.3751299381256104,3.480778932571411,2241114,0.0,0.0
2021-10-10 00:00:00+00:00,3.4815878868103027,3.652127981185913,3.0611441135406494,3.329118013381958,1871799,0.0,0.0
2021-10-11 00:00:00+00:00,3.329690933227539,4.112593173980713,3.3195650577545166,3.9358150959014893,1729362,0.0,0.0
2021-10-12 00:00:00+00:00,3.937835931777954,5.039549827575684,3.257275104522705,4.649603843688965,2902586,0.0,0.0
2021-10-13 00:00:00+00:00,4.6509480476379395,5.633909225463867,4.386946201324463,4.676921844482422,2528582,0.0,0.0
2021-10-14 00:00:00+00:00,4.678069114685059,4.692770004272461,3.0368199348449707,3.749185085296631,3724917,0.0,0.0
2021-10-15 00:00:00+00:00,3.750509023666382,3.750509023666382,2.6723530292510986,2.8282899856567383,1170161,0.0,0.0
2021-10-16 00:00:00+00:00,2.828015089035034,3.3934121131896973,2.7486929893493652,3.333048105239868,680371,0.0,0.0
2021-10-17 00:00:00+00:00,3.3351008892059326,3.6476550102233887,2.8987081050872803,3.2092700004577637,883451,0.0,0.0
2021-10-18 00:00:00+00:00,3.209583044052124,3.215657949447632,2.9154560565948486,3.1129329204559326,478575,0.0,0.0
2021-10-19 00:00:00+00:00,3.112868070602417,3.872217893600464,3.0963480472564697,3.8222739696502686,643826,0.0,0.0
2021-10-20 00:00:00+00:00,3.8263590335845947,3.8263590335845947,3.1211729049682617,3.4549999237060547,869244,0.0,0.0
2021-10-21 00:00:00+00:00,3.4576780796051025,4.472167015075684,3.3588480949401855,4.057703971862793,1279696,0.0,0.0
2021-10-22 00:00:00+00:00,4.053619861602783,4.5932230949401855,3.902740001678467,4.437127113342285,992708,0.0,0.0
2021-10-23 00:00:00+00:00,4.436644077301025,4.485770225524902,3.8307459354400635,4.036143779754639,776815,0.0,0.0
