TIMESTAMP,MURATIAI_OPEN_PRICE_USD,MURATIAI_HIGH_PRICE_USD,MURATIAI_LOW_PRICE_USD,MURATIAI_CLOSE_PRICE_USD,MURATIAI_VOLUME_USD,MURATIAI_DIVIDENDS_USD,MURATIAI_STOCK_SPLITS_USD
2023-06-04 00:00:00+00:00,4.999999873689376e-05,6.0999998822808266e-05,4.8000001697801054e-05,5.6000000768108293e-05,1355444,0.0,0.0
2023-06-05 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,4.70000013592653e-05,4.8000001697801054e-05,1150796,0.0,0.0
2023-06-06 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,2.499999936844688e-05,4.199999966658652e-05,1259284,0.0,0.0
2023-06-07 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,2.5999999706982635e-05,3.099999958067201e-05,491436,0.0,0.0
2023-06-08 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.499999936844688e-05,2.9999999242136255e-05,400842,0.0,0.0
2023-06-09 00:00:00+00:00,2.9999999242136255e-05,3.400000059627928e-05,2.499999936844688e-05,2.9000000722589903e-05,347471,0.0,0.0
2023-06-10 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.499999936844688e-05,2.5999999706982635e-05,259459,0.0,0.0
2023-06-11 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.2000000171829015e-05,2.4000000848900527e-05,237876,0.0,0.0
2023-06-12 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.8999999156221747e-05,2.300000051036477e-05,270881,0.0,0.0
2023-06-13 00:00:00+00:00,2.300000051036477e-05,2.9999999242136255e-05,2.2000000171829015e-05,2.9999999242136255e-05,292386,0.0,0.0
2023-06-14 00:00:00+00:00,2.9999999242136255e-05,3.7999998312443495e-05,2.8000000384054147e-05,2.8000000384054147e-05,331790,0.0,0.0
2023-06-15 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.499999936844688e-05,2.700000004551839e-05,222167,0.0,0.0
2023-06-16 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,2.499999936844688e-05,2.5999999706982635e-05,249528,0.0,0.0
2023-06-17 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.499999936844688e-05,2.499999936844688e-05,224910,0.0,0.0
2023-06-18 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.4000000848900527e-05,285845,0.0,0.0
2023-06-19 00:00:00+00:00,2.4000000848900527e-05,2.700000004551839e-05,2.4000000848900527e-05,2.4000000848900527e-05,260985,0.0,0.0
2023-06-20 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,1.8000000636675395e-05,2.300000051036477e-05,310667,0.0,0.0
2023-06-21 00:00:00+00:00,2.300000051036477e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.2000000171829015e-05,283314,0.0,0.0
2023-06-22 00:00:00+00:00,2.2000000171829015e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.300000051036477e-05,223577,0.0,0.0
2023-06-23 00:00:00+00:00,2.300000051036477e-05,2.499999936844688e-05,2.300000051036477e-05,2.4000000848900527e-05,229274,0.0,0.0
2023-06-24 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,2.300000051036477e-05,2.4000000848900527e-05,224900,0.0,0.0
2023-06-25 00:00:00+00:00,2.4000000848900527e-05,2.9000000722589903e-05,2.2000000171829015e-05,2.8000000384054147e-05,261652,0.0,0.0
2023-06-26 00:00:00+00:00,2.8000000384054147e-05,3.400000059627928e-05,2.300000051036477e-05,2.5999999706982635e-05,301203,0.0,0.0
2023-06-27 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.4000000848900527e-05,2.4000000848900527e-05,229793,0.0,0.0
2023-06-28 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.300000051036477e-05,191913,0.0,0.0
2023-06-29 00:00:00+00:00,2.300000051036477e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.4000000848900527e-05,237802,0.0,0.0
2023-06-30 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.099999983329326e-05,2.2000000171829015e-05,211481,0.0,0.0
2023-07-01 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,2.099999983329326e-05,2.4000000848900527e-05,224739,0.0,0.0
2023-07-02 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,1.9999999494757503e-05,2.300000051036477e-05,281462,0.0,0.0
2023-07-03 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,1.9999999494757503e-05,2.099999983329326e-05,257459,0.0,0.0
2023-07-04 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.099999983329326e-05,2.2000000171829015e-05,212686,0.0,0.0
2023-07-05 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.8000000636675395e-05,2.099999983329326e-05,220750,0.0,0.0
2023-07-06 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,176304,0.0,0.0
2023-07-07 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.8000000636675395e-05,2.099999983329326e-05,258090,0.0,0.0
2023-07-08 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,234367,0.0,0.0
2023-07-09 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,211014,0.0,0.0
2023-07-10 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.9999999494757503e-05,2.099999983329326e-05,228775,0.0,0.0
2023-07-11 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,190207,0.0,0.0
2023-07-12 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8999999156221747e-05,2.099999983329326e-05,173257,0.0,0.0
2023-07-13 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,222399,0.0,0.0
2023-07-14 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.9999999494757503e-05,1.9999999494757503e-05,219242,0.0,0.0
2023-07-15 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,208299,0.0,0.0
2023-07-16 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,215081,0.0,0.0
2023-07-17 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,253174,0.0,0.0
2023-07-18 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.8999999156221747e-05,1.9999999494757503e-05,236904,0.0,0.0
2023-07-19 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,197775,0.0,0.0
2023-07-20 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8999999156221747e-05,1.9999999494757503e-05,196982,0.0,0.0
2023-07-21 00:00:00+00:00,1.9999999494757503e-05,2.5999999706982635e-05,1.8999999156221747e-05,2.499999936844688e-05,270474,0.0,0.0
2023-07-22 00:00:00+00:00,2.499999936844688e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.499999936844688e-05,229825,0.0,0.0
2023-07-23 00:00:00+00:00,2.499999936844688e-05,2.9000000722589903e-05,2.099999983329326e-05,2.9000000722589903e-05,236544,0.0,0.0
2023-07-24 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.300000051036477e-05,2.300000051036477e-05,245282,0.0,0.0
2023-07-25 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.300000051036477e-05,211361,0.0,0.0
2023-07-26 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,185741,0.0,0.0
2023-07-27 00:00:00+00:00,2.2000000171829015e-05,2.700000004551839e-05,2.2000000171829015e-05,2.5999999706982635e-05,223387,0.0,0.0
2023-07-28 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.4000000848900527e-05,2.499999936844688e-05,247317,0.0,0.0
2023-07-29 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.4000000848900527e-05,212418,0.0,0.0
2023-07-30 00:00:00+00:00,2.4000000848900527e-05,2.8000000384054147e-05,2.300000051036477e-05,2.8000000384054147e-05,251385,0.0,0.0
2023-07-31 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,1.8000000636675395e-05,1.8000000636675395e-05,423598,0.0,0.0
2023-08-01 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.8000000636675395e-05,733632,0.0,0.0
2023-08-02 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,9.999999747378752e-06,1.1000000085914508e-05,812786,0.0,0.0
2023-08-03 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,7.999999979801942e-06,9.000000318337698e-06,446424,0.0,0.0
2023-08-04 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,376063,0.0,0.0
2023-08-05 00:00:00+00:00,7.999999979801942e-06,1.2000000424450263e-05,7.999999979801942e-06,9.999999747378752e-06,350745,0.0,0.0
2023-08-06 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,251011,0.0,0.0
2023-08-07 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,269934,0.0,0.0
2023-08-08 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,233476,0.0,0.0
2023-08-09 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,233954,0.0,0.0
2023-08-10 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,201351,0.0,0.0
2023-08-11 00:00:00+00:00,7.999999979801942e-06,9.999999747378752e-06,7.000000096013537e-06,9.000000318337698e-06,269643,0.0,0.0
2023-08-12 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,223226,0.0,0.0
2023-08-13 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,222251,0.0,0.0
2023-08-14 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,225577,0.0,0.0
2023-08-15 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,9.000000318337698e-06,217134,0.0,0.0
2023-08-16 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,225628,0.0,0.0
2023-08-17 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,6.000000212225132e-06,7.999999979801942e-06,251857,0.0,0.0
2023-08-18 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,229307,0.0,0.0
2023-08-19 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,229338,0.0,0.0
2023-08-20 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,237764,0.0,0.0
2023-08-21 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,7.999999979801942e-06,239705,0.0,0.0
2023-08-22 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,205803,0.0,0.0
2023-08-23 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,7.999999979801942e-06,202020,0.0,0.0
2023-08-24 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,203218,0.0,0.0
2023-08-25 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,215421,0.0,0.0
2023-08-26 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,164560,0.0,0.0
2023-08-27 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,248863,0.0,0.0
2023-08-28 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,213930,0.0,0.0
2023-08-29 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,242095,0.0,0.0
2023-08-30 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,215982,0.0,0.0
2023-08-31 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,244878,0.0,0.0
2023-09-01 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,236488,0.0,0.0
2023-09-02 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,245289,0.0,0.0
2023-09-03 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,272386,0.0,0.0
2023-09-04 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,267987,0.0,0.0
2023-09-05 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,240760,0.0,0.0
2023-09-06 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,215171,0.0,0.0
2023-09-07 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,231122,0.0,0.0
2023-09-08 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,220914,0.0,0.0
2023-09-09 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,242938,0.0,0.0
2023-09-10 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,221563,0.0,0.0
2023-09-11 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,245279,0.0,0.0
2023-09-12 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,245075,0.0,0.0
2023-09-13 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,244719,0.0,0.0
2023-09-14 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,223410,0.0,0.0
2023-09-15 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,204261,0.0,0.0
2023-09-16 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,210159,0.0,0.0
2023-09-17 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,185258,0.0,0.0
2023-09-21 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,197480,0.0,0.0
2023-09-22 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,217251,0.0,0.0
2023-09-23 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,200050,0.0,0.0
2023-09-24 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,191954,0.0,0.0
2023-09-25 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,193741,0.0,0.0
2023-09-26 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,190546,0.0,0.0
2023-09-27 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,167630,0.0,0.0
2023-09-28 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,137874,0.0,0.0
2023-09-29 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,211913,0.0,0.0
2023-09-30 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,198213,0.0,0.0
2023-10-01 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,212877,0.0,0.0
2023-10-02 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,183316,0.0,0.0
2023-10-03 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,177521,0.0,0.0
2023-10-04 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,158817,0.0,0.0
2023-10-05 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,199424,0.0,0.0
2023-10-06 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,191913,0.0,0.0
2023-10-07 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,204354,0.0,0.0
2023-10-08 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,181415,0.0,0.0
2023-10-09 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,196328,0.0,0.0
2023-10-10 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,202311,0.0,0.0
2023-10-11 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,169883,0.0,0.0
2023-10-12 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,198563,0.0,0.0
2023-10-13 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,182887,0.0,0.0
2023-10-14 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,202183,0.0,0.0
2023-10-15 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,220568,0.0,0.0
2023-10-16 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,189647,0.0,0.0
2023-10-17 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,189407,0.0,0.0
2023-10-18 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,3.000000106112566e-06,4.999999873689376e-06,235093,0.0,0.0
2023-10-19 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,190352,0.0,0.0
2023-10-20 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,207570,0.0,0.0
2023-10-21 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,194561,0.0,0.0
2023-10-22 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,202658,0.0,0.0
2023-10-23 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,199096,0.0,0.0
2023-10-24 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,191941,0.0,0.0
2023-10-25 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,190464,0.0,0.0
2023-10-26 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,179428,0.0,0.0
2023-10-27 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,184411,0.0,0.0
2023-10-28 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,186857,0.0,0.0
2023-10-29 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,190100,0.0,0.0
2023-10-30 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,33831,0.0,0.0
2023-10-31 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,24451,0.0,0.0
2023-11-01 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,18958,0.0,0.0
2023-11-02 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,33547,0.0,0.0
2023-11-03 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,32074,0.0,0.0
2023-11-04 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,24995,0.0,0.0
2023-11-05 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,38193,0.0,0.0
2023-11-06 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,29544,0.0,0.0
2023-11-07 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,18795,0.0,0.0
2023-11-08 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,22005,0.0,0.0
2023-11-09 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,20241,0.0,0.0
2023-11-10 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,28302,0.0,0.0
2023-11-11 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,23238,0.0,0.0
2023-11-12 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,15862,0.0,0.0
2023-11-13 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,21917,0.0,0.0
2023-11-14 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,19677,0.0,0.0
2023-11-15 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,20801,0.0,0.0
2023-11-16 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,21863,0.0,0.0
2023-11-17 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,29480,0.0,0.0
2023-11-18 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,19088,0.0,0.0
2023-11-19 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,24500,0.0,0.0
2023-11-20 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,19242,0.0,0.0
2023-11-21 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,21493,0.0,0.0
2023-11-22 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,19814,0.0,0.0
