TIMESTAMP,MELANIA_OPEN_PRICE_USD,MELANIA_HIGH_PRICE_USD,MELANIA_LOW_PRICE_USD,MELANIA_CLOSE_PRICE_USD,MELANIA_VOLUME_USD,MELANIA_DIVIDENDS_USD,MELANIA_STOCK_SPLITS_USD
2024-03-14 00:00:00+00:00,0.013311999849975109,0.020749999210238457,0.010263999924063683,0.014245999976992607,108113,0.0,0.0
2024-03-15 00:00:00+00:00,0.014245999976992607,0.015856999903917313,0.008689000271260738,0.009026999585330486,80271,0.0,0.0
2024-03-16 00:00:00+00:00,0.009026999585330486,0.010301999747753143,0.004749000072479248,0.00916799996048212,84859,0.0,0.0
2024-03-17 00:00:00+00:00,0.00916799996048212,0.009763999842107296,0.008803999982774258,0.009238000027835369,14432,0.0,0.0
2024-03-18 00:00:00+00:00,0.008677000179886818,0.01117900013923645,0.007369999773800373,0.008727000094950199,89244,0.0,0.0
2024-03-19 00:00:00+00:00,0.008706999942660332,0.008747000247240067,0.007145999930799007,0.007304999977350235,31679,0.0,0.0
2024-03-20 00:00:00+00:00,0.007304999977350235,0.007911000400781631,0.005222999956458807,0.006151000037789345,32999,0.0,0.0
2024-03-21 00:00:00+00:00,0.006151000037789345,0.008093000389635563,0.005963000003248453,0.006087000016123056,32970,0.0,0.0
2024-03-22 00:00:00+00:00,0.006087000016123056,0.006246999837458134,0.004098999779671431,0.00457700015977025,16463,0.0,0.0
2024-03-23 00:00:00+00:00,0.00457700015977025,0.005026000086218119,0.004044000059366226,0.005026000086218119,8458,0.0,0.0
2024-03-24 00:00:00+00:00,0.005026000086218119,0.00712599977850914,0.005026000086218119,0.006531999912112951,10562,0.0,0.0
2024-03-25 00:00:00+00:00,0.006531999912112951,0.007652999833226204,0.006446999963372946,0.007652000058442354,21023,0.0,0.0
2024-03-26 00:00:00+00:00,0.007652000058442354,0.00903099961578846,0.007381000090390444,0.008310999721288681,28119,0.0,0.0
2024-03-27 00:00:00+00:00,0.008310999721288681,0.008310999721288681,0.005987999960780144,0.005987999960780144,12205,0.0,0.0
2024-03-28 00:00:00+00:00,0.005987999960780144,0.008719000034034252,0.004985999781638384,0.00835500005632639,29613,0.0,0.0
2024-03-29 00:00:00+00:00,0.00835500005632639,0.00839999970048666,0.005843000020831823,0.006198999937623739,17510,0.0,0.0
2024-03-30 00:00:00+00:00,0.006198999937623739,0.006198999937623739,0.005950999911874533,0.006033000070601702,374,0.0,0.0
2024-03-31 00:00:00+00:00,0.006033000070601702,0.006033000070601702,0.004774999804794788,0.005375000182539225,8921,0.0,0.0
2024-04-01 00:00:00+00:00,0.005375000182539225,0.005694999825209379,0.0040710000321269035,0.005115999840199947,13334,0.0,0.0
2024-04-02 00:00:00+00:00,0.005115999840199947,0.007216999772936106,0.004416999872773886,0.005510999821126461,43892,0.0,0.0
2024-04-03 00:00:00+00:00,0.005510999821126461,0.009607000276446342,0.005510999821126461,0.009213999845087528,62713,0.0,0.0
