TIMESTAMP,AEVUM_OPEN_PRICE_USD,AEVUM_HIGH_PRICE_USD,AEVUM_LOW_PRICE_USD,AEVUM_CLOSE_PRICE_USD,AEVUM_VOLUME_USD,AEVUM_DIVIDENDS_USD,AEVUM_STOCK_SPLITS_USD
2023-05-28 00:00:00+00:00,0.0048870001919567585,0.028960000723600388,0.0048329997807741165,0.023145999759435654,106402,0.0,0.0
2023-05-29 00:00:00+00:00,0.022867999970912933,0.029179999604821205,0.009785999543964863,0.011518999934196472,95880,0.0,0.0
2023-05-30 00:00:00+00:00,0.011366000398993492,0.016852999106049538,0.010449999943375587,0.013887000270187855,45266,0.0,0.0
2023-05-31 00:00:00+00:00,0.013387000188231468,0.015548000112175941,0.010652000084519386,0.010852999985218048,28659,0.0,0.0
2023-06-01 00:00:00+00:00,0.01090800017118454,0.01255900040268898,0.010847999714314938,0.012272999621927738,21562,0.0,0.0
2023-06-02 00:00:00+00:00,0.01229500025510788,0.01510899979621172,0.012129999697208405,0.014806999824941158,23177,0.0,0.0
2023-06-03 00:00:00+00:00,0.014806999824941158,0.015026000328361988,0.011250000447034836,0.012656000442802906,24319,0.0,0.0
2023-06-04 00:00:00+00:00,0.012657999992370605,0.013271999545395374,0.011938000097870827,0.012439999729394913,24502,0.0,0.0
2023-06-05 00:00:00+00:00,0.012435000389814377,0.01245800033211708,0.010061999782919884,0.011040999554097652,19122,0.0,0.0
2023-06-06 00:00:00+00:00,0.011105000041425228,0.01144499983638525,0.010234000161290169,0.010293999686837196,15979,0.0,0.0
2023-06-07 00:00:00+00:00,0.01029799971729517,0.010366999544203281,0.009384999983012676,0.00940100010484457,22779,0.0,0.0
2023-06-08 00:00:00+00:00,0.00940100010484457,0.009460000321269035,0.006893999874591827,0.007414000108838081,15567,0.0,0.0
2023-06-09 00:00:00+00:00,0.007412000093609095,0.0074629997834563255,0.006725000217556953,0.00735200010240078,4142,0.0,0.0
2023-06-10 00:00:00+00:00,0.00735200010240078,0.007505999878048897,0.006719000171869993,0.006835999898612499,2754,0.0,0.0
2023-06-11 00:00:00+00:00,0.006802000105381012,0.006905000191181898,0.006713999900966883,0.006787999998778105,1672,0.0,0.0
2023-06-12 00:00:00+00:00,0.006787999998778105,0.007048000115901232,0.006775000132620335,0.006938999984413385,1243,0.0,0.0
2023-06-13 00:00:00+00:00,0.006938999984413385,0.007096999790519476,0.006891000084578991,0.006959000136703253,1012,0.0,0.0
2023-06-14 00:00:00+00:00,0.006959000136703253,0.007023000158369541,0.005289999768137932,0.005557999946177006,3420,0.0,0.0
2023-06-15 00:00:00+00:00,0.005582000128924847,0.0062339999713003635,0.005224999971687794,0.005303999874740839,6640,0.0,0.0
2023-06-16 00:00:00+00:00,0.005303999874740839,0.005501000210642815,0.005231000017374754,0.005423000082373619,5293,0.0,0.0
2023-06-17 00:00:00+00:00,0.005417000036686659,0.005611000116914511,0.005408000200986862,0.0055669997818768024,3379,0.0,0.0
2023-06-18 00:00:00+00:00,0.005590999964624643,0.005708000157028437,0.005551000125706196,0.005671000108122826,2304,0.0,0.0
2023-06-19 00:00:00+00:00,0.005671000108122826,0.005716999992728233,0.005514000076800585,0.005601000040769577,1691,0.0,0.0
2023-06-20 00:00:00+00:00,0.00559900002554059,0.005828999914228916,0.00558099988847971,0.005805000197142363,1180,0.0,0.0
2023-06-21 00:00:00+00:00,0.005801000166684389,0.0064650001004338264,0.005717999767512083,0.006233000196516514,1699,0.0,0.0
2023-06-22 00:00:00+00:00,0.00622999994084239,0.006370999850332737,0.005510999821126461,0.005570000037550926,1361,0.0,0.0
2023-06-23 00:00:00+00:00,0.005597999785095453,0.0064559997990727425,0.0055669997818768024,0.006221999879926443,1461,0.0,0.0
2023-06-24 00:00:00+00:00,0.006254000123590231,0.006264000199735165,0.0047530001029372215,0.004819999914616346,2238,0.0,0.0
2023-06-25 00:00:00+00:00,0.004819999914616346,0.0051449998281896114,0.004792000167071819,0.004869000054895878,767,0.0,0.0
2023-06-26 00:00:00+00:00,0.004867999814450741,0.004999999888241291,0.004856999963521957,0.00496899988502264,119,0.0,0.0
2023-06-27 00:00:00+00:00,0.004970999900251627,0.010772000066936016,0.004941000137478113,0.01027000043541193,5484,0.0,0.0
2023-06-28 00:00:00+00:00,0.01027000043541193,0.013460000045597553,0.009349999949336052,0.013131000101566315,4480,0.0,0.0
2023-06-29 00:00:00+00:00,0.013131000101566315,0.015734000131487846,0.012853999622166157,0.013380000367760658,7151,0.0,0.0
2023-06-30 00:00:00+00:00,0.013372000306844711,0.013400999829173088,0.012016999535262585,0.012203999795019627,1567,0.0,0.0
2023-07-01 00:00:00+00:00,0.01220100000500679,0.012777999974787235,0.011225000023841858,0.012593000195920467,1933,0.0,0.0
2023-07-02 00:00:00+00:00,0.012601000256836414,0.012601999565958977,0.011199000291526318,0.011366000398993492,990,0.0,0.0
2023-07-03 00:00:00+00:00,0.011361000128090382,0.011921999976038933,0.011349000036716461,0.011909999884665012,506,0.0,0.0
2023-07-04 00:00:00+00:00,0.011907000094652176,0.01193000003695488,0.01114100031554699,0.01116000022739172,675,0.0,0.0
2023-07-05 00:00:00+00:00,0.01116000022739172,0.011340999975800514,0.010432000271975994,0.011117000132799149,1119,0.0,0.0
2023-07-06 00:00:00+00:00,0.011115999892354012,0.013166000135242939,0.011106000281870365,0.012238999828696251,1660,0.0,0.0
