TIMESTAMP,NEKO23856_OPEN_PRICE_USD,NEKO23856_HIGH_PRICE_USD,NEKO23856_LOW_PRICE_USD,NEKO23856_CLOSE_PRICE_USD,NEKO23856_VOLUME_USD,NEKO23856_DIVIDENDS_USD,NEKO23856_STOCK_SPLITS_USD
2023-03-09 00:00:00+00:00,0.003880999982357025,0.004803000018000603,0.0038389998953789473,0.004774000030010939,8876,0.0,0.0
2023-03-10 00:00:00+00:00,0.004774000030010939,0.0075090001337230206,0.004228999838232994,0.005293999798595905,12867,0.0,0.0
2023-03-11 00:00:00+00:00,0.005293999798595905,0.00570600014179945,0.003819999983534217,0.00457199988886714,4205,0.0,0.0
2023-03-12 00:00:00+00:00,0.004569999873638153,0.0056859999895095825,0.003469000104814768,0.005148000083863735,6644,0.0,0.0
2023-03-13 00:00:00+00:00,0.005030999891459942,0.03273500129580498,0.004693999886512756,0.00967899989336729,32658,0.0,0.0
2023-03-14 00:00:00+00:00,0.009677000343799591,0.0129399998113513,0.007567000109702349,0.011385000310838223,16208,0.0,0.0
2023-03-15 00:00:00+00:00,0.011378999799489975,0.022034000605344772,0.011025000363588333,0.016234999522566795,41535,0.0,0.0
2023-03-16 00:00:00+00:00,0.016256000846624374,0.02505899965763092,0.01551000028848648,0.021229000762104988,31051,0.0,0.0
2023-03-17 00:00:00+00:00,0.021407999098300934,0.02579299919307232,0.01792600005865097,0.019967999309301376,26083,0.0,0.0
2023-03-18 00:00:00+00:00,0.019974999129772186,0.030037999153137207,0.016002999618649483,0.02028699964284897,39921,0.0,0.0
2023-03-19 00:00:00+00:00,0.02030700072646141,0.03390499949455261,0.020305000245571136,0.028403999283909798,37661,0.0,0.0
2023-03-20 00:00:00+00:00,0.028403999283909798,0.034005001187324524,0.025193000212311745,0.025828000158071518,22929,0.0,0.0
2023-03-21 00:00:00+00:00,0.025828000158071518,0.0282600000500679,0.02045699954032898,0.021723000332713127,24140,0.0,0.0
2023-03-22 00:00:00+00:00,0.021717999130487442,0.021720999851822853,0.012404000386595726,0.0140990000218153,20093,0.0,0.0
2023-03-23 00:00:00+00:00,0.014094999991357327,0.01673799939453602,0.013509999960660934,0.016002999618649483,4547,0.0,0.0
2023-03-24 00:00:00+00:00,0.016002999618649483,0.01723100058734417,0.013346999883651733,0.014434999786317348,3642,0.0,0.0
2023-03-25 00:00:00+00:00,0.014437999576330185,0.015329999849200249,0.010087000206112862,0.01261799968779087,6574,0.0,0.0
2023-03-26 00:00:00+00:00,0.012659000232815742,0.017673999071121216,0.012362999841570854,0.016867000609636307,4176,0.0,0.0
