TIMESTAMP,DOGA30412_OPEN_PRICE_USD,DOGA30412_HIGH_PRICE_USD,DOGA30412_LOW_PRICE_USD,DOGA30412_CLOSE_PRICE_USD,DOGA30412_VOLUME_USD,DOGA30412_DIVIDENDS_USD,DOGA30412_STOCK_SPLITS_USD
2024-04-19 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.999999979801942e-06,45401,0.0,0.0
2024-04-20 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,18531,0.0,0.0
2024-04-21 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,19562,0.0,0.0
2024-04-22 00:00:00+00:00,7.999999979801942e-06,9.999999747378752e-06,7.999999979801942e-06,9.999999747378752e-06,46415,0.0,0.0
2024-04-23 00:00:00+00:00,9.999999747378752e-06,1.2999999853491317e-05,9.000000318337698e-06,1.2999999853491317e-05,113364,0.0,0.0
2024-04-24 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2000000424450263e-05,80743,0.0,0.0
2024-04-25 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.000000318337698e-06,1.1000000085914508e-05,50812,0.0,0.0
2024-04-26 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,7.999999979801942e-06,7.999999979801942e-06,47172,0.0,0.0
2024-04-27 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,9.000000318337698e-06,24152,0.0,0.0
2024-04-28 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,6186,0.0,0.0
2024-04-29 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,11132,0.0,0.0
2024-04-30 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,16093,0.0,0.0
2024-05-01 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,16893,0.0,0.0
2024-05-02 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,11352,0.0,0.0
2024-05-03 00:00:00+00:00,7.999999979801942e-06,1.1000000085914508e-05,7.000000096013537e-06,1.1000000085914508e-05,28526,0.0,0.0
2024-05-04 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,9.999999747378752e-06,1.4000000192027073e-05,48239,0.0,0.0
2024-05-05 00:00:00+00:00,1.4000000192027073e-05,2.2000000171829015e-05,1.2999999853491317e-05,2.2000000171829015e-05,114279,0.0,0.0
2024-05-06 00:00:00+00:00,2.2000000171829015e-05,2.9000000722589903e-05,2.2000000171829015e-05,2.300000051036477e-05,197301,0.0,0.0
2024-05-07 00:00:00+00:00,2.300000051036477e-05,3.899999865097925e-05,2.300000051036477e-05,3.7000001611886546e-05,194251,0.0,0.0
2024-05-08 00:00:00+00:00,3.7000001611886546e-05,9.200000204145908e-05,3.5000000934815034e-05,3.9999998989515007e-05,1107092,0.0,0.0
2024-05-09 00:00:00+00:00,3.9999998989515007e-05,6.800000119255856e-05,3.9999998989515007e-05,5.700000110664405e-05,375167,0.0,0.0
2024-05-10 00:00:00+00:00,5.700000110664405e-05,7.200000254670158e-05,5.700000110664405e-05,6.800000119255856e-05,276748,0.0,0.0
2024-05-11 00:00:00+00:00,6.800000119255856e-05,7.79999973019585e-05,6.0999998822808266e-05,7.100000220816582e-05,240383,0.0,0.0
2024-05-12 00:00:00+00:00,7.100000220816582e-05,8.299999899463728e-05,6.600000051548705e-05,8.299999899463728e-05,173831,0.0,0.0
2024-05-13 00:00:00+00:00,8.499999967170879e-05,8.800000068731606e-05,7.400000322377309e-05,8.600000001024455e-05,273154,0.0,0.0
2024-05-14 00:00:00+00:00,8.600000001024455e-05,8.70000003487803e-05,6.500000017695129e-05,7.699999696342275e-05,287142,0.0,0.0
2024-05-15 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,6.199999916134402e-05,7.200000254670158e-05,278847,0.0,0.0
2024-05-16 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,5.999999848427251e-05,6.70000008540228e-05,268932,0.0,0.0
2024-05-17 00:00:00+00:00,6.70000008540228e-05,7.300000288523734e-05,6.299999949987978e-05,6.70000008540228e-05,148149,0.0,0.0
2024-05-18 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,4.199999966658652e-05,4.600000102072954e-05,331350,0.0,0.0
2024-05-19 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,3.199999991920777e-05,4.600000102072954e-05,188983,0.0,0.0
2024-05-20 00:00:00+00:00,4.600000102072954e-05,4.8999998398358e-05,3.899999865097925e-05,4.099999932805076e-05,121056,0.0,0.0
2024-05-21 00:00:00+00:00,4.099999932805076e-05,4.400000034365803e-05,2.9000000722589903e-05,3.199999991920777e-05,323834,0.0,0.0
2024-05-22 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,2.2000000171829015e-05,2.9000000722589903e-05,200792,0.0,0.0
2024-05-23 00:00:00+00:00,2.9000000722589903e-05,4.5000000682193786e-05,2.9000000722589903e-05,3.5000000934815034e-05,367429,0.0,0.0
2024-05-24 00:00:00+00:00,3.5000000934815034e-05,3.7000001611886546e-05,3.300000025774352e-05,3.5000000934815034e-05,108344,0.0,0.0
2024-05-25 00:00:00+00:00,3.5000000934815034e-05,3.899999865097925e-05,3.400000059627928e-05,3.600000127335079e-05,89733,0.0,0.0
2024-05-26 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.5000000934815034e-05,3.7000001611886546e-05,75801,0.0,0.0
2024-05-27 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.199999991920777e-05,3.400000059627928e-05,166794,0.0,0.0
2024-05-28 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,2.9000000722589903e-05,2.9000000722589903e-05,103912,0.0,0.0
2024-05-29 00:00:00+00:00,2.9000000722589903e-05,3.300000025774352e-05,2.5999999706982635e-05,2.700000004551839e-05,137501,0.0,0.0
2024-05-30 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.2000000171829015e-05,2.300000051036477e-05,158304,0.0,0.0
2024-05-31 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,2.099999983329326e-05,2.2000000171829015e-05,90017,0.0,0.0
2024-06-01 00:00:00+00:00,2.2000000171829015e-05,2.8000000384054147e-05,2.2000000171829015e-05,2.5999999706982635e-05,151687,0.0,0.0
2024-06-02 00:00:00+00:00,2.499999936844688e-05,2.8000000384054147e-05,1.8000000636675395e-05,1.8999999156221747e-05,181864,0.0,0.0
2024-06-03 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.700000029813964e-05,1.9999999494757503e-05,131335,0.0,0.0
2024-06-04 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.700000029813964e-05,1.700000029813964e-05,90118,0.0,0.0
2024-06-05 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.700000029813964e-05,106356,0.0,0.0
2024-06-06 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4999999621068127e-05,79979,0.0,0.0
2024-06-07 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.4000000192027073e-05,132190,0.0,0.0
2024-06-08 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,116034,0.0,0.0
2024-06-09 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,124765,0.0,0.0
2024-06-10 00:00:00+00:00,1.2000000424450263e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.5999999959603883e-05,229523,0.0,0.0
2024-06-11 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.2999999853491317e-05,90972,0.0,0.0
2024-06-12 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2000000424450263e-05,76541,0.0,0.0
2024-06-13 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.4000000192027073e-05,83816,0.0,0.0
2024-06-14 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.4000000192027073e-05,129866,0.0,0.0
2024-06-15 00:00:00+00:00,1.4000000192027073e-05,2.2000000171829015e-05,9.999999747378752e-06,1.5999999959603883e-05,628242,0.0,0.0
2024-06-16 00:00:00+00:00,1.5999999959603883e-05,1.8999999156221747e-05,1.2999999853491317e-05,1.4999999621068127e-05,791542,0.0,0.0
2024-06-17 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.4000000192027073e-05,957219,0.0,0.0
2024-06-18 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.4999999621068127e-05,1917946,0.0,0.0
2024-06-19 00:00:00+00:00,1.4999999621068127e-05,1.8999999156221747e-05,1.2000000424450263e-05,1.4000000192027073e-05,1291191,0.0,0.0
2024-06-20 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.4000000192027073e-05,1112888,0.0,0.0
2024-06-21 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2999999853491317e-05,1217385,0.0,0.0
2024-06-22 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2000000424450263e-05,891045,0.0,0.0
2024-06-23 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,9.999999747378752e-06,1.4000000192027073e-05,476253,0.0,0.0
2024-06-24 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2000000424450263e-05,786279,0.0,0.0
2024-06-25 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,9.000000318337698e-06,1.1000000085914508e-05,870147,0.0,0.0
2024-06-26 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,9.999999747378752e-06,1.1000000085914508e-05,1004658,0.0,0.0
2024-06-27 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,7.999999979801942e-06,1.2000000424450263e-05,790168,0.0,0.0
2024-06-28 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.999999747378752e-06,1.2000000424450263e-05,1015268,0.0,0.0
2024-06-29 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2000000424450263e-05,854564,0.0,0.0
2024-06-30 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,560923,0.0,0.0
2024-07-01 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,980205,0.0,0.0
2024-07-02 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,9.000000318337698e-06,9.999999747378752e-06,534193,0.0,0.0
2024-07-03 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,7.999999979801942e-06,7.999999979801942e-06,340138,0.0,0.0
2024-07-04 00:00:00+00:00,7.999999979801942e-06,2.5999999706982635e-05,7.999999979801942e-06,9.000000318337698e-06,749561,0.0,0.0
2024-07-05 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,1980985,0.0,0.0
2024-07-06 00:00:00+00:00,7.999999979801942e-06,1.1000000085914508e-05,7.000000096013537e-06,9.000000318337698e-06,1383531,0.0,0.0
2024-07-07 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,845900,0.0,0.0
2024-07-08 00:00:00+00:00,9.000000318337698e-06,1.2000000424450263e-05,7.999999979801942e-06,9.000000318337698e-06,1366005,0.0,0.0
2024-07-09 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,7.000000096013537e-06,7.999999979801942e-06,1176776,0.0,0.0
2024-07-10 00:00:00+00:00,7.999999979801942e-06,1.1000000085914508e-05,7.999999979801942e-06,1.1000000085914508e-05,1466507,0.0,0.0
2024-07-11 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,980640,0.0,0.0
2024-07-12 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,7.999999979801942e-06,9.000000318337698e-06,1145512,0.0,0.0
2024-07-13 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,716536,0.0,0.0
2024-07-14 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.999999747378752e-06,717857,0.0,0.0
2024-07-15 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.999999747378752e-06,1119871,0.0,0.0
2024-07-16 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,1452524,0.0,0.0
2024-07-17 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,1417859,0.0,0.0
2024-07-18 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,1124256,0.0,0.0
2024-07-19 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,1151304,0.0,0.0
2024-07-20 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,1037695,0.0,0.0
2024-07-21 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,718142,0.0,0.0
2024-07-22 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,1174040,0.0,0.0
2024-07-23 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,1196052,0.0,0.0
2024-07-24 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,1311177,0.0,0.0
2024-07-25 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,1358012,0.0,0.0
2024-07-26 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.000000318337698e-06,1.1000000085914508e-05,1204148,0.0,0.0
2024-07-27 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06,1.1000000085914508e-05,935017,0.0,0.0
2024-07-28 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.999999747378752e-06,1.1000000085914508e-05,1030326,0.0,0.0
2024-07-29 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.000000318337698e-06,9.999999747378752e-06,893571,0.0,0.0
2024-07-30 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,7.999999979801942e-06,1.1000000085914508e-05,1211108,0.0,0.0
2024-07-31 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,1226428,0.0,0.0
2024-08-01 00:00:00+00:00,1.2000000424450263e-05,1.4999999621068127e-05,9.999999747378752e-06,1.4000000192027073e-05,1597780,0.0,0.0
2024-08-02 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,9.999999747378752e-06,1.1000000085914508e-05,1439941,0.0,0.0
2024-08-03 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,1431829,0.0,0.0
2024-08-04 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,3835736,0.0,0.0
2024-08-05 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,6.000000212225132e-06,9.999999747378752e-06,3786013,0.0,0.0
2024-08-06 00:00:00+00:00,9.999999747378752e-06,1.4999999621068127e-05,7.999999979801942e-06,1.2000000424450263e-05,3032332,0.0,0.0
2024-08-07 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2999999853491317e-05,1790797,0.0,0.0
2024-08-08 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.4000000192027073e-05,1700593,0.0,0.0
2024-08-09 00:00:00+00:00,1.4000000192027073e-05,1.9999999494757503e-05,9.999999747378752e-06,1.2999999853491317e-05,1050538,0.0,0.0
2024-08-10 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,1008430,0.0,0.0
2024-08-11 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.2000000424450263e-05,1.4999999621068127e-05,723073,0.0,0.0
2024-08-12 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.2000000424450263e-05,1.4999999621068127e-05,1243218,0.0,0.0
2024-08-13 00:00:00+00:00,1.4999999621068127e-05,1.8999999156221747e-05,1.4000000192027073e-05,1.5999999959603883e-05,1248903,0.0,0.0
2024-08-14 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.2000000424450263e-05,1.4000000192027073e-05,1055020,0.0,0.0
2024-08-15 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2999999853491317e-05,1167770,0.0,0.0
2024-08-16 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2999999853491317e-05,1177106,0.0,0.0
2024-08-17 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2999999853491317e-05,827026,0.0,0.0
2024-08-18 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,9.000000318337698e-06,1.2000000424450263e-05,462267,0.0,0.0
2024-08-19 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,9.999999747378752e-06,1.1000000085914508e-05,846521,0.0,0.0
2024-08-20 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,9.000000318337698e-06,9.000000318337698e-06,960227,0.0,0.0
2024-08-21 00:00:00+00:00,9.000000318337698e-06,1.2000000424450263e-05,9.000000318337698e-06,9.999999747378752e-06,1080756,0.0,0.0
2024-08-22 00:00:00+00:00,9.999999747378752e-06,1.2999999853491317e-05,9.000000318337698e-06,9.999999747378752e-06,1060064,0.0,0.0
2024-08-23 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.000000318337698e-06,1.1000000085914508e-05,987289,0.0,0.0
2024-08-24 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,6.000000212225132e-06,1.1000000085914508e-05,515057,0.0,0.0
2024-08-25 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,7.000000096013537e-06,1.1000000085914508e-05,948006,0.0,0.0
2024-08-26 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,7.000000096013537e-06,7.999999979801942e-06,683613,0.0,0.0
2024-08-27 00:00:00+00:00,7.999999979801942e-06,1.1000000085914508e-05,6.000000212225132e-06,1.1000000085914508e-05,393899,0.0,0.0
2024-08-28 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,7.000000096013537e-06,7.999999979801942e-06,311304,0.0,0.0
2024-08-29 00:00:00+00:00,7.999999979801942e-06,1.1000000085914508e-05,6.000000212225132e-06,7.000000096013537e-06,729935,0.0,0.0
2024-08-30 00:00:00+00:00,7.000000096013537e-06,1.1000000085914508e-05,6.000000212225132e-06,7.000000096013537e-06,1044719,0.0,0.0
2024-08-31 00:00:00+00:00,7.000000096013537e-06,1.1000000085914508e-05,6.000000212225132e-06,7.000000096013537e-06,789345,0.0,0.0
2024-09-01 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,6.000000212225132e-06,6.000000212225132e-06,489973,0.0,0.0
2024-09-02 00:00:00+00:00,6.000000212225132e-06,9.999999747378752e-06,6.000000212225132e-06,7.999999979801942e-06,522355,0.0,0.0
2024-09-03 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,6.000000212225132e-06,7.999999979801942e-06,328526,0.0,0.0
2024-09-04 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,6.000000212225132e-06,6.000000212225132e-06,1116257,0.0,0.0
2024-09-05 00:00:00+00:00,6.000000212225132e-06,9.000000318337698e-06,6.000000212225132e-06,7.999999979801942e-06,762198,0.0,0.0
2024-09-06 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,3.999999989900971e-06,4.999999873689376e-06,615719,0.0,0.0
2024-09-07 00:00:00+00:00,4.999999873689376e-06,9.000000318337698e-06,4.999999873689376e-06,7.000000096013537e-06,154028,0.0,0.0
2024-09-08 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,3.999999989900971e-06,6.000000212225132e-06,575699,0.0,0.0
2024-09-09 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,3.999999989900971e-06,3.999999989900971e-06,345416,0.0,0.0
2024-09-10 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,1128622,0.0,0.0
2024-09-11 00:00:00+00:00,4.999999873689376e-06,7.999999979801942e-06,4.999999873689376e-06,4.999999873689376e-06,942352,0.0,0.0
2024-09-12 00:00:00+00:00,4.999999873689376e-06,9.000000318337698e-06,3.999999989900971e-06,7.999999979801942e-06,697745,0.0,0.0
2024-09-13 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,3.999999989900971e-06,3.999999989900971e-06,761102,0.0,0.0
2024-09-14 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,485479,0.0,0.0
2024-09-15 00:00:00+00:00,3.000000106112566e-06,9.000000318337698e-06,3.000000106112566e-06,3.999999989900971e-06,182468,0.0,0.0
2024-09-16 00:00:00+00:00,3.999999989900971e-06,9.999999747378752e-06,3.999999989900971e-06,4.999999873689376e-06,190625,0.0,0.0
2024-09-17 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,209797,0.0,0.0
2024-09-18 00:00:00+00:00,3.999999989900971e-06,7.000000096013537e-06,3.000000106112566e-06,4.999999873689376e-06,361102,0.0,0.0
2024-09-19 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,3.999999989900971e-06,3.999999989900971e-06,692665,0.0,0.0
2024-09-20 00:00:00+00:00,3.999999989900971e-06,9.000000318337698e-06,3.999999989900971e-06,7.999999979801942e-06,989708,0.0,0.0
2024-09-21 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,3.999999989900971e-06,6.000000212225132e-06,809400,0.0,0.0
2024-09-22 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,3.999999989900971e-06,4.999999873689376e-06,486200,0.0,0.0
2024-09-23 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.000000106112566e-06,3.999999989900971e-06,968441,0.0,0.0
2024-09-24 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,977230,0.0,0.0
2024-09-25 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,1104443,0.0,0.0
2024-09-26 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,777670,0.0,0.0
2024-09-27 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,840232,0.0,0.0
2024-09-28 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,974592,0.0,0.0
2024-09-29 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,673484,0.0,0.0
2024-09-30 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,1009506,0.0,0.0
2024-10-01 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.000000106112566e-06,4.999999873689376e-06,1285805,0.0,0.0
2024-10-02 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.000000106112566e-06,3.000000106112566e-06,737965,0.0,0.0
2024-10-03 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,9.999999974752427e-07,1.9999999949504854e-06,880692,0.0,0.0
2024-10-04 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,229418,0.0,0.0
2024-10-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,371553,0.0,0.0
2024-10-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,463329,0.0,0.0
