TIMESTAMP,ARK_CLOSE_PRICE_USD,ARK_OPEN_PRICE_USD,ARK_HIGH_PRICE_USD,ARK_LOW_PRICE_USD
2019-05-17,0.579,0.613,0.616,0.533
2019-05-18,0.569,0.579,0.581,0.553
2019-05-19,0.602,0.569,0.7,0.567
2019-05-20,0.572,0.602,0.602,0.554
2019-05-21,0.623,0.572,0.623,0.572
2019-05-22,0.622,0.623,0.639,0.617
2019-05-23,0.616,0.622,0.627,0.576
2019-05-24,0.65,0.616,0.663,0.61
2019-05-25,0.643,0.65,0.729,0.641
2019-05-26,0.628,0.643,0.67,0.618
2019-05-27,0.647,0.628,0.671,0.624
2019-05-28,0.625,0.647,0.669,0.622
2019-05-29,0.628,0.625,0.669,0.613
2019-05-30,0.589,0.628,0.649,0.58
2019-05-31,0.616,0.589,0.616,0.582
2019-06-01,0.594,0.616,0.623,0.589
2019-06-02,0.613,0.594,0.634,0.594
2019-06-03,0.573,0.613,0.614,0.57
2019-06-04,0.536,0.573,0.588,0.527
2019-06-05,0.567,0.536,0.591,0.533
2019-06-06,0.561,0.567,0.568,0.539
2019-06-07,0.601,0.561,0.628,0.559
2019-06-08,0.595,0.601,0.607,0.588
2019-06-09,0.588,0.595,0.668,0.579
2019-06-10,0.607,0.588,0.618,0.582
2019-06-11,0.631,0.607,0.631,0.591
2019-06-12,0.613,0.631,0.631,0.6
2019-06-13,0.581,0.613,0.613,0.581
2019-06-14,0.616,0.581,0.675,0.561
2019-06-15,0.576,0.616,0.624,0.567
2019-06-16,0.567,0.576,0.587,0.545
2019-06-17,0.569,0.567,0.576,0.564
2019-06-18,0.543,0.569,0.57,0.542
2019-06-19,0.557,0.543,0.568,0.543
2019-06-20,0.524,0.557,0.557,0.518
2019-06-21,0.506,0.524,0.534,0.502
2019-06-22,0.522,0.506,0.527,0.5
2019-06-23,0.513,0.522,0.552,0.509
2019-06-24,0.53,0.513,0.536,0.503
2019-06-25,0.505,0.53,0.536,0.495
2019-06-26,0.472,0.505,0.542,0.461
2019-06-27,0.445,0.472,0.479,0.429
2019-06-28,0.451,0.445,0.458,0.43
2019-06-29,0.464,0.451,0.493,0.427
2019-06-30,0.442,0.464,0.479,0.437
2019-07-01,0.452,0.442,0.473,0.422
2019-07-02,0.431,0.452,0.452,0.421
2019-07-03,0.447,0.431,0.474,0.424
2019-07-04,0.427,0.447,0.447,0.427
2019-07-05,0.428,0.427,0.446,0.421
2019-07-06,0.452,0.428,0.458,0.428
2019-07-07,0.459,0.452,0.488,0.444
2019-07-08,0.439,0.459,0.464,0.433
2019-07-09,0.455,0.439,0.467,0.428
2019-07-10,0.406,0.455,0.46,0.405
2019-07-11,0.366,0.406,0.408,0.36
2019-07-12,0.392,0.366,0.392,0.36
2019-07-13,0.392,0.392,0.396,0.385
2019-07-14,0.331,0.392,0.393,0.331
2019-07-15,0.325,0.331,0.331,0.308
2019-07-16,0.282,0.325,0.351,0.282
2019-07-17,0.292,0.282,0.322,0.275
2019-07-18,0.311,0.292,0.321,0.29
2019-07-19,0.31,0.311,0.316,0.3
2019-07-20,0.328,0.31,0.329,0.31
2019-07-21,0.32,0.328,0.33,0.313
2019-07-22,0.323,0.32,0.351,0.31
2019-07-23,0.36,0.323,0.392,0.323
2019-07-24,0.404,0.36,0.441,0.342
2019-07-25,0.387,0.404,0.42,0.379
2019-07-26,0.411,0.387,0.415,0.376
2019-07-27,0.373,0.411,0.415,0.368
2019-07-28,0.386,0.373,0.397,0.371
2019-07-29,0.388,0.386,0.402,0.382
2019-07-30,0.366,0.388,0.395,0.361
2019-07-31,0.338,0.366,0.366,0.33
2019-08-01,0.327,0.338,0.339,0.321
2019-08-02,0.33,0.327,0.349,0.325
2019-08-03,0.318,0.33,0.344,0.318
2019-08-04,0.32,0.318,0.325,0.31
2019-08-05,0.3,0.32,0.32,0.281
2019-08-06,0.28,0.3,0.304,0.28
2019-08-07,0.293,0.28,0.333,0.275
2019-08-08,0.264,0.293,0.323,0.263
2019-08-09,0.245,0.264,0.264,0.242
2019-08-10,0.24,0.245,0.266,0.238
2019-08-11,0.262,0.24,0.267,0.24
2019-08-12,0.25,0.262,0.262,0.25
2019-08-13,0.246,0.25,0.25,0.241
2019-08-14,0.229,0.248,0.248,0.213
2019-08-15,0.208,0.229,0.23,0.2
2019-08-16,0.211,0.208,0.228,0.201
2019-08-17,0.213,0.211,0.218,0.211
2019-08-18,0.215,0.213,0.22,0.213
2019-08-19,0.228,0.215,0.229,0.214
2019-08-20,0.222,0.228,0.228,0.22
2019-08-21,0.222,0.222,0.226,0.2
2019-08-22,0.229,0.222,0.245,0.22
2019-08-23,0.245,0.229,0.25,0.229
2019-08-24,0.248,0.245,0.252,0.239
2019-08-25,0.231,0.248,0.248,0.231
2019-08-26,0.23,0.231,0.234,0.225
2019-08-27,0.227,0.23,0.27,0.226
2019-08-28,0.241,0.227,0.247,0.208
2019-08-29,0.223,0.241,0.241,0.191
2019-08-30,0.208,0.223,0.223,0.208
2019-08-31,0.217,0.208,0.217,0.204
2019-09-01,0.211,0.217,0.23,0.211
2019-09-02,0.209,0.211,0.213,0.205
2019-09-03,0.236,0.209,0.24,0.207
2019-09-04,0.226,0.236,0.236,0.212
2019-09-05,0.212,0.226,0.267,0.209
2019-09-06,0.22,0.212,0.243,0.2
2019-09-07,0.22,0.22,0.236,0.22
2019-09-08,0.214,0.22,0.22,0.214
2019-09-09,0.229,0.214,0.252,0.212
2019-09-10,0.24,0.229,0.245,0.228
2019-09-11,0.22,0.24,0.24,0.22
2019-09-12,0.224,0.22,0.24,0.208
2019-09-13,0.228,0.224,0.23,0.214
2019-09-14,0.223,0.228,0.24,0.216
2019-09-15,0.244,0.223,0.244,0.211
2019-09-16,0.218,0.244,0.244,0.208
2019-09-17,0.207,0.218,0.218,0.203
2019-09-18,0.242,0.207,0.242,0.207
2019-09-19,0.222,0.242,0.242,0.213
2019-09-20,0.222,0.222,0.222,0.222
2019-09-21,0.23,0.222,0.231,0.22
2019-09-22,0.228,0.23,0.23,0.217
2019-09-23,0.211,0.228,0.228,0.204
2019-09-24,0.192,0.211,0.234,0.168
2019-09-25,0.156,0.192,0.192,0.156
2019-09-26,0.156,0.156,0.167,0.156
2019-09-27,0.172,0.156,0.172,0.156
2019-09-28,0.171,0.172,0.172,0.161
2019-09-29,0.162,0.171,0.17575,0.162
2019-09-30,0.161,0.162,0.162,0.161
2019-10-01,0.167,0.161,0.17354,0.161
2019-10-02,0.167,0.167,0.167,0.167
2019-10-03,0.17,0.17,0.17,0.17
2019-10-04,0.177,0.17,0.187,0.17
2019-10-05,0.182,0.177,0.19,0.177
2019-10-06,0.176,0.182,0.184,0.176
2019-10-07,0.184,0.176,0.186,0.167
2019-10-08,0.184,0.184,0.188,0.179
2019-10-09,0.186,0.184,0.2,0.184
2019-10-10,0.186,0.186,0.186,0.186
2019-10-11,0.19,0.186,0.198,0.186
2019-10-12,0.21,0.19,0.21,0.19
2019-10-13,0.211,0.21,0.226,0.201
2019-10-14,0.208,0.211,0.225,0.205
2019-10-15,0.198,0.208,0.208,0.198
2019-10-16,0.192,0.198,0.205,0.192
2019-10-17,0.192,0.192,0.192,0.192
2019-10-18,0.19,0.192,0.19856,0.19
2019-10-19,0.19,0.19,0.19,0.19
2019-10-20,0.181,0.19,0.19,0.181
2019-10-21,0.18,0.181,0.208,0.18
2019-10-22,0.18,0.18,0.18,0.18
2019-10-23,0.177,0.18,0.18,0.177
2019-10-24,0.168,0.177,0.195,0.168
2019-10-25,0.19678,0.168,0.209,0.168
2019-10-26,0.195,0.19662,0.19755,0.191
2019-10-27,0.19,0.195,0.208,0.184
2019-10-28,0.213,0.19,0.24,0.19
2019-10-29,0.205,0.213,0.215,0.201
2019-10-30,0.193,0.205,0.205,0.191
2019-10-31,0.193,0.193,0.21,0.18
2019-11-01,0.203,0.193,0.206,0.193
2019-11-02,0.203,0.203,0.207,0.198
2019-11-03,0.216,0.203,0.236,0.203
2019-11-04,0.211,0.216,0.216,0.208
2019-11-05,0.216,0.211,0.216,0.205
2019-11-06,0.223,0.216,0.223,0.216
2019-11-07,0.218,0.223,0.223,0.208
2019-11-08,0.21,0.218,0.218,0.21
2019-11-09,0.218,0.21,0.231,0.21
2019-11-10,0.215,0.218,0.218,0.212
2019-11-11,0.214,0.215,0.223,0.207
2019-11-12,0.216,0.214,0.219,0.213
2019-11-13,0.221,0.216,0.221,0.216
2019-11-14,0.214,0.221,0.221,0.212
2019-11-15,0.203,0.214,0.219,0.203
2019-11-16,0.204,0.203,0.208,0.203
2019-11-17,0.21,0.204,0.212,0.204
2019-11-18,0.2,0.21,0.21,0.195
2019-11-19,0.195,0.2,0.201,0.193
2019-11-20,0.195,0.195,0.195,0.191
2019-11-21,0.172,0.195,0.195,0.172
2019-11-22,0.171,0.172,0.172,0.159
2019-11-23,0.171,0.171,0.171,0.171
2019-11-24,0.162,0.163,0.171,0.162
2019-11-25,0.135,0.162,0.162,0.132
2019-11-26,0.173,0.135,0.173,0.135
2019-11-27,0.172,0.173,0.173,0.15
2019-11-28,0.191,0.172,0.21,0.172
2019-11-29,0.184,0.191,0.193,0.184
2019-11-30,0.184,0.184,0.185,0.184
2019-12-01,0.18,0.184,0.184,0.17985
2019-12-02,0.181,0.18,0.193,0.18
2019-12-03,0.188,0.181,0.188,0.172
2019-12-04,0.182,0.188,0.202,0.179
2019-12-05,0.177,0.182,0.182,0.174
2019-12-06,0.186,0.177,0.186,0.177
2019-12-07,0.185,0.186,0.186,0.182
2019-12-08,0.191,0.185,0.191,0.18288
2019-12-09,0.184,0.191,0.193,0.184
2019-12-10,0.165,0.184,0.197,0.165
2019-12-11,0.189,0.165,0.189,0.165
2019-12-12,0.165,0.189,0.194,0.155
2019-12-13,0.173,0.165,0.175,0.165
2019-12-14,0.162,0.173,0.176,0.162
2019-12-15,0.162,0.162,0.162,0.161
2019-12-16,0.158,0.162,0.162,0.158
2019-12-17,0.146,0.158,0.15888,0.146
2019-12-18,0.143,0.146,0.146,0.143
2019-12-19,0.14845,0.143,0.14857,0.143
2019-12-20,0.154,0.14845,0.154,0.14771
2019-12-21,0.15238,0.154,0.15445,0.15233
2019-12-22,0.151,0.15239,0.15243,0.15
2019-12-23,0.146,0.151,0.161,0.143
2019-12-24,0.14695,0.146,0.14777,0.14593
2019-12-25,0.167,0.14695,0.176,0.14572
2019-12-26,0.14,0.167,0.167,0.136
2019-12-27,0.147,0.14,0.153,0.14
2019-12-28,0.146,0.147,0.149,0.146
2019-12-29,0.15,0.146,0.154,0.146
2019-12-30,0.145,0.15,0.155,0.145
2019-12-31,0.142,0.145,0.145,0.141
2020-01-01,0.141,0.142,0.144,0.141
2020-01-02,0.139,0.141,0.145,0.139
2020-01-03,0.144,0.139,0.147,0.137
2020-01-04,0.145,0.144,0.145,0.144
2020-01-05,0.147,0.145,0.14815,0.145
2020-01-06,0.153,0.147,0.153,0.147
2020-01-07,0.145,0.153,0.154,0.145
2020-01-08,0.144,0.145,0.147,0.143
2020-01-09,0.13,0.144,0.144,0.13
2020-01-10,0.142,0.13,0.144,0.13
2020-01-11,0.143,0.142,0.144,0.14
2020-01-12,0.14,0.143,0.143,0.14
2020-01-13,0.138,0.14,0.14,0.135
2020-01-14,0.138,0.138,0.143,0.131
2020-01-15,0.148,0.138,0.16,0.137
2020-01-16,0.146,0.148,0.148,0.144
2020-01-17,0.156,0.146,0.18,0.144
2020-01-18,0.159,0.156,0.184,0.151
2020-01-19,0.157,0.159,0.179,0.147
2020-01-20,0.154,0.157,0.157,0.153
2020-01-21,0.163,0.154,0.171,0.146
2020-01-22,0.164,0.163,0.169,0.157
2020-01-23,0.153,0.164,0.164,0.152
2020-01-24,0.161,0.153,0.163,0.152
2020-01-25,0.159,0.161,0.161,0.159
2020-01-26,0.157,0.159,0.159,0.156
2020-01-27,0.158,0.157,0.159,0.154
2020-01-28,0.161,0.158,0.161,0.157
2020-01-29,0.161,0.161,0.163,0.161
2020-01-30,0.162,0.161,0.163,0.158
2020-01-31,0.161,0.162,0.162,0.152
2020-02-01,0.165,0.161,0.166,0.161
2020-02-02,0.176,0.165,0.193,0.165
2020-02-03,0.175,0.176,0.208,0.175
2020-02-04,0.2,0.175,0.2,0.175
2020-02-05,0.196,0.2,0.206,0.19
2020-02-06,0.2,0.196,0.215,0.194
2020-02-07,0.218,0.2,0.226,0.2
2020-02-08,0.202,0.218,0.218,0.199
2020-02-09,0.214,0.202,0.215,0.2
2020-02-10,0.286,0.214,0.392,0.207
2020-02-11,0.278,0.286,0.295,0.259
2020-02-12,0.273,0.278,0.278,0.259
2020-02-13,0.275,0.273,0.283,0.262
2020-02-14,0.283,0.275,0.283,0.268
2020-02-15,0.278,0.283,0.314,0.229
2020-02-16,0.254,0.278,0.279,0.233
2020-02-17,0.235,0.254,0.254,0.216
2020-02-18,0.248,0.235,0.256,0.227
2020-02-19,0.193,0.248,0.262,0.193
2020-02-20,0.226,0.193,0.238,0.193
2020-02-21,0.232,0.226,0.243,0.221
2020-02-22,0.211,0.232,0.232,0.211
2020-02-23,0.242,0.211,0.258,0.211
2020-02-24,0.223,0.242,0.243,0.219
2020-02-25,0.206,0.223,0.223,0.206
2020-02-26,0.195,0.206,0.23,0.195
2020-02-27,0.213,0.195,0.219,0.195
2020-02-28,0.188,0.213,0.213,0.186
2020-02-29,0.206,0.188,0.211,0.188
2020-03-01,0.181,0.206,0.206,0.181
2020-03-02,0.213,0.181,0.217,0.181
2020-03-03,0.217,0.213,0.225,0.2
2020-03-04,0.216,0.217,0.226,0.216
2020-03-05,0.226,0.216,0.231,0.214
2020-03-06,0.233,0.226,0.234,0.225
2020-03-07,0.216,0.233,0.233,0.216
2020-03-08,0.191,0.216,0.224,0.191
2020-03-09,0.182,0.191,0.205,0.168
2020-03-10,0.203,0.182,0.203,0.182
2020-03-11,0.199,0.203,0.219,0.199
2020-03-12,0.105,0.199,0.199,0.105
2020-03-13,0.087,0.105,0.116,0.073
2020-03-14,0.107,0.087,0.107,0.087
2020-03-15,0.118,0.107,0.191,0.102
2020-03-16,0.115,0.118,0.122,0.093
2020-03-17,0.124,0.115,0.127,0.103
2020-03-18,0.131,0.124,0.134,0.114
2020-03-19,0.169,0.131,0.175,0.131
2020-03-20,0.16,0.169,0.186,0.143
2020-03-21,0.162,0.16,0.17,0.157
2020-03-22,0.145,0.162,0.168,0.145
2020-03-23,0.152,0.145,0.159,0.142
2020-03-24,0.158,0.152,0.171,0.148
2020-03-25,0.156,0.158,0.164,0.151
2020-03-26,0.16,0.156,0.162,0.153
2020-03-27,0.152,0.16,0.168,0.148
2020-03-28,0.144,0.152,0.157,0.138
2020-03-29,0.139,0.144,0.155,0.135
2020-03-30,0.152,0.139,0.16,0.13
2020-03-31,0.158,0.152,0.162,0.144
2020-04-01,0.155,0.158,0.161,0.143
2020-04-02,0.158,0.155,0.169,0.15
2020-04-03,0.167,0.158,0.191,0.14
2020-04-04,0.159,0.167,0.18,0.156
2020-04-05,0.159,0.159,0.17,0.145
2020-04-06,0.166,0.159,0.171,0.158
2020-04-07,0.163,0.166,0.174,0.162
2020-04-08,0.168,0.163,0.172,0.163
2020-04-09,0.165,0.168,0.172,0.163
2020-04-10,0.163,0.165,0.171,0.154
2020-04-11,0.161,0.163,0.163,0.151
2020-04-12,0.159,0.161,0.161,0.147
2020-04-13,0.153,0.159,0.159,0.141
2020-04-14,0.207,0.153,0.226,0.142
2020-04-15,0.18,0.207,0.22,0.163
2020-04-16,0.178,0.18,0.204,0.168
2020-04-17,0.176,0.178,0.199,0.169
2020-04-18,0.18,0.176,0.185,0.169
2020-04-19,0.168,0.18,0.18,0.166
2020-04-20,0.18,0.168,0.18,0.152
2020-04-21,0.17,0.18,0.18,0.148
2020-04-22,0.161,0.17,0.171,0.156
2020-04-23,0.165,0.161,0.171,0.16
2020-04-24,0.179,0.165,0.179,0.162
2020-04-25,0.176,0.179,0.198,0.171
2020-04-26,0.184,0.176,0.203,0.163
2020-04-27,0.186,0.184,0.188,0.181
2020-04-28,0.182,0.186,0.187,0.173
2020-04-29,0.187,0.182,0.193,0.178
2020-04-30,0.192,0.187,0.205,0.178
2020-05-01,0.198,0.192,0.208,0.181
2020-05-02,0.2,0.198,0.203,0.178
2020-05-03,0.196,0.2,0.2,0.184
2020-05-04,0.194,0.196,0.204,0.185
2020-05-05,0.198,0.194,0.204,0.194
2020-05-06,0.179,0.198,0.205,0.177
2020-05-07,0.193,0.179,0.196,0.177
2020-05-08,0.182,0.193,0.194,0.177
2020-05-09,0.194,0.182,0.205,0.179
2020-05-10,0.197,0.194,0.197,0.18
2020-05-11,0.177,0.197,0.197,0.171
2020-05-12,0.183,0.177,0.19,0.175
2020-05-13,0.188,0.183,0.196,0.181
2020-05-14,0.185,0.188,0.19,0.175
2020-05-15,0.177,0.185,0.186,0.17
2020-05-16,0.177,0.177,0.18,0.168
2020-05-17,0.209,0.177,0.219,0.171
2020-05-18,0.205,0.209,0.219,0.198
2020-05-19,0.207,0.205,0.209,0.203
2020-05-20,0.214,0.207,0.22,0.203
2020-05-21,0.203,0.214,0.219,0.196
2020-05-22,0.22,0.203,0.226,0.198
2020-05-23,0.215,0.22,0.223,0.206
2020-05-24,0.214,0.215,0.244,0.213
2020-05-25,0.228,0.214,0.228,0.209
2020-05-26,0.219,0.228,0.233,0.214
2020-05-27,0.213,0.219,0.228,0.21
2020-05-28,0.216,0.213,0.22,0.21
2020-05-29,0.216,0.216,0.216,0.213
2020-05-30,0.223,0.216,0.226,0.21
2020-05-31,0.217,0.223,0.225,0.213
2020-06-01,0.24,0.217,0.244,0.217
2020-06-02,0.234,0.24,0.271,0.22
2020-06-03,0.231,0.234,0.242,0.227
2020-06-04,0.232,0.231,0.236,0.227
2020-06-05,0.234,0.232,0.239,0.23
2020-06-06,0.239,0.234,0.24,0.23
2020-06-07,0.234,0.239,0.247,0.224
2020-06-08,0.239,0.234,0.24,0.231
2020-06-09,0.236,0.239,0.239,0.232
2020-06-10,0.24,0.236,0.302,0.233
2020-06-11,0.239,0.24,0.261,0.219
2020-06-12,0.25,0.239,0.264,0.227
2020-06-13,0.248,0.25,0.258,0.244
2020-06-14,0.242,0.248,0.261,0.242
2020-06-15,0.282,0.242,0.286,0.23
2020-06-16,0.287,0.282,0.324,0.266
2020-06-17,0.351,0.287,0.432,0.283
2020-06-18,0.301,0.351,0.406,0.297
2020-06-19,0.278,0.301,0.302,0.276
2020-06-20,0.285,0.278,0.291,0.267
2020-06-21,0.281,0.285,0.306,0.276
2020-06-22,0.307,0.281,0.326,0.281
2020-06-23,0.312,0.307,0.314,0.305
2020-06-24,0.356,0.312,0.4,0.312
2020-06-25,0.367,0.356,0.376,0.322
2020-06-26,0.424,0.367,0.499,0.362
2020-06-27,0.391,0.424,0.439,0.389
2020-06-28,0.368,0.391,0.391,0.352
2020-06-29,0.373,0.368,0.397,0.363
2020-06-30,0.316,0.373,0.373,0.304
2020-07-01,0.263,0.316,0.336,0.252
2020-07-02,0.29,0.263,0.315,0.251
2020-07-03,0.267,0.29,0.307,0.263
2020-07-04,0.266,0.267,0.276,0.257
2020-07-05,0.262,0.266,0.272,0.257
2020-07-06,0.308,0.262,0.368,0.26
2020-07-07,0.309,0.308,0.318,0.283
2020-07-08,0.298,0.309,0.313,0.29
2020-07-09,0.303,0.298,0.306,0.292
2020-07-10,0.301,0.303,0.306,0.293
2020-07-11,0.359,0.301,0.393,0.296
2020-07-12,0.361,0.359,0.396,0.329
2020-07-13,0.343,0.361,0.373,0.336
2020-07-14,0.391,0.343,0.42,0.337
2020-07-15,0.366,0.391,0.399,0.363
2020-07-16,0.363,0.366,0.373,0.346
2020-07-17,0.341,0.363,0.363,0.339
2020-07-18,0.384,0.341,0.421,0.336
2020-07-19,0.406,0.384,0.427,0.374
2020-07-20,0.455,0.406,0.495,0.402
2020-07-21,0.509,0.455,0.533,0.403
2020-07-22,0.468,0.509,0.534,0.455
2020-07-23,0.498,0.468,0.535,0.462
2020-07-24,0.454,0.498,0.498,0.443
2020-07-25,0.44,0.453,0.465,0.421
2020-07-26,0.421,0.44,0.444,0.392
2020-07-27,0.378,0.421,0.442,0.378
2020-07-28,0.387,0.378,0.405,0.375
2020-07-29,0.417,0.387,0.436,0.387
2020-07-30,0.452,0.417,0.456,0.402
2020-07-31,0.429,0.452,0.482,0.426
2020-08-01,0.427,0.429,0.437,0.419
2020-08-02,0.505,0.427,0.53,0.42
2020-08-03,0.591,0.505,0.626,0.482
2020-08-04,0.548,0.591,0.623,0.524
2020-08-05,0.521,0.548,0.551,0.506
2020-08-06,0.514,0.521,0.54,0.509
2020-08-07,0.508,0.514,0.525,0.501
2020-08-08,0.523,0.508,0.525,0.503
2020-08-09,0.512,0.523,0.543,0.505
2020-08-10,0.5,0.512,0.53,0.483
2020-08-11,0.476,0.5,0.512,0.463
2020-08-12,0.485,0.476,0.502,0.463
2020-08-13,0.477,0.485,0.498,0.47
2020-08-14,0.516,0.477,0.529,0.477
2020-08-15,0.506,0.516,0.519,0.499
2020-08-16,0.541,0.506,0.541,0.492
2020-08-17,0.561,0.541,0.563,0.52
2020-08-18,0.527,0.561,0.561,0.497
2020-08-19,0.474,0.527,0.529,0.47
2020-08-20,0.504,0.474,0.508,0.474
2020-08-21,0.483,0.504,0.518,0.47
2020-08-22,0.51,0.483,0.51,0.462
2020-08-23,0.501,0.51,0.51,0.486
2020-08-24,0.533,0.501,0.536,0.495
2020-08-25,0.493,0.533,0.544,0.472
2020-08-26,0.489,0.493,0.508,0.469
2020-08-27,0.446,0.489,0.489,0.429
2020-08-28,0.455,0.446,0.463,0.441
2020-08-29,0.467,0.455,0.502,0.452
2020-08-30,0.475,0.467,0.489,0.453
2020-08-31,0.454,0.475,0.483,0.454
2020-09-01,0.44,0.454,0.47,0.44
2020-09-02,0.409,0.44,0.453,0.391
2020-09-03,0.313,0.409,0.411,0.313
2020-09-04,0.342,0.313,0.342,0.31
2020-09-05,0.311,0.342,0.342,0.296
2020-09-06,0.315,0.311,0.333,0.294
2020-09-07,0.313,0.315,0.321,0.298
2020-09-08,0.301,0.313,0.319,0.301
2020-09-09,0.337,0.301,0.355,0.301
2020-09-10,0.358,0.337,0.367,0.337
2020-09-11,0.352,0.358,0.358,0.34
2020-09-12,0.4,0.352,0.423,0.352
2020-09-13,0.415,0.4,0.511,0.4
2020-09-14,0.399,0.415,0.415,0.365
2020-09-15,0.357,0.399,0.399,0.353
2020-09-16,0.338,0.357,0.367,0.338
2020-09-17,0.361,0.338,0.366,0.338
2020-09-18,0.343,0.361,0.367,0.343
2020-09-19,0.36,0.343,0.397,0.343
2020-09-20,0.359,0.36,0.36,0.346
2020-09-21,0.305,0.359,0.359,0.292
2020-09-22,0.298,0.305,0.307,0.287
2020-09-23,0.283,0.298,0.298,0.283
2020-09-24,0.288,0.283,0.288,0.275
2020-09-25,0.298,0.288,0.3,0.288
2020-09-26,0.301,0.298,0.31,0.294
2020-09-27,0.301,0.301,0.304,0.288
2020-09-28,0.293,0.301,0.307,0.293
2020-09-29,0.295,0.293,0.303,0.285
2020-09-30,0.303,0.295,0.307,0.293
2020-10-01,0.292,0.303,0.307,0.283
2020-10-02,0.278,0.292,0.292,0.27
2020-10-03,0.271,0.278,0.283,0.265
2020-10-04,0.271,0.271,0.283,0.27
2020-10-05,0.279,0.271,0.283,0.271
2020-10-06,0.271,0.279,0.294,0.27
2020-10-07,0.272,0.271,0.277,0.26
2020-10-08,0.275,0.272,0.277,0.265
2020-10-09,0.322,0.275,0.347,0.272
2020-10-10,0.298,0.322,0.345,0.298
2020-10-11,0.33,0.298,0.396,0.298
2020-10-12,0.32,0.33,0.33,0.31
2020-10-13,0.32,0.32,0.332,0.32
2020-10-14,0.314,0.32,0.32,0.292
2020-10-15,0.284,0.314,0.327,0.279
2020-10-16,0.287,0.284,0.308,0.277
2020-10-17,0.299,0.286,0.305,0.279
2020-10-18,0.296,0.3,0.306,0.292
2020-10-19,0.293,0.296,0.304,0.28
2020-10-20,0.297,0.293,0.318,0.269
2020-10-21,0.294,0.295,0.303,0.269
2020-10-22,0.304,0.294,0.312,0.294
2020-10-23,0.306,0.304,0.353,0.297
2020-10-24,0.313,0.306,0.327,0.305
2020-10-25,0.305,0.313,0.318,0.303
2020-10-26,0.303,0.306,0.311,0.293
2020-10-27,0.291,0.303,0.338,0.275
2020-10-28,0.281,0.291,0.318,0.28
2020-10-29,0.293,0.281,0.295,0.281
2020-10-30,0.286,0.293,0.294,0.281
2020-10-31,0.284,0.286,0.286,0.28
2020-11-01,0.273,0.283,0.304,0.267
2020-11-02,0.297,0.273,0.311,0.265
2020-11-03,0.287,0.297,0.313,0.261
2020-11-04,0.284,0.287,0.289,0.261
2020-11-05,0.298,0.284,0.313,0.283
2020-11-06,0.295,0.298,0.302,0.273
2020-11-07,0.279,0.295,0.302,0.268
2020-11-08,0.281,0.279,0.313,0.268
2020-11-09,0.287,0.281,0.301,0.279
2020-11-10,0.342,0.285,0.41,0.282
2020-11-11,0.324,0.342,0.346,0.301
2020-11-12,0.322,0.324,0.324,0.311
2020-11-13,0.317,0.323,0.337,0.31
2020-11-14,0.322,0.317,0.35,0.311
2020-11-15,0.312,0.322,0.346,0.302
2020-11-16,0.317,0.312,0.324,0.304
2020-11-17,0.315,0.319,0.323,0.311
2020-11-18,0.291,0.315,0.32,0.291
2020-11-19,0.304,0.291,0.325,0.291
2020-11-20,0.316,0.304,0.39,0.297
2020-11-21,0.33,0.316,0.359,0.3
2020-11-22,0.348,0.33,0.366,0.325
2020-11-23,0.341,0.348,0.367,0.337
2020-11-24,0.356,0.341,0.41,0.339
2020-11-25,0.403,0.356,0.411,0.356
2020-11-26,0.352,0.403,0.417,0.342
2020-11-27,0.377,0.352,0.383,0.344
2020-11-28,0.37,0.377,0.382,0.35
2020-11-29,0.386,0.37,0.398,0.361
2020-11-30,0.391,0.386,0.399,0.369
2020-12-01,0.393,0.391,0.405,0.368
2020-12-02,0.402,0.393,0.409,0.387
2020-12-03,0.409,0.402,0.417,0.397
2020-12-04,0.407,0.409,0.426,0.394
2020-12-05,0.416,0.407,0.424,0.386
2020-12-06,0.426,0.416,0.429,0.402
2020-12-07,0.416,0.426,0.426,0.395
2020-12-08,0.395,0.415,0.433,0.388
2020-12-09,0.373,0.397,0.399,0.344
2020-12-10,0.35,0.373,0.384,0.346
2020-12-11,0.358,0.348,0.392,0.326
2020-12-12,0.341,0.358,0.366,0.332
2020-12-13,0.345,0.34,0.358,0.337
2020-12-14,0.343,0.346,0.349,0.316
2020-12-15,0.373,0.343,0.403,0.326
2020-12-16,0.362,0.37,0.422,0.348
2020-12-17,0.358,0.362,0.392,0.343
2020-12-18,0.366,0.358,0.4,0.344
2020-12-19,0.379,0.367,0.407,0.345
2020-12-20,0.369,0.379,0.397,0.347
2020-12-21,0.365,0.369,0.393,0.35
2020-12-22,0.373,0.365,0.383,0.352
2020-12-23,0.34,0.374,0.378,0.317
2020-12-24,0.33,0.341,0.347,0.3
2020-12-25,0.334,0.33,0.349,0.309
2020-12-26,0.336,0.334,0.341,0.317
2020-12-27,0.352,0.336,0.356,0.317
2020-12-28,0.393,0.352,0.451,0.339
2020-12-29,0.367,0.393,0.408,0.351
2020-12-30,0.365,0.367,0.392,0.36
2020-12-31,0.363,0.364,0.382,0.314
2021-01-01,0.378,0.363,0.384,0.326
2021-01-02,0.379,0.378,0.459,0.35
2021-01-03,0.354,0.379,0.4,0.34
2021-01-04,0.336,0.355,0.39,0.28
2021-01-05,0.364,0.336,0.376,0.313
2021-01-06,0.369,0.364,0.391,0.328
2021-01-07,0.396,0.369,0.441,0.343
2021-01-08,0.366,0.396,0.421,0.363
2021-01-09,0.391,0.366,0.411,0.353
