TIMESTAMP,AXL15853_OPEN_PRICE_USD,AXL15853_HIGH_PRICE_USD,AXL15853_LOW_PRICE_USD,AXL15853_CLOSE_PRICE_USD,AXL15853_VOLUME_USD,AXL15853_DIVIDENDS_USD,AXL15853_STOCK_SPLITS_USD
2022-01-01 00:00:00+00:00,0.003008000086992979,0.003324999939650297,0.0029959999956190586,0.0031759999692440033,6739880,0.0,0.0
2022-01-02 00:00:00+00:00,0.0031759999692440033,0.00317799998447299,0.0029170000925660133,0.002962999977171421,1266090,0.0,0.0
2022-01-03 00:00:00+00:00,0.002962999977171421,0.0031759999692440033,0.002517000073567033,0.002517000073567033,2227233,0.0,0.0
2022-01-04 00:00:00+00:00,0.002517000073567033,0.0025430000387132168,0.002245000097900629,0.0024679999332875013,1787660,0.0,0.0
2022-01-05 00:00:00+00:00,0.0024679999332875013,0.0026489999145269394,0.002346999943256378,0.0023709998931735754,727654,0.0,0.0
2022-01-06 00:00:00+00:00,0.0023709998931735754,0.0023900000378489494,0.0022279999684542418,0.002331000054255128,1033389,0.0,0.0
2022-01-07 00:00:00+00:00,0.002331000054255128,0.0023419999051839113,0.0021699999924749136,0.002234000014141202,1136321,0.0,0.0
2022-01-08 00:00:00+00:00,0.002234000014141202,0.0022869999520480633,0.00203000009059906,0.002059000078588724,1331624,0.0,0.0
2022-01-09 00:00:00+00:00,0.002059000078588724,0.0021039999555796385,0.0019229999743402004,0.0019249999895691872,975937,0.0,0.0
2022-01-10 00:00:00+00:00,0.0019249999895691872,0.0019310000352561474,0.0016509999986737967,0.0017219999572262168,678186,0.0,0.0
2022-01-11 00:00:00+00:00,0.0017219999572262168,0.0018810000037774444,0.0016929999692365527,0.0017760000191628933,1435978,0.0,0.0
2022-01-12 00:00:00+00:00,0.0017760000191628933,0.001914000022225082,0.001728000002913177,0.001888000057078898,423721,0.0,0.0
2022-01-13 00:00:00+00:00,0.001888000057078898,0.0018909999635070562,0.001800999976694584,0.0018309999722987413,1570491,0.0,0.0
2022-01-14 00:00:00+00:00,0.0018309999722987413,0.0022360000293701887,0.0017790000420063734,0.0021979999728500843,1536478,0.0,0.0
2022-01-15 00:00:00+00:00,0.0021979999728500843,0.0022509999107569456,0.0015350000467151403,0.0017399999778717756,3288420,0.0,0.0
