TIMESTAMP,DG8833_OPEN_PRICE_USD,DG8833_HIGH_PRICE_USD,DG8833_LOW_PRICE_USD,DG8833_CLOSE_PRICE_USD,DG8833_VOLUME_USD,DG8833_DIVIDENDS_USD,DG8833_STOCK_SPLITS_USD
2021-03-17 00:00:00+00:00,0.42935100197792053,0.5119199752807617,0.39310699701309204,0.44600701332092285,704202,0.0,0.0
2021-03-18 00:00:00+00:00,0.44598498940467834,0.5960900187492371,0.44378000497817993,0.5960819721221924,704178,0.0,0.0
2021-03-19 00:00:00+00:00,0.5960490107536316,0.6827300190925598,0.5468770265579224,0.5828800201416016,375164,0.0,0.0
2021-03-20 00:00:00+00:00,0.5829520225524902,0.6078320145606995,0.5453000068664551,0.5970339775085449,93827,0.0,0.0
2021-03-21 00:00:00+00:00,0.5971009731292725,0.6250150203704834,0.4323759973049164,0.5026310086250305,318398,0.0,0.0
2021-03-22 00:00:00+00:00,0.5026100277900696,0.5264790058135986,0.36564400792121887,0.39752599596977234,292780,0.0,0.0
2021-03-23 00:00:00+00:00,0.3975380063056946,0.4100080132484436,0.3336549997329712,0.39704498648643494,133505,0.0,0.0
2021-03-24 00:00:00+00:00,0.3969990015029907,0.41843000054359436,0.389180988073349,0.40829798579216003,27770,0.0,0.0
2021-03-25 00:00:00+00:00,0.40830299258232117,0.4165169894695282,0.3761419951915741,0.3928939998149872,73636,0.0,0.0
2021-03-26 00:00:00+00:00,0.39291301369667053,0.3929930031299591,0.26720699667930603,0.33342400193214417,252537,0.0,0.0
2021-03-27 00:00:00+00:00,0.3334450125694275,0.34112799167633057,0.31989601254463196,0.32005301117897034,22038,0.0,0.0
2021-03-28 00:00:00+00:00,0.3200620114803314,0.3291040062904358,0.3086479902267456,0.3121210038661957,35749,0.0,0.0
2021-03-29 00:00:00+00:00,0.3121260106563568,0.3966499865055084,0.30493998527526855,0.37391799688339233,111518,0.0,0.0
2021-03-30 00:00:00+00:00,0.3739359974861145,0.4471380114555359,0.35716500878334045,0.3732909858226776,218367,0.0,0.0
2021-03-31 00:00:00+00:00,0.3732660114765167,0.4019480049610138,0.35551899671554565,0.38101398944854736,57539,0.0,0.0
2021-04-01 00:00:00+00:00,0.3809739947319031,0.4290339946746826,0.35869601368904114,0.37818101048469543,123516,0.0,0.0
2021-04-02 00:00:00+00:00,0.3782230019569397,0.4554019868373871,0.37765300273895264,0.42743200063705444,219295,0.0,0.0
2021-04-03 00:00:00+00:00,0.4274060130119324,0.45338600873947144,0.35484400391578674,0.3549410104751587,124462,0.0,0.0
2021-04-04 00:00:00+00:00,0.35496899485588074,0.42928600311279297,0.3549399971961975,0.42885199189186096,80417,0.0,0.0
2021-04-05 00:00:00+00:00,0.4288620054721832,0.44719401001930237,0.39960598945617676,0.4362010061740875,107182,0.0,0.0
2021-04-06 00:00:00+00:00,0.4361740052700043,0.4362170100212097,0.39046600461006165,0.41914600133895874,91032,0.0,0.0
2021-04-07 00:00:00+00:00,0.41913700103759766,0.4302549958229065,0.3454569876194,0.38451701402664185,128642,0.0,0.0
2021-04-08 00:00:00+00:00,0.3845300078392029,0.39632999897003174,0.3554919958114624,0.37265700101852417,127744,0.0,0.0
2021-04-09 00:00:00+00:00,0.3726699948310852,0.3933660089969635,0.3461869955062866,0.3840799927711487,81458,0.0,0.0
2021-04-10 00:00:00+00:00,0.38408899307250977,0.42819300293922424,0.1875459998846054,0.1875459998846054,757446,0.0,0.0
