TIMESTAMP,TCT_OPEN_PRICE_USD,TCT_HIGH_PRICE_USD,TCT_LOW_PRICE_USD,TCT_CLOSE_PRICE_USD,TCT_VOLUME_USD,TCT_DIVIDENDS_USD,TCT_STOCK_SPLITS_USD
2018-01-11 00:00:00+00:00,0.09166699647903442,0.10123299807310104,0.0839259997010231,0.09551499783992767,498726,0.0,0.0
2018-01-12 00:00:00+00:00,0.09614700078964233,0.09614700078964233,0.05685799941420555,0.05685799941420555,305496,0.0,0.0
2018-01-13 00:00:00+00:00,0.05646200105547905,0.0915910005569458,0.05440400168299675,0.07682300359010696,462010,0.0,0.0
2018-01-14 00:00:00+00:00,0.07687299698591232,0.07917100191116333,0.058455001562833786,0.0712060034275055,419937,0.0,0.0
2018-01-15 00:00:00+00:00,0.07069200277328491,0.07168900221586227,0.05830699950456619,0.06351500004529953,226756,0.0,0.0
2018-01-16 00:00:00+00:00,0.06359399855136871,0.06550800055265427,0.037060000002384186,0.04231400042772293,212218,0.0,0.0
2018-01-17 00:00:00+00:00,0.04207799956202507,0.046188998967409134,0.03369800001382828,0.038947999477386475,154478,0.0,0.0
2018-01-18 00:00:00+00:00,0.03909900039434433,0.053769998252391815,0.03844499960541725,0.04638399928808212,42765,0.0,0.0
2018-01-19 00:00:00+00:00,0.045896999537944794,0.04719800129532814,0.04103099927306175,0.042743001133203506,49695,0.0,0.0
2018-01-20 00:00:00+00:00,0.04320700094103813,0.05309600010514259,0.040415000170469284,0.04501799866557121,507661,0.0,0.0
2018-01-21 00:00:00+00:00,0.04520900174975395,0.05022300034761429,0.040403999388217926,0.04361100122332573,235568,0.0,0.0
2018-01-22 00:00:00+00:00,0.043942999094724655,0.04517799988389015,0.037682998925447464,0.038784001022577286,224060,0.0,0.0
2018-01-23 00:00:00+00:00,0.03873800113797188,0.04219600185751915,0.036281999200582504,0.03900200128555298,288583,0.0,0.0
2018-01-24 00:00:00+00:00,0.03900099918246269,0.06047999858856201,0.03776700049638748,0.049226000905036926,957189,0.0,0.0
2018-01-25 00:00:00+00:00,0.04964200034737587,0.05726400017738342,0.048875000327825546,0.04988599941134453,341554,0.0,0.0
2018-01-26 00:00:00+00:00,0.049810998141765594,0.05147299915552139,0.04069099947810173,0.0507269985973835,420609,0.0,0.0
2018-01-27 00:00:00+00:00,0.0486610010266304,0.0514880008995533,0.044815998524427414,0.04922199994325638,465858,0.0,0.0
2018-01-28 00:00:00+00:00,0.049428001046180725,0.05209200084209442,0.045956000685691833,0.05128899961709976,835188,0.0,0.0
2018-01-29 00:00:00+00:00,0.05124799907207489,0.05488700047135353,0.045017000287771225,0.04594999924302101,417322,0.0,0.0
2018-01-30 00:00:00+00:00,0.04596199840307236,0.04604800045490265,0.04017399996519089,0.04070400074124336,230632,0.0,0.0
2018-01-31 00:00:00+00:00,0.04090899974107742,0.044192999601364136,0.0384100005030632,0.04314799979329109,443290,0.0,0.0
2018-02-01 00:00:00+00:00,0.04322199895977974,0.044780001044273376,0.03314900025725365,0.037021998316049576,602075,0.0,0.0
2018-02-02 00:00:00+00:00,0.0369499996304512,0.0369499996304512,0.025206999853253365,0.03421400114893913,618966,0.0,0.0
2018-02-03 00:00:00+00:00,0.03432599827647209,0.03633499890565872,0.03184400126338005,0.03546399995684624,96849,0.0,0.0
2018-02-04 00:00:00+00:00,0.03538399934768677,0.03538399934768677,0.02550400048494339,0.027434999123215675,352723,0.0,0.0
2018-02-05 00:00:00+00:00,0.027249999344348907,0.030584000051021576,0.02314699999988079,0.024150000885128975,233025,0.0,0.0
2018-02-06 00:00:00+00:00,0.024653999134898186,0.025011999532580376,0.017942000180482864,0.02437799982726574,411530,0.0,0.0
2018-02-07 00:00:00+00:00,0.024258999153971672,0.02990799956023693,0.0230919998139143,0.02431200072169304,232034,0.0,0.0
2018-02-08 00:00:00+00:00,0.024246999993920326,0.029411999508738518,0.024246999993920326,0.027831999585032463,162636,0.0,0.0
2018-02-09 00:00:00+00:00,0.02790199965238571,0.029774000868201256,0.024824999272823334,0.028641000390052795,141288,0.0,0.0
2018-02-10 00:00:00+00:00,0.028553999960422516,0.031929001212120056,0.027844000607728958,0.028586000204086304,152406,0.0,0.0
2018-02-11 00:00:00+00:00,0.028550999239087105,0.029393000528216362,0.025992000475525856,0.02765600010752678,146177,0.0,0.0
2018-02-12 00:00:00+00:00,0.02776000089943409,0.03110099956393242,0.027276000007987022,0.02948799915611744,174407,0.0,0.0
2018-02-13 00:00:00+00:00,0.029225999489426613,0.02948099933564663,0.026328999549150467,0.027427000924944878,99806,0.0,0.0
2018-02-14 00:00:00+00:00,0.027331000193953514,0.03156000003218651,0.027163000777363777,0.030775999650359154,250923,0.0,0.0
2018-02-15 00:00:00+00:00,0.030672000721096992,0.032166000455617905,0.027104999870061874,0.032152000814676285,214848,0.0,0.0
2018-02-16 00:00:00+00:00,0.03206799924373627,0.03206799924373627,0.028683999553322792,0.030494000762701035,106956,0.0,0.0
2018-02-17 00:00:00+00:00,0.030626000836491585,0.03338799998164177,0.030006999149918556,0.032986000180244446,194746,0.0,0.0
2018-02-18 00:00:00+00:00,0.033013999462127686,0.0348920002579689,0.03001599945127964,0.03096199966967106,140724,0.0,0.0
2018-02-19 00:00:00+00:00,0.030719999223947525,0.031982000917196274,0.030117999762296677,0.03086799941956997,146347,0.0,0.0
2018-02-20 00:00:00+00:00,0.030778000131249428,0.03203799948096275,0.02973799966275692,0.02993899956345558,132543,0.0,0.0
2018-02-21 00:00:00+00:00,0.0299880001693964,0.030236000195145607,0.027140000835061073,0.027312999591231346,129496,0.0,0.0
2018-02-22 00:00:00+00:00,0.027233000844717026,0.02891799993813038,0.025857999920845032,0.02615400031208992,116303,0.0,0.0
2018-02-23 00:00:00+00:00,0.026202000677585602,0.029973000288009644,0.024708999320864677,0.028903000056743622,160030,0.0,0.0
2018-02-24 00:00:00+00:00,0.028881000354886055,0.030215999111533165,0.025987999513745308,0.0266720000654459,52416,0.0,0.0
2018-02-25 00:00:00+00:00,0.026623999699950218,0.026714999228715897,0.024365000426769257,0.025970999151468277,55426,0.0,0.0
2018-02-26 00:00:00+00:00,0.02618500031530857,0.028233999386429787,0.024560000747442245,0.02734600007534027,91644,0.0,0.0
2018-02-27 00:00:00+00:00,0.027413999661803246,0.02853499911725521,0.02383599989116192,0.027087999507784843,146415,0.0,0.0
2018-02-28 00:00:00+00:00,0.02703999914228916,0.029097000136971474,0.026190999895334244,0.026496000587940216,84199,0.0,0.0
2018-03-01 00:00:00+00:00,0.026579000055789948,0.02910199947655201,0.025899000465869904,0.028372999280691147,137720,0.0,0.0
2018-03-02 00:00:00+00:00,0.028308000415563583,0.029171999543905258,0.026189999654889107,0.02633799985051155,191592,0.0,0.0
2018-03-03 00:00:00+00:00,0.02633499912917614,0.02814899943768978,0.02400599978864193,0.025196999311447144,635174,0.0,0.0
2018-03-04 00:00:00+00:00,0.02517399936914444,0.02772499993443489,0.024761000648140907,0.02717600017786026,24761,0.0,0.0
2018-03-05 00:00:00+00:00,0.02698099985718727,0.027475999668240547,0.025387000292539597,0.026430999860167503,77299,0.0,0.0
2018-03-06 00:00:00+00:00,0.02642199955880642,0.030045999214053154,0.02444400079548359,0.026753999292850494,91556,0.0,0.0
2018-03-07 00:00:00+00:00,0.02674899995326996,0.028365999460220337,0.022126000374555588,0.02232700027525425,306486,0.0,0.0
2018-03-08 00:00:00+00:00,0.022307999432086945,0.024302000179886818,0.019819999113678932,0.022244999185204506,533820,0.0,0.0
2018-03-09 00:00:00+00:00,0.022136999294161797,0.02714800089597702,0.01789800077676773,0.021164000034332275,190169,0.0,0.0
2018-03-10 00:00:00+00:00,0.021167000755667686,0.03883099928498268,0.01999500021338463,0.021751999855041504,311553,0.0,0.0
2018-03-11 00:00:00+00:00,0.02169799990952015,0.02268199995160103,0.019293999299407005,0.021879000589251518,104722,0.0,0.0
2018-03-12 00:00:00+00:00,0.021765999495983124,0.025962000712752342,0.01955999992787838,0.023127000778913498,323921,0.0,0.0
2018-03-13 00:00:00+00:00,0.02310599945485592,0.025614000856876373,0.018914999440312386,0.020618999376893044,294838,0.0,0.0
2018-03-14 00:00:00+00:00,0.02060599997639656,0.025157999247312546,0.018736999481916428,0.020024999976158142,677124,0.0,0.0
2018-03-15 00:00:00+00:00,0.020036999136209488,0.02197200059890747,0.016813000664114952,0.021483000367879868,754667,0.0,0.0
2018-03-16 00:00:00+00:00,0.02145799994468689,0.021604999899864197,0.01752999983727932,0.019238000735640526,546249,0.0,0.0
2018-03-17 00:00:00+00:00,0.019199000671505928,0.02475699968636036,0.018205000087618828,0.019075000658631325,1006450,0.0,0.0
