TIMESTAMP,SICX_OPEN_PRICE_USD,SICX_HIGH_PRICE_USD,SICX_LOW_PRICE_USD,SICX_CLOSE_PRICE_USD,SICX_VOLUME_USD,SICX_DIVIDENDS_USD,SICX_STOCK_SPLITS_USD
2021-08-16 00:00:00+00:00,1.3424979448318481,1.4087209701538086,1.3089359998703003,1.3116470575332642,0,0.0,0.0
2021-08-17 00:00:00+00:00,1.3120349645614624,1.3448289632797241,1.2207030057907104,1.2207030057907104,0,0.0,0.0
2021-08-18 00:00:00+00:00,1.220270037651062,1.2425140142440796,1.1682039499282837,1.219167947769165,0,0.0,0.0
2021-08-19 00:00:00+00:00,1.2182960510253906,1.3058990240097046,1.183143973350525,1.3058990240097046,0,0.0,0.0
2021-08-20 00:00:00+00:00,1.306033968925476,1.5186280012130737,1.2959480285644531,1.482010006904602,0,0.0,0.0
2021-08-21 00:00:00+00:00,1.4834949970245361,1.5147720575332642,1.4175570011138916,1.4523290395736694,0,0.0,0.0
2021-08-22 00:00:00+00:00,1.452370047569275,1.5514309406280518,1.4289710521697998,1.538504958152771,0,0.0,0.0
2021-08-23 00:00:00+00:00,1.5385810136795044,1.6638480424880981,1.5188430547714233,1.6180540323257446,0,0.0,0.0
2021-08-24 00:00:00+00:00,1.620115041732788,1.6226229667663574,1.4851609468460083,1.4906389713287354,0,0.0,0.0
2021-08-25 00:00:00+00:00,1.4895180463790894,1.5661920309066772,1.4155100584030151,1.5486749410629272,0,0.0,0.0
2021-08-26 00:00:00+00:00,1.5473920106887817,1.5716619491577148,1.3618639707565308,1.3879849910736084,0,0.0,0.0
2021-08-27 00:00:00+00:00,1.3871899843215942,1.4441529512405396,1.3104499578475952,1.442844033241272,0,0.0,0.0
2021-08-28 00:00:00+00:00,1.443405032157898,1.469383955001831,1.4156140089035034,1.4480140209197998,0,0.0,0.0
2021-08-29 00:00:00+00:00,1.4480559825897217,1.4664119482040405,1.3943589925765991,1.4384039640426636,0,0.0,0.0
2021-08-30 00:00:00+00:00,1.4377959966659546,1.4436299800872803,1.3634400367736816,1.365772008895874,0,0.0,0.0
2021-08-31 00:00:00+00:00,1.365759015083313,1.4293550252914429,1.3399419784545898,1.3788360357284546,0,0.0,0.0
2021-09-01 00:00:00+00:00,1.3780540227890015,1.5792759656906128,1.3344500064849854,1.4687750339508057,0,0.0,0.0
2021-09-02 00:00:00+00:00,1.468168020248413,1.5703530311584473,1.4516839981079102,1.4880000352859497,0,0.0,0.0
