TIMESTAMP,APPLE18178_OPEN_PRICE_USD,APPLE18178_HIGH_PRICE_USD,APPLE18178_LOW_PRICE_USD,APPLE18178_CLOSE_PRICE_USD,APPLE18178_VOLUME_USD,APPLE18178_DIVIDENDS_USD,APPLE18178_STOCK_SPLITS_USD
2022-02-19 00:00:00+00:00,,,,0.0,1001325,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,663448,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,157034,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,95927,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,114493,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,78310,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,41641,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,26025,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,18546,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,39278,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,39188,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,43471,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,256825,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,287832,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,186621,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,130688,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,44191,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,26094,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,24029,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,30708,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,30942,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,13692,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,8241,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,11593,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,13435,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,11573,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,8858,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,8211,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,9588,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,9829,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,8511,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,23295,0.0,0.0
