TIMESTAMP,HOMER28667_OPEN_PRICE_USD,HOMER28667_HIGH_PRICE_USD,HOMER28667_LOW_PRICE_USD,HOMER28667_CLOSE_PRICE_USD,HOMER28667_VOLUME_USD,HOMER28667_DIVIDENDS_USD,HOMER28667_STOCK_SPLITS_USD
2024-01-17 00:00:00+00:00,,,,0.0,3128,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,3874,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,2485,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,7328,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,2674,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,7822,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,1371,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,43496,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,27100,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,100518,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,30911,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,19552,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,16095,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,9856,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,5705,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,14396,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,6036,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,4817,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,3520,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,3202,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,4831,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,5569,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,5686,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,3922,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,3514,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,2895,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,2890,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,4134,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,5289,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,9887,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,10347,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,2431,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,4407,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,3311,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,2629,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,1941,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,3500,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,3321,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,3483,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,2902,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,3369,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,3596,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,3773,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,4776,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,9065,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,11271,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,11092,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,10489,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,6484,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,4511,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,5456,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,2409,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,4590,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,5760,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,6971,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,7789,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,17693,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,12244,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,2775,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,5306,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,3051,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,3290,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,1501,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,4190,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,2523,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,2846,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,5844,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,2656,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,7412,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,3853,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,2307,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,1554,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,3468,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,11298,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,2289,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,1500,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,3842,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,2307,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,1877,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,3699,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,645,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,1822,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,1541,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,1703,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,1091,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,2534,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,2114,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,1559,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,1047,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,2985,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,2910,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,2593,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,2153,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,1936,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,3426,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,7689,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,14685,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,11471,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,10062,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,5698,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,10643,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,3775,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,3200,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,12089,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,14305,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,10112,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,5489,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,5321,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,3978,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,4705,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,7067,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,16908,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,21885,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,18005,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,8044,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,2696,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,3050,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,5413,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,3975,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,3563,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,4785,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,3348,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,9560,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,4812,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,3646,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,3072,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,7199,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,6827,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,2920,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,11805,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,5469,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,9700,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,5339,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,6240,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,4593,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,3656,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,3359,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,5933,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,5065,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,1509,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,2304,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,1191,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,1801,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,3215,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,1650,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,4138,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,9437,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,3340,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,2109,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,2591,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,568,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,811,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,715,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,852,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,609,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,2513,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,255,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,3470,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,509,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,1083,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,1054,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,1359,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,1982,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,554,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,441,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,254,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,783,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,442,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,1281,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,1739,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,2806,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,2279,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,587,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,1962,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,950,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,347,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,801,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,657,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,1046,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,1467,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,2293,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,756,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,945,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,1440,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,488,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,358,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,441,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,1602,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,419,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,837,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,609,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,465,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,691,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,307,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,512,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,605,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,413,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,150,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,231,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,247,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,265,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,1578,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,553,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,201,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,228,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,447,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,150,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,141,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,566,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,285,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,124,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,322,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,221,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,242,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,162,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,201,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,186,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,580,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,3865,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,473,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,375,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,1122,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,322,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,379,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,583,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,721,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,446,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,714,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,199,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,106,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,187,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,144,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,879,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,692,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,384,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,359,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,794,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,115,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,212,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,185,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,775,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,460,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,188,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,494,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,556,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,366,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,917,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,1355,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,372,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,84,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,655,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,415,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,253,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,119,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,509,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,229,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,321,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,2109,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,390,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,634,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,134,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,698,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,674,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,341,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,333,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,3695,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,740,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,1282,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,1133,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,338,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,502,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,178,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,234,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,855,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,299,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,186,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,811,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,675,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,291,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,424,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,218,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,1090,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,639,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,947,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,1359,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,185,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,777,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,207,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,91,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,1260,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,448,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,670,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,535,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,1090,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,1219,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,2450,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,1436,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,2914,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,633,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,1276,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,1675,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,972,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,5477,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,875,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,867,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,657,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,279,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,1131,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,462,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,2274,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1309,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1866,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,1628,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,3290,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,1669,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,1756,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,1212,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,1059,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,898,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,940,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,504,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,1373,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,1412,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,892,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,633,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,336,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,815,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,427,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,291,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,208,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,400,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,154,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,167,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,134,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,512,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,410,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,270,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,533,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,108,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,144,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,146,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,588,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,2393,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,742,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,546,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,255,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,1533,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,301,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,120,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,1365,0.0,0.0
