TIMESTAMP,AERO29270_OPEN_PRICE_USD,AERO29270_HIGH_PRICE_USD,AERO29270_LOW_PRICE_USD,AERO29270_CLOSE_PRICE_USD,AERO29270_VOLUME_USD,AERO29270_DIVIDENDS_USD,AERO29270_STOCK_SPLITS_USD
2024-02-02 00:00:00+00:00,0.09181399643421173,0.09388300031423569,0.0885000005364418,0.08987700194120407,36389,0.0,0.0
2024-02-03 00:00:00+00:00,0.08987700194120407,0.09208399802446365,0.08363299816846848,0.08392699807882309,39024,0.0,0.0
2024-02-04 00:00:00+00:00,0.08393199741840363,0.09076099842786789,0.08329100161790848,0.08985699713230133,73653,0.0,0.0
2024-02-05 00:00:00+00:00,0.0898509994149208,0.10891900211572647,0.08558300137519836,0.10535299777984619,226995,0.0,0.0
2024-02-06 00:00:00+00:00,0.10535400360822678,0.1189579963684082,0.08691900223493576,0.11253400146961212,7101289,0.0,0.0
2024-02-07 00:00:00+00:00,0.11181800067424774,0.11292900145053864,0.08950400352478027,0.10029599815607071,4141267,0.0,0.0
2024-02-08 00:00:00+00:00,0.10030599683523178,0.1017099991440773,0.08781100064516068,0.0895100012421608,1517045,0.0,0.0
2024-02-09 00:00:00+00:00,0.0895100012421608,0.09191600233316422,0.08042199909687042,0.08412399888038635,1511901,0.0,0.0
2024-02-10 00:00:00+00:00,0.08412399888038635,0.09379000216722488,0.07869400084018707,0.09359700232744217,2005703,0.0,0.0
2024-02-11 00:00:00+00:00,0.09359700232744217,0.09594199806451797,0.0829939991235733,0.08409199863672256,1516350,0.0,0.0
2024-02-12 00:00:00+00:00,0.08409199863672256,0.0866599977016449,0.08100099861621857,0.0852309986948967,646845,0.0,0.0
2024-02-13 00:00:00+00:00,0.08486100286245346,0.08770599961280823,0.08072599768638611,0.08295600116252899,850001,0.0,0.0
2024-02-14 00:00:00+00:00,0.08295399695634842,0.084476999938488,0.08031900227069855,0.08393599838018417,769592,0.0,0.0
2024-02-15 00:00:00+00:00,0.08393599838018417,0.0999080017209053,0.08393599838018417,0.09481000155210495,3090156,0.0,0.0
2024-02-16 00:00:00+00:00,0.09465499967336655,0.09485200047492981,0.08364199846982956,0.0850059986114502,1103510,0.0,0.0
2024-02-17 00:00:00+00:00,0.0850059986114502,0.09201399981975555,0.0833280012011528,0.08773399889469147,586057,0.0,0.0
2024-02-18 00:00:00+00:00,0.08779899775981903,0.08984600007534027,0.0861010029911995,0.0871570035815239,442238,0.0,0.0
2024-02-19 00:00:00+00:00,0.08694200217723846,0.08926700055599213,0.08368100225925446,0.08782099932432175,800951,0.0,0.0
2024-02-20 00:00:00+00:00,0.08830799907445908,0.08940300345420837,0.08382000029087067,0.08622200042009354,959235,0.0,0.0
2024-02-21 00:00:00+00:00,0.08622200042009354,0.08711700141429901,0.08114899694919586,0.0833749994635582,711730,0.0,0.0
2024-02-22 00:00:00+00:00,0.08396100252866745,0.08487699925899506,0.0804390013217926,0.08340399712324142,969194,0.0,0.0
2024-02-23 00:00:00+00:00,0.08340299874544144,0.09811300039291382,0.08272500336170197,0.09000200033187866,2670953,0.0,0.0
2024-02-24 00:00:00+00:00,0.09000299870967865,0.11248599737882614,0.0899140015244484,0.10096699744462967,4101620,0.0,0.0
2024-02-25 00:00:00+00:00,0.10184299945831299,0.10264399647712708,0.0950310006737709,0.09784699976444244,1354955,0.0,0.0
2024-02-26 00:00:00+00:00,0.09784699976444244,0.1197419986128807,0.09426899999380112,0.11956000328063965,3929384,0.0,0.0
2024-02-27 00:00:00+00:00,0.11918099969625473,0.2642579972743988,0.11877100169658661,0.21900300681591034,49069590,0.0,0.0
2024-02-28 00:00:00+00:00,0.21809600293636322,0.27132999897003174,0.18188899755477905,0.25859498977661133,21325971,0.0,0.0
2024-02-29 00:00:00+00:00,0.258556991815567,0.3599349856376648,0.258556991815567,0.3191959857940674,24959604,0.0,0.0
2024-03-01 00:00:00+00:00,0.31907299160957336,0.6612730026245117,0.31537899374961853,0.6146519780158997,63554290,0.0,0.0
2024-03-02 00:00:00+00:00,0.6157969832420349,0.6348490118980408,0.4273959994316101,0.5028319954872131,38994726,0.0,0.0
2024-03-03 00:00:00+00:00,0.5069580078125,0.5672010183334351,0.44231000542640686,0.5233280062675476,18993061,0.0,0.0
