TIMESTAMP,COMAI_OPEN_PRICE_USD,COMAI_HIGH_PRICE_USD,COMAI_LOW_PRICE_USD,COMAI_CLOSE_PRICE_USD,COMAI_VOLUME_USD,COMAI_DIVIDENDS_USD,COMAI_STOCK_SPLITS_USD
2024-02-23 00:00:00+00:00,2.925220012664795,2.9253430366516113,2.55792498588562,2.5686628818511963,970905,0.0,0.0
2024-02-24 00:00:00+00:00,2.5686628818511963,2.5878469944000244,2.4276440143585205,2.4596710205078125,613778,0.0,0.0
2024-02-25 00:00:00+00:00,2.4596710205078125,2.512026071548462,2.4188849925994873,2.4364380836486816,585338,0.0,0.0
2024-02-26 00:00:00+00:00,2.4363770484924316,2.7060608863830566,2.3237149715423584,2.631653070449829,1699123,0.0,0.0
2024-02-27 00:00:00+00:00,2.631653070449829,2.803617000579834,2.54203200340271,2.5525259971618652,984129,0.0,0.0
2024-02-28 00:00:00+00:00,2.5525660514831543,2.858273983001709,2.3843839168548584,2.823870897293091,2021448,0.0,0.0
2024-02-29 00:00:00+00:00,2.8279950618743896,2.8680379390716553,2.6008119583129883,2.6280219554901123,1144126,0.0,0.0
2024-03-01 00:00:00+00:00,2.6280269622802734,3.048362970352173,2.4073588848114014,2.7340950965881348,2275590,0.0,0.0
2024-03-02 00:00:00+00:00,2.734097957611084,2.7341179847717285,2.3337008953094482,2.333743095397949,944612,0.0,0.0
2024-03-03 00:00:00+00:00,2.333743095397949,2.5083200931549072,2.2473978996276855,2.2994089126586914,903836,0.0,0.0
2024-03-04 00:00:00+00:00,2.2994089126586914,2.40024995803833,1.8985010385513306,2.3858659267425537,1479682,0.0,0.0
2024-03-05 00:00:00+00:00,2.3858559131622314,2.637289047241211,2.371504068374634,2.4355709552764893,782633,0.0,0.0
2024-03-06 00:00:00+00:00,2.435502052307129,2.7261409759521484,2.3276209831237793,2.529715061187744,1522241,0.0,0.0
2024-03-07 00:00:00+00:00,2.529715061187744,2.6317338943481445,2.228663921356201,2.382098913192749,1294549,0.0,0.0
2024-03-08 00:00:00+00:00,2.382086992263794,2.436779022216797,2.149013042449951,2.3894710540771484,992250,0.0,0.0
2024-03-09 00:00:00+00:00,2.3894639015197754,2.4319241046905518,1.8287500143051147,2.046415090560913,2160455,0.0,0.0
2024-03-10 00:00:00+00:00,2.046415090560913,2.231790065765381,1.9613829851150513,2.016767978668213,1045283,0.0,0.0
2024-03-11 00:00:00+00:00,2.015439033508301,2.2614400386810303,1.9945080280303955,2.2095370292663574,1160237,0.0,0.0
2024-03-12 00:00:00+00:00,2.209444999694824,2.2741599082946777,2.039747953414917,2.2576019763946533,1177254,0.0,0.0
2024-03-13 00:00:00+00:00,2.257567882537842,2.589229106903076,2.0923519134521484,2.2732388973236084,1665174,0.0,0.0
2024-03-14 00:00:00+00:00,2.2731940746307373,2.3087539672851562,2.1893839836120605,2.2570440769195557,564794,0.0,0.0
2024-03-15 00:00:00+00:00,2.2570440769195557,2.274427890777588,2.055229902267456,2.061105966567993,724258,0.0,0.0
2024-03-16 00:00:00+00:00,2.0610289573669434,2.078557014465332,1.9121479988098145,1.9121999740600586,397261,0.0,0.0
2024-03-17 00:00:00+00:00,1.9122370481491089,2.0471200942993164,1.813971996307373,2.014775037765503,500789,0.0,0.0
2024-03-18 00:00:00+00:00,2.016294002532959,2.0505690574645996,1.7688699960708618,1.780784010887146,603002,0.0,0.0
2024-03-19 00:00:00+00:00,1.7742359638214111,1.8108160495758057,1.5442520380020142,1.5754499435424805,970408,0.0,0.0
2024-03-20 00:00:00+00:00,1.5754499435424805,1.6746200323104858,1.4252020120620728,1.634598970413208,962926,0.0,0.0
2024-03-21 00:00:00+00:00,1.6346770524978638,1.672469973564148,1.604688048362732,1.6478569507598877,341502,0.0,0.0
2024-03-22 00:00:00+00:00,1.6478840112686157,1.6479259729385376,1.3738349676132202,1.416221022605896,458909,0.0,0.0
2024-03-23 00:00:00+00:00,1.416221022605896,1.5078309774398804,1.4159990549087524,1.4635030031204224,317356,0.0,0.0
2024-03-24 00:00:00+00:00,1.4634699821472168,1.5594240427017212,1.4274519681930542,1.5593329668045044,281119,0.0,0.0
2024-03-25 00:00:00+00:00,1.5568840503692627,1.5680569410324097,1.545140027999878,1.5629760026931763,297894,0.0,0.0
2024-03-26 00:00:00+00:00,1.5629760026931763,1.6060709953308105,1.5440540313720703,1.5445189476013184,384636,0.0,0.0
2024-03-27 00:00:00+00:00,1.5445430278778076,1.7454320192337036,1.5317050218582153,1.7315499782562256,730596,0.0,0.0
2024-03-28 00:00:00+00:00,1.7315740585327148,1.9062930345535278,1.7309479713439941,1.8157060146331787,1114285,0.0,0.0
2024-03-29 00:00:00+00:00,1.8157060146331787,1.815727949142456,1.5648829936981201,1.578245997428894,808269,0.0,0.0
2024-03-30 00:00:00+00:00,1.5783460140228271,1.6769649982452393,1.4977010488510132,1.5122549533843994,743391,0.0,0.0
2024-03-31 00:00:00+00:00,1.5122660398483276,1.6215250492095947,1.5122640132904053,1.564342975616455,347732,0.0,0.0
2024-04-01 00:00:00+00:00,1.564342975616455,1.6000959873199463,1.524114966392517,1.5590529441833496,415862,0.0,0.0
2024-04-02 00:00:00+00:00,1.5590410232543945,1.5666790008544922,1.3476749658584595,1.4129630327224731,876428,0.0,0.0
2024-04-03 00:00:00+00:00,1.4129869937896729,1.4798829555511475,1.364469051361084,1.3754990100860596,477269,0.0,0.0
2024-04-04 00:00:00+00:00,1.3754990100860596,1.5134990215301514,1.375391960144043,1.5030020475387573,451597,0.0,0.0
2024-04-05 00:00:00+00:00,1.5030020475387573,1.5343170166015625,1.4279919862747192,1.4336570501327515,525857,0.0,0.0
2024-04-06 00:00:00+00:00,1.4336570501327515,1.4694629907608032,1.415207028388977,1.4653420448303223,325279,0.0,0.0
2024-04-07 00:00:00+00:00,1.4653420448303223,1.4808189868927002,1.3980430364608765,1.4006160497665405,164958,0.0,0.0
2024-04-08 00:00:00+00:00,1.4006160497665405,1.4769200086593628,1.3779300451278687,1.402305006980896,379096,0.0,0.0
2024-04-09 00:00:00+00:00,1.4023189544677734,1.4237879514694214,1.2617919445037842,1.2618869543075562,710495,0.0,0.0
2024-04-10 00:00:00+00:00,1.2618900537490845,1.2981359958648682,1.2246350049972534,1.2374260425567627,351992,0.0,0.0
2024-04-11 00:00:00+00:00,1.2374260425567627,1.3087519407272339,1.2165260314941406,1.291828989982605,755036,0.0,0.0
2024-04-12 00:00:00+00:00,1.291828989982605,1.291903018951416,1.1863900423049927,1.2161140441894531,339083,0.0,0.0
2024-04-13 00:00:00+00:00,1.2161140441894531,1.217803955078125,0.6987689733505249,0.7167350053787231,1238519,0.0,0.0
2024-04-14 00:00:00+00:00,0.7167350053787231,0.9191989898681641,0.7167350053787231,0.8898900151252747,816105,0.0,0.0
2024-04-15 00:00:00+00:00,0.8960229754447937,0.9917290210723877,0.852636992931366,0.9406729936599731,451503,0.0,0.0
2024-04-16 00:00:00+00:00,0.9406729936599731,0.9406729936599731,0.887253999710083,0.9081060290336609,303460,0.0,0.0
2024-04-17 00:00:00+00:00,0.9116600155830383,0.9180039763450623,0.8612939715385437,0.8708580136299133,186490,0.0,0.0
2024-04-18 00:00:00+00:00,0.8708580136299133,0.8754090070724487,0.7852550148963928,0.8102629780769348,330323,0.0,0.0
2024-04-19 00:00:00+00:00,0.8102629780769348,0.8275269865989685,0.7948700189590454,0.8094140291213989,73319,0.0,0.0
2024-04-20 00:00:00+00:00,0.8094140291213989,0.8476700186729431,0.7964079976081848,0.8476369976997375,188422,0.0,0.0
