TIMESTAMP,AIOT_OPEN_PRICE_USD,AIOT_HIGH_PRICE_USD,AIOT_LOW_PRICE_USD,AIOT_CLOSE_PRICE_USD,AIOT_VOLUME_USD,AIOT_DIVIDENDS_USD,AIOT_STOCK_SPLITS_USD
2025-04-25 00:00:00+00:00,0.12434700131416321,0.12919500470161438,0.08647499978542328,0.09843800216913223,23519662,0.0,0.0
2025-04-26 00:00:00+00:00,0.09719400107860565,0.11452099680900574,0.09466200321912766,0.09848900139331818,16719318,0.0,0.0
2025-04-27 00:00:00+00:00,0.0984560027718544,0.10663799941539764,0.09579399973154068,0.1061599999666214,20278577,0.0,0.0
2025-04-28 00:00:00+00:00,0.104762002825737,0.12395499646663666,0.10338699817657471,0.12057899683713913,20025735,0.0,0.0
2025-04-29 00:00:00+00:00,0.12057799845933914,0.12183400243520737,0.1040010005235672,0.10833500325679779,21462096,0.0,0.0
2025-04-30 00:00:00+00:00,0.10833700001239777,0.2883889973163605,0.10420800000429153,0.23990200459957123,22762359,0.0,0.0
2025-05-01 00:00:00+00:00,0.2484380006790161,0.27436599135398865,0.22115500271320343,0.24005800485610962,23679117,0.0,0.0
2025-05-02 00:00:00+00:00,0.23987600207328796,0.39749398827552795,0.23597800731658936,0.3896529972553253,38333883,0.0,0.0
2025-05-03 00:00:00+00:00,0.38966700434684753,0.4345810115337372,0.37869900465011597,0.4090160131454468,31406994,0.0,0.0
2025-05-04 00:00:00+00:00,0.40794700384140015,0.43880701065063477,0.3987700045108795,0.4227760136127472,22283546,0.0,0.0
2025-05-05 00:00:00+00:00,0.4227760136127472,0.46714499592781067,0.38554999232292175,0.4098150134086609,18535871,0.0,0.0
2025-05-06 00:00:00+00:00,0.4092020094394684,0.46085599064826965,0.4026930034160614,0.4205789864063263,16226522,0.0,0.0
2025-05-07 00:00:00+00:00,0.42061299085617065,0.4576149880886078,0.40339401364326477,0.42086198925971985,22030330,0.0,0.0
2025-05-08 00:00:00+00:00,0.4209209978580475,0.4705030024051666,0.4154599905014038,0.4403960108757019,33135612,0.0,0.0
2025-05-09 00:00:00+00:00,0.4403429925441742,0.4527919888496399,0.4026859998703003,0.4174819886684418,50414872,0.0,0.0
2025-05-10 00:00:00+00:00,0.4176509976387024,0.4244239926338196,0.40515199303627014,0.418285995721817,51962027,0.0,0.0
2025-05-11 00:00:00+00:00,0.4181729853153229,0.42649200558662415,0.38852500915527344,0.3913689851760864,54006419,0.0,0.0
2025-05-12 00:00:00+00:00,0.3914090096950531,0.4342440068721771,0.3909969925880432,0.4024980068206787,67944626,0.0,0.0
2025-05-13 00:00:00+00:00,0.4026780128479004,0.4106689989566803,0.39569398760795593,0.4028930068016052,66115211,0.0,0.0
2025-05-14 00:00:00+00:00,0.4028010070323944,0.4115090072154999,0.40062201023101807,0.40564900636672974,79874673,0.0,0.0
2025-05-15 00:00:00+00:00,0.40563100576400757,0.4093089997768402,0.36230799555778503,0.3825269937515259,83782870,0.0,0.0
2025-05-16 00:00:00+00:00,0.38227900862693787,0.4111019968986511,0.36786800622940063,0.3732529878616333,82545781,0.0,0.0
2025-05-17 00:00:00+00:00,0.37312600016593933,0.3829450011253357,0.36691999435424805,0.37107399106025696,175856300,0.0,0.0
2025-05-18 00:00:00+00:00,0.37089499831199646,0.38142499327659607,0.3603439927101135,0.372314989566803,238863297,0.0,0.0
2025-05-19 00:00:00+00:00,0.37255099415779114,0.3776560127735138,0.34829801321029663,0.3547059893608093,299047146,0.0,0.0
2025-05-20 00:00:00+00:00,0.3547390103340149,0.3563930094242096,0.3388740122318268,0.3442929983139038,523941005,0.0,0.0
2025-05-21 00:00:00+00:00,0.3443549871444702,0.3801119923591614,0.3430449962615967,0.355428010225296,609512045,0.0,0.0
2025-05-22 00:00:00+00:00,0.3555299937725067,0.37037500739097595,0.35308799147605896,0.35985198616981506,112409238,0.0,0.0
2025-05-23 00:00:00+00:00,0.36022600531578064,0.3659859895706177,0.3287299871444702,0.32938799262046814,55433995,0.0,0.0
2025-05-24 00:00:00+00:00,0.32937198877334595,0.3523330092430115,0.3290649950504303,0.3381739854812622,28117375,0.0,0.0
2025-05-25 00:00:00+00:00,0.33820900321006775,0.33976900577545166,0.326323002576828,0.3333759903907776,25400734,0.0,0.0
2025-05-26 00:00:00+00:00,0.33345499634742737,0.3364199995994568,0.3315019905567169,0.3356179893016815,23499920,0.0,0.0
2025-05-27 00:00:00+00:00,0.33567100763320923,0.3428559899330139,0.3305490016937256,0.33782199025154114,25022832,0.0,0.0
2025-05-28 00:00:00+00:00,0.3378700017929077,0.33796900510787964,0.30847498774528503,0.3100470006465912,22949524,0.0,0.0
2025-05-29 00:00:00+00:00,0.310137003660202,0.31426000595092773,0.3042280077934265,0.3046019971370697,30006609,0.0,0.0
2025-05-30 00:00:00+00:00,0.3046239912509918,0.3100360035896301,0.2746739983558655,0.27599701285362244,33779428,0.0,0.0
2025-05-31 00:00:00+00:00,0.27608299255371094,0.27633601427078247,0.15663200616836548,0.159743994474411,19493376,0.0,0.0
2025-06-01 00:00:00+00:00,0.1593915820121765,0.1593915820121765,0.13241110742092133,0.14854946732521057,10211157,0.0,0.0
