TIMESTAMP,BRCP_OPEN_PRICE_USD,BRCP_HIGH_PRICE_USD,BRCP_LOW_PRICE_USD,BRCP_CLOSE_PRICE_USD,BRCP_VOLUME_USD,BRCP_DIVIDENDS_USD,BRCP_STOCK_SPLITS_USD
2021-10-07 00:00:00+00:00,0.18176400661468506,0.1819559931755066,0.18009799718856812,0.18026599287986755,1012023,0.0,0.0
2021-10-08 00:00:00+00:00,0.1802709996700287,0.18239399790763855,0.17982399463653564,0.180308997631073,1774277,0.0,0.0
2021-10-09 00:00:00+00:00,0.18031999468803406,0.18174299597740173,0.17998500168323517,0.18042899668216705,1714502,0.0,0.0
2021-10-10 00:00:00+00:00,0.1804089993238449,0.18182900547981262,0.17997899651527405,0.1804639995098114,1818461,0.0,0.0
2021-10-11 00:00:00+00:00,0.18048200011253357,0.18165799975395203,0.17914199829101562,0.1795089989900589,1760880,0.0,0.0
2021-10-12 00:00:00+00:00,0.17952199280261993,0.18005000054836273,0.17840200662612915,0.17879700660705566,1945005,0.0,0.0
2021-10-13 00:00:00+00:00,0.1788180023431778,0.17964300513267517,0.17709599435329437,0.17942599952220917,1982682,0.0,0.0
2021-10-14 00:00:00+00:00,0.17941899597644806,0.18062500655651093,0.17842000722885132,0.17950299382209778,1902995,0.0,0.0
2021-10-15 00:00:00+00:00,0.1795080006122589,0.18241900205612183,0.17847299575805664,0.1814420074224472,1938147,0.0,0.0
2021-10-16 00:00:00+00:00,0.18144400417804718,0.18226200342178345,0.18105100095272064,0.18160900473594666,2033669,0.0,0.0
2021-10-17 00:00:00+00:00,0.1816059947013855,0.18200600147247314,0.18110400438308716,0.18164899945259094,1989321,0.0,0.0
2021-10-18 00:00:00+00:00,0.18164899945259094,0.18200300633907318,0.17942899465560913,0.18011200428009033,1843206,0.0,0.0
2021-10-19 00:00:00+00:00,0.1801059991121292,0.18070800602436066,0.1770779937505722,0.177824005484581,2046583,0.0,0.0
2021-10-20 00:00:00+00:00,0.17782600224018097,0.1799049973487854,0.1776610016822815,0.17768000066280365,1923406,0.0,0.0
2021-10-21 00:00:00+00:00,0.17769399285316467,0.17852100729942322,0.17514200508594513,0.175805002450943,1993030,0.0,0.0
