TIMESTAMP,VAAVE_OPEN_PRICE_USD,VAAVE_HIGH_PRICE_USD,VAAVE_LOW_PRICE_USD,VAAVE_CLOSE_PRICE_USD,VAAVE_VOLUME_USD,VAAVE_DIVIDENDS_USD,VAAVE_STOCK_SPLITS_USD
2023-11-14 00:00:00+00:00,1.904052972793579,1.954455018043518,1.8111369609832764,1.8762359619140625,1000984,0.0,0.0
2023-11-15 00:00:00+00:00,1.8764359951019287,1.9805150032043457,1.867861032485962,1.974714994430542,1057139,0.0,0.0
2023-11-16 00:00:00+00:00,1.9747639894485474,2.025218963623047,1.8707120418548584,1.886597990989685,1011581,0.0,0.0
2023-11-17 00:00:00+00:00,1.8866029977798462,1.9318259954452515,1.7682609558105469,1.8329559564590454,989162,0.0,0.0
2023-11-18 00:00:00+00:00,1.833238959312439,1.8360660076141357,1.7277940511703491,1.8219130039215088,911835,0.0,0.0
2023-11-19 00:00:00+00:00,1.8220160007476807,1.8969910144805908,1.7873859405517578,1.8958990573883057,947951,0.0,0.0
2023-11-20 00:00:00+00:00,1.895961046218872,1.9254980087280273,1.8519270420074463,1.8672840595245361,936605,0.0,0.0
2023-11-21 00:00:00+00:00,1.8673449754714966,1.911460041999817,1.7476730346679688,1.758025050163269,884222,0.0,0.0
2023-11-22 00:00:00+00:00,1.7572840452194214,1.9851880073547363,1.7530100345611572,1.9694809913635254,986605,0.0,0.0
2023-11-23 00:00:00+00:00,1.9699150323867798,2.0509281158447266,1.9680609703063965,1.986109972000122,979741,0.0,0.0
2023-11-24 00:00:00+00:00,1.9860399961471558,2.0534169673919678,1.9822789430618286,2.047250986099243,1011648,0.0,0.0
2023-11-25 00:00:00+00:00,2.0476601123809814,2.0999350547790527,2.016835927963257,2.0591139793395996,1012541,0.0,0.0
2023-11-26 00:00:00+00:00,2.059084892272949,2.1302270889282227,2.0126399993896484,2.028386116027832,999359,0.0,0.0
2023-11-27 00:00:00+00:00,2.0281970500946045,2.0456929206848145,1.9373849630355835,1.9895540475845337,980892,0.0,0.0
2023-11-28 00:00:00+00:00,1.9895999431610107,2.0422070026397705,1.9274580478668213,2.006208896636963,984842,0.0,0.0
2023-11-29 00:00:00+00:00,2.006174087524414,2.041934013366699,1.9789409637451172,1.9949359893798828,979548,0.0,0.0
2023-11-30 00:00:00+00:00,1.9950040578842163,2.0333011150360107,1.9686830043792725,2.033010959625244,1000845,0.0,0.0
2023-12-01 00:00:00+00:00,2.0331289768218994,2.102376937866211,2.0298500061035156,2.0738160610198975,1012339,0.0,0.0
2023-12-02 00:00:00+00:00,2.0737431049346924,2.1665709018707275,2.069139003753662,2.1609039306640625,1056802,0.0,0.0
2023-12-03 00:00:00+00:00,2.1605091094970703,2.1854100227355957,2.099879026412964,2.1275808811187744,1040489,0.0,0.0
2023-12-04 00:00:00+00:00,2.1274919509887695,2.166635036468506,2.034173011779785,2.0668530464172363,1017421,0.0,0.0
2023-12-05 00:00:00+00:00,2.0669589042663574,2.0802090167999268,1.980131983757019,2.0428109169006348,1007904,0.0,0.0
2023-12-06 00:00:00+00:00,2.0427560806274414,2.072567939758301,1.9868789911270142,1.991515040397644,981811,0.0,0.0
2023-12-07 00:00:00+00:00,1.9916770458221436,2.06010103225708,1.970697045326233,2.0424439907073975,1005659,0.0,0.0
2023-12-08 00:00:00+00:00,2.042433023452759,2.0829050540924072,1.995893955230713,2.0570180416107178,1014681,0.0,0.0
2023-12-09 00:00:00+00:00,2.057023048400879,2.1613330841064453,2.0308620929718018,2.040286064147949,1003141,0.0,0.0
2023-12-10 00:00:00+00:00,2.040215015411377,2.0649819374084473,1.9889730215072632,2.024182081222534,882440,0.0,0.0
2023-12-11 00:00:00+00:00,2.0244710445404053,2.032538890838623,1.8281500339508057,1.895035982131958,709110,0.0,0.0
2023-12-12 00:00:00+00:00,1.8949899673461914,1.9338270425796509,1.8754760026931763,1.917443037033081,718814,0.0,0.0
2023-12-13 00:00:00+00:00,1.9172910451889038,1.9699859619140625,1.8387850522994995,1.9606759548187256,831520,0.0,0.0
2023-12-14 00:00:00+00:00,1.960644006729126,2.218101978302002,1.9468929767608643,2.214163064956665,941113,0.0,0.0
2023-12-15 00:00:00+00:00,2.2141549587249756,2.436182975769043,2.157536029815674,2.242090940475464,952170,0.0,0.0
2023-12-16 00:00:00+00:00,2.242171049118042,2.254554033279419,2.1491549015045166,2.165189027786255,917070,0.0,0.0
2023-12-17 00:00:00+00:00,2.165255069732666,2.1750330924987793,2.0753960609436035,2.0795230865478516,881746,0.0,0.0
2023-12-18 00:00:00+00:00,2.079453945159912,2.086595058441162,1.9454959630966187,2.051719903945923,869531,0.0,0.0
2023-12-19 00:00:00+00:00,2.0516750812530518,2.220757007598877,2.0470240116119385,2.0964510440826416,936647,0.0,0.0
2023-12-20 00:00:00+00:00,2.096579074859619,2.182219982147217,2.0635480880737305,2.0699610710144043,922870,0.0,0.0
2023-12-21 00:00:00+00:00,2.069999933242798,2.1092519760131836,2.0481579303741455,2.103429079055786,968322,0.0,0.0
2023-12-22 00:00:00+00:00,2.1033530235290527,2.119997978210449,2.0387139320373535,2.0728769302368164,955302,0.0,0.0
2023-12-23 00:00:00+00:00,2.0728349685668945,2.107546091079712,1.9843000173568726,2.058928966522217,948051,0.0,0.0
2023-12-24 00:00:00+00:00,2.058293104171753,2.1317930221557617,2.0417299270629883,2.0669920444488525,958018,0.0,0.0
2023-12-25 00:00:00+00:00,2.066965103149414,2.171895980834961,2.0421369075775146,2.131164073944092,937226,0.0,0.0
2023-12-26 00:00:00+00:00,2.1311349868774414,2.251055955886841,2.047089099884033,2.129750967025757,919217,0.0,0.0
2023-12-27 00:00:00+00:00,2.129779100418091,2.3361780643463135,2.060314893722534,2.3205440044403076,1002276,0.0,0.0
