TIMESTAMP,METIS_OPEN_PRICE_USD,METIS_HIGH_PRICE_USD,METIS_LOW_PRICE_USD,METIS_CLOSE_PRICE_USD,METIS_VOLUME_USD,METIS_DIVIDENDS_USD,METIS_STOCK_SPLITS_USD
2021-05-13 00:00:00+00:00,12.695566177368164,17.548336029052734,8.998956680297852,9.74280834197998,8047408,0.0,0.0
2021-05-14 00:00:00+00:00,9.840165138244629,12.289381980895996,9.008837699890137,9.170001983642578,1393841,0.0,0.0
2021-05-15 00:00:00+00:00,9.299895286560059,9.820657730102539,7.143826961517334,7.191664218902588,550913,0.0,0.0
2021-05-16 00:00:00+00:00,7.199326992034912,8.332114219665527,7.076077938079834,7.271108150482178,248976,0.0,0.0
2021-05-17 00:00:00+00:00,7.313561916351318,8.331610679626465,6.980227947235107,7.5686211585998535,238234,0.0,0.0
2021-05-18 00:00:00+00:00,7.56520414352417,8.596565246582031,7.468740940093994,7.999807834625244,177905,0.0,0.0
2021-05-19 00:00:00+00:00,7.993257999420166,8.02967357635498,6.00743293762207,6.418548107147217,351892,0.0,0.0
2021-05-20 00:00:00+00:00,6.399360179901123,6.547213077545166,5.284628868103027,5.706565856933594,128552,0.0,0.0
2021-05-21 00:00:00+00:00,5.706894874572754,6.4124250411987305,4.83046293258667,5.008316993713379,130030,0.0,0.0
2021-05-22 00:00:00+00:00,5.008379936218262,5.945222854614258,4.730926990509033,5.116560935974121,65639,0.0,0.0
2021-05-23 00:00:00+00:00,5.115944862365723,5.186270236968994,3.2929909229278564,4.005399227142334,83721,0.0,0.0
2021-05-24 00:00:00+00:00,4.005692958831787,4.812742233276367,4.005642890930176,4.810815811157227,85034,0.0,0.0
2021-05-25 00:00:00+00:00,4.812070846557617,4.841529846191406,4.253889083862305,4.635947227478027,63113,0.0,0.0
2021-05-26 00:00:00+00:00,4.636319160461426,5.525798797607422,4.356396198272705,5.196372032165527,91205,0.0,0.0
2021-05-27 00:00:00+00:00,5.188051223754883,5.7608962059021,4.7811479568481445,5.349902153015137,116244,0.0,0.0
2021-05-28 00:00:00+00:00,5.349759101867676,5.359827995300293,4.534311771392822,4.775806903839111,66972,0.0,0.0
2021-05-29 00:00:00+00:00,4.777263164520264,5.523029804229736,4.705848217010498,5.171868801116943,56038,0.0,0.0
