TIMESTAMP,BZE23860_OPEN_PRICE_USD,BZE23860_HIGH_PRICE_USD,BZE23860_LOW_PRICE_USD,BZE23860_CLOSE_PRICE_USD,BZE23860_VOLUME_USD,BZE23860_DIVIDENDS_USD,BZE23860_STOCK_SPLITS_USD
2024-10-24 00:00:00+00:00,0.001322000054642558,0.0014449999434873462,0.0013099999632686377,0.0013210000470280647,2225,0.0,0.0
2024-10-25 00:00:00+00:00,0.0013210000470280647,0.0013289999915286899,0.0011749999830499291,0.0011749999830499291,2031,0.0,0.0
2024-10-26 00:00:00+00:00,0.0011749999830499291,0.0012130000395700336,0.001142999972216785,0.0011660000309348106,1792,0.0,0.0
2024-10-27 00:00:00+00:00,0.0011660000309348106,0.0011869999580085278,0.0011390000581741333,0.001158999977633357,1563,0.0,0.0
2024-10-28 00:00:00+00:00,0.001158999977633357,0.001167000038549304,0.0011020000092685223,0.0011409999569877982,1337,0.0,0.0
2024-10-29 00:00:00+00:00,0.0011409999569877982,0.001294999965466559,0.0011340000201016665,0.0012649999698624015,1497,0.0,0.0
2024-10-30 00:00:00+00:00,0.0012649999698624015,0.001285000005736947,0.0012169999536126852,0.0012250000145286322,1564,0.0,0.0
2024-10-31 00:00:00+00:00,0.0012250000145286322,0.001243000035174191,0.0011269999668002129,0.001133000012487173,1432,0.0,0.0
2024-11-01 00:00:00+00:00,0.001133000012487173,0.0011579999700188637,0.0011099999537691474,0.0011099999537691474,1207,0.0,0.0
2024-11-02 00:00:00+00:00,0.0011099999537691474,0.0011149999918416142,0.0010689999908208847,0.0010779999429360032,1149,0.0,0.0
2024-11-03 00:00:00+00:00,0.0010779999429360032,0.0010979999788105488,0.0010260000126436353,0.001069999998435378,1067,0.0,0.0
2024-11-04 00:00:00+00:00,0.001069999998435378,0.0010870000114664435,0.0010270000202581286,0.0010270000202581286,937,0.0,0.0
2024-11-05 00:00:00+00:00,0.0010270000202581286,0.0011119999689981341,0.0010270000202581286,0.0010839999886229634,973,0.0,0.0
2024-11-06 00:00:00+00:00,0.0010839999886229634,0.0011950000189244747,0.0010819999733939767,0.001167000038549304,1122,0.0,0.0
2024-11-07 00:00:00+00:00,0.001167000038549304,0.00120900000911206,0.001167000038549304,0.0012009999481961131,438,0.0,0.0
2024-11-08 00:00:00+00:00,0.0012009999481961131,0.0012329999590292573,0.0009539999882690609,0.0010580000234767795,3322,0.0,0.0
2024-11-09 00:00:00+00:00,0.0010580000234767795,0.0012000000569969416,0.001044000033289194,0.0011919999960809946,1713,0.0,0.0
2024-11-10 00:00:00+00:00,0.0011919999960809946,0.0013160000089555979,0.0011889999732375145,0.0012440000427886844,1101,0.0,0.0
2024-11-11 00:00:00+00:00,0.0012440000427886844,0.0013160000089555979,0.00120900000911206,0.0012619999470189214,1241,0.0,0.0
2024-11-12 00:00:00+00:00,0.0012619999470189214,0.001357999979518354,0.0012100000167265534,0.0012499999720603228,998,0.0,0.0
2024-11-13 00:00:00+00:00,0.0012499999720603228,0.0012499999720603228,0.001155999954789877,0.0011879999656230211,920,0.0,0.0
2024-11-14 00:00:00+00:00,0.0011879999656230211,0.0012710000155493617,0.0011350000277161598,0.0012600000482052565,1809,0.0,0.0
2024-11-15 00:00:00+00:00,0.0012600000482052565,0.0013310000067576766,0.0012169999536126852,0.0013310000067576766,807,0.0,0.0
2024-11-16 00:00:00+00:00,0.0013200000394135714,0.0014659999869763851,0.0013040000339969993,0.0014659999869763851,926,0.0,0.0
2024-11-17 00:00:00+00:00,0.0014659999869763851,0.0015249999705702066,0.0011190000222995877,0.00113800005055964,3207,0.0,0.0
2024-11-18 00:00:00+00:00,0.00113800005055964,0.0013020000187680125,0.00113800005055964,0.0012910000514239073,1471,0.0,0.0
2024-11-19 00:00:00+00:00,0.0012910000514239073,0.001383999944664538,0.001259000040590763,0.0013589999871328473,425,0.0,0.0
2024-11-20 00:00:00+00:00,0.0013589999871328473,0.0013699999544769526,0.0011690000537782907,0.0011690000537782907,1396,0.0,0.0
